K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U-ref,K-dim,uw-dim
0.0028349,1.941,0.5,3.7698,-0.013319,0.0085401,0.98096,1.941,0.5,3.7698,0.00092594,-0.00013154,0.00035339,0.001481,-0.0011689,0.0032628,,0.0453584,0.00565424
0.0027296,1.9545,0.5,3.7698,-0.011918,0.011266,0.98432,1.9545,0.5,3.7698,0.00094043,-4.91E-05,0.00018432,0.0013848,-0.0010494,0.0031338,,0.0436736,0.00294912
0.0025942,1.9686,0.5,3.7698,-0.010522,0.014623,0.98815,1.9686,0.5,3.7698,0.00091656,6.95E-05,5.66E-05,0.0013291,-0.00095498,0.0029428,,0.0415072,0.000906096
0.0023458,1.9833,0.5,3.7698,-0.0095498,0.016688,0.98749,1.9833,0.5,3.7698,0.0008555,0.00020471,-3.65E-05,0.0014009,-0.00094125,0.0024351,,0.0375328,-0.000583296
0.0019191,1.9988,0.5,3.7698,-0.0086477,0.015076,0.98328,1.9988,0.5,3.7698,0.00078207,0.00025486,-0.00019508,0.001372,-0.00080696,0.0016842,,0.0307056,-0.00312128
0.0017172,2.0149,0.5,3.7698,-0.0071332,0.009219,0.98425,2.0149,0.5,3.7698,0.0007628,0.00014081,-0.00022418,0.0011693,-0.00069446,0.0015022,,0.0274752,-0.00358688
0.0019332,2.0319,0.5,3.7698,-0.0052725,0.0024584,0.98961,2.0319,0.5,3.7698,0.00083328,4.70E-06,-0.00014968,0.00091339,-0.00067084,0.0021198,,0.0309312,-0.00239488
0.0018791,2.0496,0.5,3.7698,-0.0036467,-0.0014553,0.98944,2.0496,0.5,3.7698,0.00093223,4.58E-05,-0.0001572,0.00075508,-0.00042482,0.0020709,,0.0300656,-0.0025152
0.0016969,2.0681,0.5,3.7698,-0.0023136,-0.0030799,0.98629,2.0681,0.5,3.7698,0.00099891,0.00013963,-9.96E-05,0.00090791,-0.00023776,0.001487,,0.0271504,-0.001594096
0.0017456,2.0875,0.5,3.7698,-0.0012069,-0.0015215,0.98606,2.0875,0.5,3.7698,0.0010705,0.00014119,-0.00012857,0.0011159,-0.00022902,0.0013048,,0.0279296,-0.00205712
0.0016738,2.1078,0.5,3.7698,0.00011711,0.0027382,0.98312,2.1078,0.5,3.7698,0.0011377,0.00010122,-0.00014193,0.0011219,-0.00026581,0.001088,,0.0267808,-0.00227088
0.0015624,2.129,0.5,3.7698,0.0014997,0.0034795,0.97528,2.129,0.5,3.7698,0.0010963,3.30E-05,-0.00022044,0.00085891,-0.00010577,0.0011695,,0.0249984,-0.00352704
0.0016193,2.1511,0.5,3.7698,0.0030172,-0.0034497,0.97453,2.1511,0.5,3.7698,0.00094833,5.13E-05,-0.00045403,0.00061465,-0.00010314,0.0016755,,0.0259088,-0.00726448
0.0018509,2.1743,0.5,3.7698,0.0043145,-0.010776,0.97531,2.1743,0.5,3.7698,0.00079818,0.00020413,-0.00066854,0.00078181,-0.00030072,0.0021219,,0.0296144,-0.01069664
0.0021076,2.1984,0.5,3.7698,0.0037817,-0.013942,0.97844,2.1984,0.5,3.7698,0.00073218,0.00020661,-0.00040219,0.00088605,-0.00015545,0.0025969,,0.0337216,-0.00643504
0.0020464,2.2237,0.5,3.7698,0.0036684,-0.013797,0.97968,2.2237,0.5,3.7698,0.00064628,8.52E-05,7.64E-05,0.00092363,-7.81E-05,0.002523,,0.0327424,0.00122272
0.001877,2.2501,0.5,3.7698,0.0061507,-0.015461,0.98974,2.2501,0.5,3.7698,0.00049841,5.86E-05,0.00020512,0.0010429,-0.00014811,0.0022127,,0.030032,0.00328192
0.0024987,2.2776,0.5,3.7698,0.009999,-0.017603,0.9791,2.2776,0.5,3.7698,0.00042644,7.60E-05,0.00042069,0.0011307,-7.36E-06,0.0034403,,0.0399792,0.00673104
0.0023654,2.3063,0.5,3.7698,0.014896,-0.018723,0.96729,2.3063,0.5,3.7698,0.00034853,0.00010512,0.00029387,0.0012688,0.00014812,0.0031136,,0.0378464,0.00470192
0.0019619,2.3362,0.5,3.7698,0.014268,-0.020224,0.99152,2.3362,0.5,3.7698,0.00037657,0.0002008,0.00011013,0.0014522,0.00055142,0.0020951,,0.0313904,0.00176208
0.0032982,2.3674,0.5,3.7698,0.0079654,-0.015949,0.95313,2.3674,0.5,3.7698,0.00067439,0.00047683,0.00022443,0.0023141,0.00079669,0.0036079,,0.0527712,0.00359088
0.0042926,2.3999,0.5,3.7698,0.0076364,-0.0075849,0.8717,2.3999,0.5,3.7698,0.00085531,0.00044607,0.00020794,0.0027809,0.00058943,0.0049491,,0.0686816,0.00332704
0.0039202,2.4338,0.5,3.7698,0.0095407,0.00079362,0.82823,2.4338,0.5,3.7698,0.00069448,0.00038592,0.00040149,0.0025305,0.00044783,0.0046155,,0.0627232,0.00642384
0.0028246,2.4691,0.5,3.7698,0.0055683,0.0041018,0.73242,2.4691,0.5,3.7698,0.0002941,0.00033493,0.00036177,0.0020759,0.00031371,0.0032792,,0.0451936,0.00578832
0.0016218,1.6711,0.5,3.8173,0.0041739,0.0097909,0.95648,1.6711,0.5,3.8173,0.0013331,-0.00019377,9.45E-05,0.0010323,-0.00042291,0.00087822,,0.0259488,0.001511888
0.0015258,1.6793,0.5,3.8173,0.0034139,0.010769,0.95996,1.6793,0.5,3.8173,0.0012588,-0.00015448,7.85E-05,0.00098418,-0.00035865,0.00080867,,0.0244128,0.001255232
0.0014845,1.6876,0.5,3.8173,0.0026624,0.01157,0.96394,1.6876,0.5,3.8173,0.001188,-0.00014425,4.03E-05,0.00097135,-0.0003126,0.00080967,,0.023752,0.000644336
0.0014743,1.6958,0.5,3.8173,0.001866,0.012221,0.96824,1.6958,0.5,3.8173,0.0011277,-0.00014851,7.14E-06,0.00097828,-0.00030099,0.00084262,,0.0235888,0.000114256
0.001438,1.7041,0.5,3.8173,0.00083704,0.012668,0.97264,1.7041,0.5,3.8173,0.0010749,-0.000143,-6.82E-07,0.00096663,-0.00028465,0.00083449,,0.023008,-1.09088E-05
0.0013627,1.7123,0.5,3.8173,-0.00044767,0.012227,0.9766,1.7123,0.5,3.8173,0.0010303,-0.00012265,1.98E-05,0.0009058,-0.00024488,0.00078923,,0.0218032,0.000317376
0.0012644,1.7206,0.5,3.8173,-0.0017695,0.01034,0.97974,1.7206,0.5,3.8173,0.00099336,-0.00010205,3.65E-05,0.00080601,-0.0002077,0.0007294,,0.0202304,0.000583488
0.0011789,1.7289,0.5,3.8173,-0.0029306,0.0077307,0.98196,1.7289,0.5,3.8173,0.00095825,-9.11E-05,2.85E-05,0.00071569,-0.00022315,0.00068385,,0.0188624,0.000455744
0.0011685,1.7371,0.5,3.8173,-0.0038807,0.0055777,0.9843,1.7371,0.5,3.8173,0.00092262,-8.05E-05,9.61E-06,0.00068242,-0.00029015,0.0007319,,0.018696,0.000153797
0.001253,1.7454,0.5,3.8173,-0.0046953,0.0044789,0.98722,1.7454,0.5,3.8173,0.00089003,-6.15E-05,-9.67E-06,0.00070032,-0.00031896,0.00091557,,0.020048,-0.000154645
0.001393,1.7536,0.5,3.8173,-0.0055511,0.0044997,0.98965,1.7536,0.5,3.8173,0.00086346,-4.20E-05,-1.79E-05,0.00071604,-0.00024476,0.0012066,,0.022288,-0.000286496
0.0015012,1.7619,0.5,3.8173,-0.0066806,0.0049785,0.99144,1.7619,0.5,3.8173,0.00083795,-2.54E-05,-2.48E-05,0.00069212,-0.00013117,0.0014723,,0.0240192,-0.0003964
0.0014945,1.7701,0.5,3.8173,-0.0082531,0.0045441,0.99325,1.7701,0.5,3.8173,0.00080729,-7.06E-06,-5.57E-05,0.00064487,-7.50E-05,0.0015368,,0.023912,-0.000891344
0.0013932,1.7784,0.5,3.8173,-0.010136,0.0027694,0.99608,1.7784,0.5,3.8173,0.00077186,1.08E-05,-8.01E-05,0.00061879,-4.35E-05,0.0013958,,0.0222912,-0.001281712
0.0013082,1.7866,0.5,3.8173,-0.01189,0.00084955,1.0005,1.7866,0.5,3.8173,0.00072639,2.97E-05,-5.02E-05,0.00062634,3.63E-05,0.0012637,,0.0209312,-0.000803936
0.0012758,1.7949,0.5,3.8173,-0.013205,-0.00073343,1.0059,1.7949,0.5,3.8173,0.00066351,5.23E-05,-2.50E-07,0.00062597,0.00010806,0.0012621,,0.0204128,-3.99392E-06
0.0012802,1.8032,0.5,3.8173,-0.014109,-0.0028369,1.0093,1.8032,0.5,3.8173,0.00060248,6.85E-05,1.34E-05,0.00060305,0.00010601,0.0013548,,0.0204832,0.000214528
0.0013477,1.8114,0.5,3.8173,-0.014819,-0.0055108,1.0075,1.8114,0.5,3.8173,0.00057812,6.62E-05,6.82E-07,0.00061348,7.92E-05,0.0015038,,0.0215632,1.09048E-05
0.0014857,1.8197,0.5,3.8173,-0.01555,-0.0070351,1.0019,1.8197,0.5,3.8173,0.0005978,5.79E-05,7.53E-06,0.00064672,3.60E-05,0.0017269,,0.0237712,0.00012049
0.001692,1.8279,0.5,3.8173,-0.016233,-0.0060163,0.99609,1.8279,0.5,3.8173,0.00063993,5.85E-05,1.60E-05,0.00065069,-0.00012108,0.0020934,,0.027072,0.000256048
0.0019086,1.8362,0.5,3.8173,-0.016598,-0.0036103,0.99201,1.8362,0.5,3.8173,0.00068184,6.18E-05,-2.01E-05,0.00066703,-0.00040065,0.0024684,,0.0305376,-0.00032104
0.0020588,1.8446,0.5,3.8173,-0.016559,-0.0019234,0.98902,1.8446,0.5,3.8173,0.000713,6.71E-05,-4.13E-05,0.00072853,-0.00067537,0.002676,,0.0329408,-0.000661136
0.0021577,1.8534,0.5,3.8173,-0.016166,-0.0011521,0.98611,1.8534,0.5,3.8173,0.00073615,7.76E-05,1.33E-05,0.00083173,-0.00088945,0.0027475,,0.0345232,0.000212064
0.0022927,1.8626,0.5,3.8173,-0.015525,-1.53E-05,0.98331,1.8626,0.5,3.8173,0.00075933,8.20E-05,0.00010123,0.0010224,-0.0010825,0.0028037,,0.0366832,0.00161968
0.0025161,1.8723,0.5,3.8173,-0.014976,0.0022023,0.98151,1.8723,0.5,3.8173,0.0007882,6.31E-05,0.00018981,0.0012766,-0.0012862,0.0029674,,0.0402576,0.00303696
0.0027784,1.8824,0.5,3.8173,-0.014819,0.0044172,0.98067,1.8824,0.5,3.8173,0.000827,1.96E-06,0.00031924,0.001388,-0.0015019,0.0033417,,0.0444544,0.00510784
0.002938,1.8931,0.5,3.8173,-0.014821,0.0055624,0.97961,1.8931,0.5,3.8173,0.00087359,-0.00010279,0.00053358,0.0012812,-0.0015972,0.0037211,,0.047008,0.00853728
0.0028444,1.9042,0.5,3.8173,-0.01465,0.006203,0.97861,1.9042,0.5,3.8173,0.00090624,-0.00020375,0.00068418,0.0011994,-0.0014388,0.0035832,,0.0455104,0.01094688
0.0027445,1.9159,0.5,3.8173,-0.014426,0.0062954,0.97955,1.9159,0.5,3.8173,0.00091178,-0.00024275,0.00066458,0.0012855,-0.0012522,0.0032917,,0.043912,0.01063328
0.0028086,1.9282,0.5,3.8173,-0.01405,0.0067056,0.98064,1.9282,0.5,3.8173,0.00091215,-0.00020807,0.00055365,0.0014188,-0.0012291,0.0032863,,0.0449376,0.0088584
0.0027858,1.941,0.5,3.8173,-0.013075,0.008592,0.9808,1.941,0.5,3.8173,0.00091699,-0.00013428,0.00037365,0.0014558,-0.0011736,0.0031989,,0.0445728,0.0059784
0.0027136,1.9545,0.5,3.8173,-0.011628,0.011209,0.98416,1.9545,0.5,3.8173,0.00090953,-4.25E-05,0.000201,0.001375,-0.0010686,0.0031427,,0.0434176,0.003216
0.0025869,1.9686,0.5,3.8173,-0.010331,0.01423,0.98789,1.9686,0.5,3.8173,0.00089079,7.68E-05,7.94E-05,0.0013253,-0.00098754,0.0029577,,0.0413904,0.001270464
0.0023273,1.9833,0.5,3.8173,-0.0095195,0.016203,0.98772,1.9833,0.5,3.8173,0.00085985,0.00020244,2.59E-07,0.0014039,-0.00095755,0.0023908,,0.0372368,4.13792E-06
0.0019117,1.9988,0.5,3.8173,-0.0088104,0.014966,0.98393,1.9988,0.5,3.8173,0.00081049,0.00025155,-0.00017282,0.0013706,-0.00080091,0.0016423,,0.0305872,-0.00276512
0.0017426,2.0149,0.5,3.8173,-0.0074309,0.0095752,0.98439,2.0149,0.5,3.8173,0.00079144,0.00015272,-0.00024598,0.0011558,-0.00068069,0.0015379,,0.0278816,-0.00393568
0.0019409,2.0319,0.5,3.8173,-0.005541,0.0028333,0.98973,2.0319,0.5,3.8173,0.00084405,2.48E-05,-0.00017382,0.00090025,-0.00066066,0.0021374,,0.0310544,-0.00278112
0.0018387,2.0496,0.5,3.8173,-0.0037623,-0.0012621,0.9894,2.0496,0.5,3.8173,0.00090322,4.43E-05,-0.00015747,0.00075358,-0.00039174,0.0020205,,0.0294192,-0.00251952
0.0016631,2.0681,0.5,3.8173,-0.0023296,-0.0027813,0.98584,2.0681,0.5,3.8173,0.00092509,0.00012413,-0.00011137,0.00092657,-0.00022549,0.0014745,,0.0266096,-0.00178192
0.0017155,2.0875,0.5,3.8173,-0.0013186,-0.0011897,0.98565,2.0875,0.5,3.8173,0.00098887,0.00014262,-0.00014183,0.0011295,-0.0002556,0.0013125,,0.027448,-0.00226928
0.0016397,2.1078,0.5,3.8173,-0.0001356,0.0029348,0.98276,2.1078,0.5,3.8173,0.0010831,0.00010058,-0.00012551,0.001107,-0.00024919,0.0010892,,0.0262352,-0.00200816
0.0015146,2.129,0.5,3.8173,0.0012269,0.0034852,0.97484,2.129,0.5,3.8173,0.0010577,3.25E-05,-0.000168,0.00085154,-5.51E-05,0.00112,,0.0242336,-0.002688
0.0016043,2.1511,0.5,3.8173,0.0028471,-0.003629,0.97419,2.1511,0.5,3.8173,0.00091603,5.13E-05,-0.000425,0.00061317,-8.44E-05,0.0016794,,0.0256688,-0.0068
0.0018691,2.1743,0.5,3.8173,0.0042862,-0.010895,0.97485,2.1743,0.5,3.8173,0.00078622,0.00019476,-0.0006807,0.00076934,-0.00032204,0.0021826,,0.0299056,-0.0108912
0.0021276,2.1984,0.5,3.8173,0.0038038,-0.013802,0.97744,2.1984,0.5,3.8173,0.00073368,0.00021004,-0.0004202,0.00088938,-0.0001538,0.0026321,,0.0340416,-0.0067232
0.0020299,2.2237,0.5,3.8173,0.0036665,-0.013629,0.97897,2.2237,0.5,3.8173,0.00065687,8.40E-05,7.72E-05,0.00094198,-7.19E-05,0.0024609,,0.0324784,0.001235248
