K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U-ref,K-dim,uw-dim
0.0029211,1.0518,0.5,1.2756,-0.0016168,0.015949,1.0144,1.0518,0.5,1.2756,0.0013445,-0.00011106,0.00061912,0.00098956,-0.0011501,0.003508,,0.0467376,0.00990592
0.0027921,1.0601,0.5,1.2756,-0.00227,0.015919,1.0113,1.0601,0.5,1.2756,0.0013616,-0.00011183,0.00069421,0.0010154,-0.0010949,0.0032072,,0.0446736,0.01110736
0.0027309,1.0684,0.5,1.2756,-0.0024417,0.015143,1.0063,1.0684,0.5,1.2756,0.001396,-9.74E-05,0.00067253,0.00094921,-0.0010575,0.0031165,,0.0436944,0.01076048
0.0026436,1.0766,0.5,1.2756,-0.0015456,0.013641,0.9997,1.0766,0.5,1.2756,0.0014003,-4.82E-05,0.00056912,0.00086427,-0.00098321,0.0030226,,0.0422976,0.00910592
0.0025197,1.0849,0.5,1.2756,0.00019032,0.012606,0.99215,1.0849,0.5,1.2756,0.0013522,1.38E-05,0.00051145,0.00082034,-0.00087504,0.0028668,,0.0403152,0.0081832
0.0024373,1.0931,0.5,1.2756,0.0020566,0.012516,0.98432,1.0931,0.5,1.2756,0.0012762,5.71E-05,0.0005547,0.00081331,-0.00080827,0.0027851,,0.0389968,0.0088752
0.0024212,1.1014,0.5,1.2756,0.0035675,0.013349,0.9769,1.1014,0.5,1.2756,0.0012035,7.17E-05,0.00063968,0.00081986,-0.00078272,0.0028192,,0.0387392,0.01023488
0.0024073,1.1096,0.5,1.2756,0.0046278,0.01491,0.97004,1.1096,0.5,1.2756,0.0011454,7.24E-05,0.00069118,0.00083134,-0.00078894,0.0028379,,0.0385168,0.01105888
0.0023394,1.1179,0.5,1.2756,0.0053273,0.016636,0.96334,1.1179,0.5,1.2756,0.0010979,8.66E-05,0.00067325,0.00085995,-0.00079246,0.0027209,,0.0374304,0.010772
0.0021974,1.1262,0.5,1.2756,0.0058472,0.017972,0.9567,1.1262,0.5,1.2756,0.0010546,0.00011505,0.0005841,0.00089924,-0.00077343,0.0024409,,0.0351584,0.0093456
0.0019984,1.1344,0.5,1.2756,0.0063966,0.018653,0.94999,1.1344,0.5,1.2756,0.00102,0.00014097,0.00046531,0.00091973,-0.00073426,0.0020569,,0.0319744,0.00744496
0.0018058,1.1427,0.5,1.2756,0.0071175,0.019005,0.94329,1.1427,0.5,1.2756,0.0010045,0.00015042,0.00036922,0.00091139,-0.00067049,0.0016957,,0.0288928,0.00590752
0.0016688,1.1509,0.5,1.2756,0.0081237,0.019837,0.93693,1.1509,0.5,1.2756,0.001004,0.00013603,0.00031652,0.00090039,-0.00060575,0.0014332,,0.0267008,0.00506432
0.0015957,1.1592,0.5,1.2756,0.0094933,0.0217,0.93099,1.1592,0.5,1.2756,0.001002,0.00010532,0.00030197,0.00090382,-0.00057646,0.0012856,,0.0255312,0.00483152
0.0015619,1.1674,0.5,1.2756,0.011118,0.024487,0.92544,1.1674,0.5,1.2756,0.00098631,7.42E-05,0.00030716,0.00091644,-0.00058447,0.001221,,0.0249904,0.00491456
