K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U-ref,K-dim,uw-dim
0.003952,1.0601,0.5,6.2583,-0.063357,0.022515,1.0589,1.0601,0.5,6.2583,0.0027538,0.00053708,0.00068686,0.0031817,-0.00059815,0.0019686,,0.063232,0.01098976
0.0038546,1.0684,0.5,6.2583,-0.063772,0.024251,1.0554,1.0684,0.5,6.2583,0.00279,0.00043609,0.00060176,0.0028675,-0.00054096,0.0020517,,0.0616736,0.00962816
0.0037442,1.0766,0.5,6.2583,-0.064504,0.025923,1.0521,1.0766,0.5,6.2583,0.0028113,0.00034111,0.00057852,0.0025199,-0.00050049,0.0021572,,0.0599072,0.00925632
0.0035827,1.0849,0.5,6.2583,-0.0653,0.027363,1.0494,1.0849,0.5,6.2583,0.0028243,0.0002767,0.00061998,0.0021935,-0.00043336,0.0021475,,0.0573232,0.00991968
0.0034133,1.0931,0.5,6.2583,-0.065836,0.028607,1.0472,1.0931,0.5,6.2583,0.0028275,0.00025802,0.00068615,0.0019445,-0.00035363,0.0020546,,0.0546128,0.0109784
0.003311,1.1014,0.5,6.2583,-0.065964,0.02957,1.0458,1.1014,0.5,6.2583,0.0028211,0.00026807,0.00073495,0.0017723,-0.00027803,0.0020286,,0.052976,0.0117592
0.0032785,1.1096,0.5,6.2583,-0.065739,0.030033,1.0458,1.1096,0.5,6.2583,0.0028034,0.00027517,0.00077558,0.0016326,-0.00021393,0.0021212,,0.052456,0.01240928
0.0032848,1.1179,0.5,6.2583,-0.065119,0.030131,1.047,1.1179,0.5,6.2583,0.0027794,0.00028349,0.00079985,0.0015178,-0.00016381,0.0022723,,0.0525568,0.0127976
0.0033301,1.1262,0.5,6.2583,-0.064196,0.029877,1.0501,1.1262,0.5,6.2583,0.0027724,0.00027786,0.00079201,0.001454,-0.00015131,0.0024338,,0.0532816,0.01267216
0.0033976,1.1344,0.5,6.2583,-0.06298,0.029155,1.055,1.1344,0.5,6.2583,0.0027866,0.00026226,0.00076849,0.001438,-0.00016966,0.0025707,,0.0543616,0.01229584
0.0034763,1.1427,0.5,6.2583,-0.061385,0.027759,1.0613,1.1427,0.5,6.2583,0.0027986,0.00024928,0.00076543,0.0014299,-0.00019358,0.0027241,,0.0556208,0.01224688
0.0035322,1.1509,0.5,6.2583,-0.059289,0.025951,1.0696,1.1509,0.5,6.2583,0.0027795,0.0002433,0.00077948,0.0014309,-0.00021835,0.002854,,0.0565152,0.01247168
0.0035267,1.1592,0.5,6.2583,-0.056655,0.023861,1.0804,1.1592,0.5,6.2583,0.0027183,0.00027864,0.00081547,0.0014277,-0.00019811,0.0029075,,0.0564272,0.01304752
0.0035054,1.1674,0.5,6.2583,-0.053397,0.021853,1.0956,1.1674,0.5,6.2583,0.0026431,0.00031416,0.00089894,0.0014279,-0.00013021,0.0029397,,0.0560864,0.01438304
0.0034851,1.1757,0.5,6.2583,-0.048996,0.020366,1.1167,1.1757,0.5,6.2583,0.0025935,0.00032411,0.0009896,0.0014298,-3.49E-05,0.0029469,,0.0557616,0.0158336
0.0034842,1.1839,0.5,6.2583,-0.042261,0.018654,1.145,1.1839,0.5,6.2583,0.0025702,0.00034204,0.0010757,0.0014418,4.09E-05,0.0029565,,0.0557472,0.0172112
