"K","Points:0","Points:1","Points:2","U","V","W","X","Y","Z","uu","uv","uw","vv","vw","ww"
0.0099147,1.1014,0.5,6.2583,-0.015548,0.0036611,0.12194,1.1014,0.5,6.2583,0.0047237,0.00029454,0.0012656,0.0052188,0.0023887,0.0098868
0.0099889,1.1096,0.5,6.2583,-0.012836,0.0020494,0.1181,1.1096,0.5,6.2583,0.0048418,0.00038992,0.0012192,0.0052488,0.0024897,0.0098872
0.010044,1.1179,0.5,6.2583,-0.011056,0.0017105,0.11542,1.1179,0.5,6.2583,0.004919,0.00049765,0.0012306,0.005271,0.0025409,0.0098982
0.010016,1.1262,0.5,6.2583,-0.010305,0.0011847,0.11205,1.1262,0.5,6.2583,0.0049105,0.00051332,0.001204,0.0052571,0.0024262,0.0098636
0.0097672,1.1344,0.5,6.2583,-0.010614,0.00031762,0.10875,1.1344,0.5,6.2583,0.0047791,0.00041906,0.0010987,0.0050978,0.0022131,0.0096573
0.0093912,1.1427,0.5,6.2583,-0.011093,-1.2485e-05,0.10551,1.1427,0.5,6.2583,0.0045406,0.0003247,0.001012,0.0047279,0.0020202,0.0095138
0.0090938,1.1509,0.5,6.2583,-0.010669,0.00067219,0.10278,1.1509,0.5,6.2583,0.0042631,0.00031024,0.00097696,0.0043202,0.0018259,0.0096044
0.0088603,1.1592,0.5,6.2583,-0.0096226,0.0027869,0.10203,1.1592,0.5,6.2583,0.0040304,0.00031872,0.00099333,0.0040043,0.0016384,0.0096859
0.0086898,1.1674,0.5,6.2583,-0.0086046,0.0056479,0.10261,1.1674,0.5,6.2583,0.0038891,0.0002687,0.0010666,0.0037448,0.0014176,0.0097456
0.0086549,1.1757,0.5,6.2583,-0.0074681,0.0089733,0.10475,1.1757,0.5,6.2583,0.003795,0.00015946,0.0011331,0.0035392,0.0011981,0.0099757
0.0087744,1.1839,0.5,6.2583,-0.0059245,0.012607,0.10969,1.1839,0.5,6.2583,0.0036512,6.8457e-05,0.0012414,0.0034345,0.0010546,0.010463
0.0088331,1.1922,0.5,6.2583,-0.0034826,0.015729,0.11602,1.1922,0.5,6.2583,0.0033036,-6.5126e-07,0.001418,0.0033049,0.00094959,0.011058
0.008578,1.2005,0.5,6.2583,0.0010102,0.016063,0.12269,1.2005,0.5,6.2583,0.0026318,-5.1232e-05,0.0016605,0.0029519,0.00085246,0.011572
0.0077131,1.2087,0.5,6.2583,0.0092897,0.012793,0.12708,1.2087,0.5,6.2583,0.0016937,-2.3125e-05,0.0018393,0.0023443,0.00069113,0.011388
0.0048792,1.217,0.5,6.2583,0.021411,0.0068996,0.12546,1.217,0.5,6.2583,0.00080489,3.7884e-05,0.0014786,0.0011542,0.00042515,0.0077992
0.0013648,1.2252,0.5,6.2583,0.015688,0.0016579,0.064305,1.2252,0.5,6.2583,0.00022364,2.3901e-05,0.00055746,0.00016276,0.00012664,0.0023432
1.9414e-05,1.2335,0.5,6.2583,0.001592,-8.0024e-12,0.0028182,1.2335,0.5,6.2583,6.8196e-06,-4.0152e-14,1.4128e-05,2.5877e-22,-9.1009e-14,3.2007e-05
0,1.2417,0.5,6.2583,0,0,0,1.2417,0.5,6.2583,0,0,0,0,0,0
0,1.25,0.5,6.2583,0,0,0,1.25,0.5,6.2583,0,0,0,0,0,0
0,1.2583,0.5,6.2583,0,0,0,1.2583,0.5,6.2583,0,0,0,0,0,0
1.7947e-05,1.2665,0.5,6.2583,0.0019948,7.4068e-12,-0.0025705,1.2665,0.5,6.2583,9.37e-06,4.0263e-14,-1.399e-05,2.1903e-22,-7.6218e-14,2.6523e-05
0.0012173,1.2748,0.5,6.2583,0.017193,-0.0029995,-0.0422,1.2748,0.5,6.2583,0.00018041,1.0215e-05,-0.00042805,8.3557e-05,4.6173e-05,0.0021706
0.0042349,1.283,0.5,6.2583,0.029659,-0.0097254,-0.051534,1.283,0.5,6.2583,0.00057836,0.00013709,-0.00074538,0.00067954,0.00016907,0.0072119
0.0071237,1.2913,0.5,6.2583,0.027999,-0.01151,-0.006779,1.2913,0.5,6.2583,0.0012163,0.00040275,-0.00041025,0.0017839,0.00082855,0.011247
0.0088381,1.2995,0.5,6.2583,0.026425,-0.0039585,0.021972,1.2995,0.5,6.2583,0.0020517,0.00067363,5.4192e-06,0.002808,0.0017659,0.012816
