"K","Points:0","Points:1","Points:2","U","V","W","X","Y","Z","uu","uv","uw","vv","vw","ww"
0.052752,2.2776,0.5,8.7627,0.027046,0.016977,1.013,2.2776,0.5,8.7627,0.046259,-0.01089,-0.017921,0.021026,0.0043049,0.03822
0.046025,2.3063,0.5,8.7627,0.021091,0.016357,1.0493,2.3063,0.5,8.7627,0.039997,-0.0078597,-0.014569,0.017937,0.0030156,0.034116
0.039767,2.3362,0.5,8.7627,0.014591,0.012386,1.0783,2.3362,0.5,8.7627,0.033639,-0.0066571,-0.011653,0.01536,0.0027508,0.030535
0.035117,2.3674,0.5,8.7627,0.0084961,0.008229,1.0938,2.3674,0.5,8.7627,0.026597,-0.0056894,-0.0091269,0.013652,0.0015716,0.029984
0.030624,2.3999,0.5,8.7627,0.0045813,0.0040939,1.096,2.3999,0.5,8.7627,0.018596,-0.004093,-0.0060753,0.011834,-0.00035678,0.030818
0.026771,2.4338,0.5,8.7627,0.0027105,0.0037995,1.0798,2.4338,0.5,8.7627,0.010714,-0.0023166,-0.0024795,0.010026,-0.0028123,0.032803
0.019926,2.4691,0.5,8.7627,0.0012914,0.0053663,0.95886,2.4691,0.5,8.7627,0.0037054,-0.00093274,-0.00028709,0.0076416,-0.0038438,0.028505
0.067133,1.6711,0.5,8.7768,0.2654,-0.065815,0.683,1.6711,0.5,8.7768,0.0462,-0.0096225,0.0041515,0.046398,-0.010189,0.041668
0.066858,1.6793,0.5,8.7768,0.26508,-0.063896,0.68098,1.6793,0.5,8.7768,0.046388,-0.0099122,0.0031797,0.046147,-0.0097446,0.041181
0.066733,1.6876,0.5,8.7768,0.26394,-0.060949,0.67761,1.6876,0.5,8.7768,0.046504,-0.01028,0.0024129,0.046026,-0.00928,0.040936
0.066869,1.6958,0.5,8.7768,0.26186,-0.058073,0.67348,1.6958,0.5,8.7768,0.046754,-0.010675,0.0020376,0.045812,-0.0088171,0.041172
0.067106,1.7041,0.5,8.7768,0.25983,-0.056214,0.66997,1.7041,0.5,8.7768,0.047361,-0.011102,0.001835,0.04518,-0.0084832,0.041671
0.067677,1.7123,0.5,8.7768,0.25853,-0.054626,0.66598,1.7123,0.5,8.7768,0.048288,-0.011753,0.0018736,0.044581,-0.0082935,0.042485
0.068666,1.7206,0.5,8.7768,0.25781,-0.052123,0.6627,1.7206,0.5,8.7768,0.049363,-0.012587,0.0020281,0.044549,-0.0078662,0.04342
0.069753,1.7289,0.5,8.7768,0.25699,-0.048643,0.66053,1.7289,0.5,8.7768,0.050519,-0.013296,0.002253,0.044381,-0.0072437,0.044607
0.070732,1.7371,0.5,8.7768,0.25559,-0.045302,0.6584,1.7371,0.5,8.7768,0.051585,-0.013511,0.002585,0.043815,-0.0065438,0.046063
0.071303,1.7454,0.5,8.7768,0.25349,-0.042714,0.6554,1.7454,0.5,8.7768,0.052242,-0.013291,0.0025713,0.043486,-0.0058991,0.046879
0.071564,1.7536,0.5,8.7768,0.25052,-0.039017,0.65137,1.7536,0.5,8.7768,0.052672,-0.013067,0.0023027,0.043332,-0.0056946,0.047125
0.071708,1.7619,0.5,8.7768,0.24644,-0.033733,0.64729,1.7619,0.5,8.7768,0.053292,-0.013105,0.0019371,0.042842,-0.0057873,0.047283
0.071615,1.7701,0.5,8.7768,0.24151,-0.028182,0.64242,1.7701,0.5,8.7768,0.053965,-0.013298,0.0015449,0.042051,-0.0058001,0.047215
