"K","Points:0","Points:1","Points:2","U","V","W","X","Y","Z","uu","uv","uw","vv","vw","ww"
0.0027049,1.941,0.5,3.7698,-0.011573,0.010438,0.9761,1.941,0.5,3.7698,0.00093083,-0.00012614,0.00039289,0.0013827,-0.0010331,0.0030962
0.0025725,1.9545,0.5,3.7698,-0.010194,0.012944,0.97907,1.9545,0.5,3.7698,0.00093392,-5.5534e-05,0.0001955,0.0013505,-0.00086209,0.0028605
0.0024674,1.9686,0.5,3.7698,-0.009127,0.015501,0.98179,1.9686,0.5,3.7698,0.00090809,6.3231e-05,4.3388e-05,0.0013457,-0.00082889,0.002681
0.0022844,1.9833,0.5,3.7698,-0.0086164,0.017038,0.98101,1.9833,0.5,3.7698,0.00085546,0.00019764,-2.6373e-05,0.0013942,-0.00086244,0.0023192
0.0018615,1.9988,0.5,3.7698,-0.0079749,0.015501,0.97814,1.9988,0.5,3.7698,0.00078335,0.00023331,-0.00013962,0.0013163,-0.00071,0.0016234
0.0016417,2.0149,0.5,3.7698,-0.0065369,0.010063,0.97904,2.0149,0.5,3.7698,0.0007529,0.00011909,-0.0001811,0.0011243,-0.0006178,0.0014061
0.0018094,2.0319,0.5,3.7698,-0.0046898,0.0040942,0.98365,2.0319,0.5,3.7698,0.00080478,-1.6268e-05,-0.00014004,0.00089328,-0.00060308,0.0019207
0.001771,2.0496,0.5,3.7698,-0.0031201,0.00058407,0.98387,2.0496,0.5,3.7698,0.00088476,4.837e-06,-0.00015225,0.00073816,-0.00038363,0.0019192
0.0016348,2.0681,0.5,3.7698,-0.0019043,-0.0013191,0.97927,2.0681,0.5,3.7698,0.0009477,9.1954e-05,-9.9905e-05,0.0008682,-0.00020079,0.0014537
0.0016557,2.0875,0.5,3.7698,-0.00089726,-0.00018297,0.97842,2.0875,0.5,3.7698,0.0010187,0.00012728,-0.0001298,0.0010576,-0.00016959,0.0012351
0.0015814,2.1078,0.5,3.7698,0.00048307,0.0038945,0.97677,2.1078,0.5,3.7698,0.0010632,0.00011212,-0.00017094,0.0010469,-0.00020651,0.0010526
0.0014566,2.129,0.5,3.7698,0.0020575,0.0048843,0.96906,2.129,0.5,3.7698,0.0010045,4.3385e-05,-0.0002418,0.00078954,-9.0944e-05,0.0011193
0.0015608,2.1511,0.5,3.7698,0.0036515,-0.001139,0.96676,2.1511,0.5,3.7698,0.00086941,4.3604e-05,-0.00043527,0.00058001,-0.00011041,0.0016721
0.0017688,2.1743,0.5,3.7698,0.0050049,-0.0074436,0.96688,2.1743,0.5,3.7698,0.00074506,0.00018137,-0.00064284,0.0007309,-0.00029808,0.0020617
0.0019066,2.1984,0.5,3.7698,0.0045095,-0.010376,0.97156,2.1984,0.5,3.7698,0.00069512,0.00019816,-0.00038693,0.00085816,-0.00017634,0.0022599
0.0018869,2.2237,0.5,3.7698,0.0040393,-0.01084,0.9751,2.2237,0.5,3.7698,0.00062951,8.1536e-05,5.4491e-05,0.00088707,-6.6416e-05,0.0022573
0.0018246,2.2501,0.5,3.7698,0.0064197,-0.012961,0.98298,2.2501,0.5,3.7698,0.00048559,2.6045e-05,0.00020173,0.00098624,-0.00018366,0.0021774
0.0025037,2.2776,0.5,3.7698,0.01032,-0.014183,0.97303,2.2776,0.5,3.7698,0.00040819,3.4012e-05,0.00046646,0.0010705,2.7707e-05,0.0035287
0.0023447,2.3063,0.5,3.7698,0.014943,-0.014504,0.95912,2.3063,0.5,3.7698,0.00033977,6.5809e-05,0.00031983,0.0011827,0.00018232,0.003167
0.0018576,2.3362,0.5,3.7698,0.014817,-0.016762,0.98148,2.3362,0.5,3.7698,0.00035307,0.000173,0.00017188,0.0013738,0.00052424,0.0019883
0.0031582,2.3674,0.5,3.7698,0.0087823,-0.013185,0.95215,2.3674,0.5,3.7698,0.00059397,0.00043459,0.00031739,0.0021154,0.00093459,0.0036071
