"K","Points:0","Points:1","Points:2","U","V","W","X","Y","Z","uu","uv","uw","vv","vw","ww"
0.046861,0.77114,0.5,8.7627,-0.12235,0.0047116,0.64674,0.77114,0.5,8.7627,0.038105,0.0027782,-0.00086196,0.028052,-0.0019826,0.027565
0.047065,0.7794,0.5,8.7627,-0.12285,0.008819,0.65467,0.7794,0.5,8.7627,0.038294,0.0035754,-0.0012865,0.028381,-0.0017039,0.027456
0.047348,0.78765,0.5,8.7627,-0.12346,0.012404,0.66193,0.78765,0.5,8.7627,0.038067,0.0044501,-0.0018598,0.028822,-0.0011116,0.027807
0.047779,0.79591,0.5,8.7627,-0.12433,0.014888,0.66678,0.79591,0.5,8.7627,0.037508,0.0053299,-0.0024853,0.029392,-0.00045072,0.028657
0.047944,0.80416,0.5,8.7627,-0.12554,0.017685,0.67155,0.80416,0.5,8.7627,0.036827,0.0061594,-0.003045,0.03002,-8.3435e-06,0.029041
0.048028,0.81242,0.5,8.7627,-0.12662,0.020819,0.67694,0.81242,0.5,8.7627,0.036205,0.0065832,-0.0036551,0.030847,0.00053938,0.029004
0.048294,0.82068,0.5,8.7627,-0.12714,0.024369,0.68255,0.82068,0.5,8.7627,0.035586,0.006664,-0.0042187,0.032093,0.0014029,0.028909
0.048732,0.82893,0.5,8.7627,-0.12748,0.028264,0.68923,0.82893,0.5,8.7627,0.035068,0.0065385,-0.0046102,0.033463,0.0023745,0.028932
0.0062136,0.030909,0.5,8.7768,-0.0047973,-0.0044276,1.0151,0.030909,0.5,8.7768,0.0010407,0.00025505,-0.00064848,0.0019769,-0.0008722,0.0094095
0.0078209,0.066184,0.5,8.7768,-0.010071,-0.0059193,1.1461,0.066184,0.5,8.7768,0.0026981,0.00053543,-0.00079073,0.0023663,-0.00063011,0.010577
0.0083278,0.10006,0.5,8.7768,-0.014582,-0.0069993,1.1786,0.10006,0.5,8.7768,0.0042762,0.00096285,-0.00055864,0.0024577,8.1767e-06,0.0099217
0.0097697,0.13258,0.5,8.7768,-0.018696,-0.0082035,1.1919,0.13258,0.5,8.7768,0.006414,0.0016549,9.302e-05,0.0026624,0.00022694,0.010463
0.012624,0.16379,0.5,8.7768,-0.022742,-0.013394,1.1945,0.16379,0.5,8.7768,0.0093333,0.00242,0.0016658,0.0034088,0.00076442,0.012505
0.016518,0.19372,0.5,8.7768,-0.026416,-0.023648,1.193,0.19372,0.5,8.7768,0.012868,0.0029565,0.0045375,0.0046348,0.0016114,0.015533
0.020173,0.22242,0.5,8.7768,-0.029832,-0.032802,1.1774,0.22242,0.5,8.7768,0.016638,0.0035818,0.0080384,0.0058594,0.0023858,0.017848
0.023932,0.24993,0.5,8.7768,-0.032724,-0.038605,1.1474,0.24993,0.5,8.7768,0.019902,0.0038652,0.010466,0.0077316,0.0033132,0.020231
0.028583,0.27629,0.5,8.7768,-0.033407,-0.042606,1.1134,0.27629,0.5,8.7768,0.022538,0.0039281,0.012561,0.0099329,0.0041639,0.024695
0.033376,0.30154,0.5,8.7768,-0.032551,-0.044312,1.078,0.30154,0.5,8.7768,0.02506,0.004036,0.014079,0.011802,0.0049671,0.02989
0.038912,0.32572,0.5,8.7768,-0.032148,-0.044744,1.0389,0.32572,0.5,8.7768,0.027756,0.0040614,0.015662,0.014482,0.0057126,0.035586
0.043532,0.34887,0.5,8.7768,-0.031873,-0.043184,0.99497,0.34887,0.5,8.7768,0.030516,0.0038294,0.01803,0.016592,0.0057183,0.039955
0.046874,0.37102,0.5,8.7768,-0.031956,-0.04013,0.95505,0.37102,0.5,8.7768,0.03315,0.0030332,0.019923,0.017166,0.0052083,0.043431
0.050518,0.39221,0.5,8.7768,-0.032975,-0.038286,0.91639,0.39221,0.5,8.7768,0.035563,0.0024893,0.021567,0.018171,0.0054526,0.047302
0.053573,0.41248,0.5,8.7768,-0.034258,-0.034865,0.87634,0.41248,0.5,8.7768,0.037532,0.0028067,0.023218,0.019482,0.0057344,0.050133
0.055486,0.43187,0.5,8.7768,-0.035818,-0.028974,0.84198,0.43187,0.5,8.7768,0.038861,0.0037105,0.024364,0.020565,0.0058123,0.051546
0.055581,0.4504,0.5,8.7768,-0.039348,-0.02398,0.8133,0.4504,0.5,8.7768,0.039631,0.0040548,0.024489,0.020779,0.0057179,0.050753
0.054979,0.46812,0.5,8.7768,-0.045128,-0.021128,0.78605,0.46812,0.5,8.7768,0.039844,0.0036593,0.023567,0.020684,0.0052382,0.04943
0.054578,0.48504,0.5,8.7768,-0.050886,-0.018781,0.75731,0.48504,0.5,8.7768,0.039407,0.0032309,0.022652,0.021084,0.0054533,0.048666
0.053933,0.50122,0.5,8.7768,-0.055532,-0.016563,0.73199,0.50122,0.5,8.7768,0.038725,0.0031008,0.02167,0.020799,0.0059409,0.048342
0.052864,0.51667,0.5,8.7768,-0.059272,-0.016694,0.7107,0.51667,0.5,8.7768,0.038322,0.0035,0.020563,0.02047,0.0060182,0.046937
0.051214,0.53142,0.5,8.7768,-0.062931,-0.02015,0.69175,0.53142,0.5,8.7768,0.038384,0.0042048,0.01956,0.020194,0.0063096,0.043849
0.050274,0.54551,0.5,8.7768,-0.067126,-0.023186,0.67427,0.54551,0.5,8.7768,0.038994,0.004386,0.018211,0.020107,0.0066405,0.041446
0.050561,0.55896,0.5,8.7768,-0.071199,-0.025368,0.661,0.55896,0.5,8.7768,0.039691,0.0044858,0.016656,0.021046,0.0065824,0.040384
0.050665,0.5718,0.5,8.7768,-0.074839,-0.0278,0.64919,0.5718,0.5,8.7768,0.040132,0.0048685,0.01523,0.021624,0.0067098,0.039575
0.050379,0.58405,0.5,8.7768,-0.078331,-0.027351,0.63934,0.58405,0.5,8.7768,0.040412,0.0053317,0.013791,0.021773,0.0065872,0.038572
0.049866,0.59575,0.5,8.7768,-0.082451,-0.025397,0.63212,0.59575,0.5,8.7768,0.040656,0.005723,0.012353,0.022045,0.0059462,0.037032
0.049438,0.6069,0.5,8.7768,-0.087939,-0.023282,0.62796,0.6069,0.5,8.7768,0.041017,0.0058923,0.010959,0.022647,0.0051583,0.035213
0.049199,0.61755,0.5,8.7768,-0.09348,-0.021326,0.62605,0.61755,0.5,8.7768,0.041182,0.0056347,0.0094328,0.023458,0.0039813,0.033757
0.048484,0.6277,0.5,8.7768,-0.097479,-0.020167,0.62389,0.6277,0.5,8.7768,0.040764,0.0049575,0.0081857,0.023759,0.0029084,0.032444
0.047747,0.63738,0.5,8.7768,-0.10031,-0.019502,0.62151,0.63738,0.5,8.7768,0.040118,0.0042135,0.0070408,0.023897,0.0023351,0.031479
0.047496,0.64661,0.5,8.7768,-0.10257,-0.018664,0.61867,0.64661,0.5,8.7768,0.03977,0.0034375,0.0057281,0.024081,0.0017644,0.03114
0.047278,0.65542,0.5,8.7768,-0.10459,-0.017895,0.61615,0.65542,0.5,8.7768,0.039552,0.0026696,0.0045431,0.024052,0.0013628,0.030952
0.046727,0.66381,0.5,8.7768,-0.10646,-0.016435,0.61322,0.66381,0.5,8.7768,0.039084,0.0018865,0.0038192,0.024011,0.0012723,0.030358
0.046462,0.67207,0.5,8.7768,-0.10806,-0.014656,0.61122,0.67207,0.5,8.7768,0.038441,0.0013093,0.003342,0.024638,0.0012701,0.029846
0.046595,0.68032,0.5,8.7768,-0.10967,-0.013473,0.61018,0.68032,0.5,8.7768,0.037805,0.0011591,0.0028677,0.025527,0.0013722,0.029858
0.046462,0.68858,0.5,8.7768,-0.11156,-0.012277,0.61061,0.68858,0.5,8.7768,0.037264,0.0010371,0.0024036,0.025916,0.0010508,0.029743
0.046369,0.69683,0.5,8.7768,-0.11339,-0.010995,0.61238,0.69683,0.5,8.7768,0.036838,0.00083885,0.0020694,0.026316,0.00055981,0.029584
0.046309,0.70509,0.5,8.7768,-0.11485,-0.0091873,0.61373,0.70509,0.5,8.7768,0.036385,0.00073983,0.0017666,0.026728,0.0003813,0.029506
0.0462,0.71335,0.5,8.7768,-0.1162,-0.00694,0.6138,0.71335,0.5,8.7768,0.03597,0.00054594,0.0014455,0.026997,0.00036067,0.029433
0.045949,0.7216,0.5,8.7768,-0.11773,-0.0055654,0.61396,0.7216,0.5,8.7768,0.035807,0.00038875,0.0011397,0.026834,0.0001667,0.029257
0.045651,0.72986,0.5,8.7768,-0.11944,-0.0048953,0.61648,0.72986,0.5,8.7768,0.035854,0.0004396,0.0007222,0.026517,-0.00026405,0.028931
0.045556,0.73811,0.5,8.7768,-0.121,-0.0051911,0.62082,0.73811,0.5,8.7768,0.035909,0.0006644,0.00027832,0.026628,-0.0008405,0.028574
0.045584,0.74637,0.5,8.7768,-0.12198,-0.0044164,0.62665,0.74637,0.5,8.7768,0.036127,0.00091317,-0.00014109,0.027005,-0.0014785,0.028036
0.045766,0.75463,0.5,8.7768,-0.12245,-0.0019626,0.63382,0.75463,0.5,8.7768,0.036688,0.001386,-0.00052598,0.027333,-0.0018101,0.02751
0.046218,0.76288,0.5,8.7768,-0.12269,0.00081859,0.64236,0.76288,0.5,8.7768,0.037361,0.0020439,-0.00079045,0.027719,-0.0019084,0.027355
0.046683,0.77114,0.5,8.7768,-0.12281,0.0044055,0.65006,0.77114,0.5,8.7768,0.037853,0.0026663,-0.0010434,0.028174,-0.0018684,0.027339
0.047002,0.7794,0.5,8.7768,-0.12288,0.0083685,0.65748,0.7794,0.5,8.7768,0.038065,0.0035286,-0.0014209,0.028525,-0.0015305,0.027413
0.047394,0.78765,0.5,8.7768,-0.12314,0.011897,0.66418,0.78765,0.5,8.7768,0.037895,0.0045484,-0.0019465,0.028866,-0.0009447,0.028027
0.047663,0.79591,0.5,8.7768,-0.1239,0.014505,0.66904,0.79591,0.5,8.7768,0.037317,0.0054339,-0.0025382,0.029188,-0.00035745,0.028821
0.047686,0.80416,0.5,8.7768,-0.12501,0.017494,0.67454,0.80416,0.5,8.7768,0.036633,0.006122,-0.0030684,0.02986,0.0001532,0.028879
0.0478,0.81242,0.5,8.7768,-0.12572,0.021009,0.6801,0.81242,0.5,8.7768,0.036061,0.0064306,-0.0035068,0.030879,0.00080028,0.028659
0.048179,0.82068,0.5,8.7768,-0.12624,0.024595,0.6858,0.82068,0.5,8.7768,0.035566,0.0064715,-0.0039443,0.032137,0.0016369,0.028654
0.048672,0.82893,0.5,8.7768,-0.12716,0.028389,0.69238,0.82893,0.5,8.7768,0.035157,0.0063973,-0.0044286,0.033376,0.0024728,0.028812
0.006283,0.030909,0.5,8.7909,-0.0047985,-0.0044549,1.0147,0.030909,0.5,8.7909,0.0010423,0.00025944,-0.00065005,0.002001,-0.0008783,0.0095228
0.0079206,0.066184,0.5,8.7909,-0.010071,-0.0059743,1.1458,0.066184,0.5,8.7909,0.0027355,0.00055164,-0.00078486,0.0024051,-0.0006326,0.010701
0.0084507,0.10006,0.5,8.7909,-0.014579,-0.0071061,1.1783,0.10006,0.5,8.7909,0.0043841,0.00099826,-0.00053699,0.0024938,-2.0462e-06,0.010024
0.0099486,0.13258,0.5,8.7909,-0.018647,-0.0083318,1.1913,0.13258,0.5,8.7909,0.0065749,0.0016985,0.0001494,0.0027151,0.00023069,0.010607
0.012872,0.16379,0.5,8.7909,-0.022611,-0.013489,1.1935,0.16379,0.5,8.7909,0.009523,0.0024746,0.0017943,0.003524,0.00081705,0.012697
0.016756,0.19372,0.5,8.7909,-0.026288,-0.023665,1.1913,0.19372,0.5,8.7909,0.013107,0.0030405,0.0046947,0.0047208,0.00168,0.015685
0.020456,0.22242,0.5,8.7909,-0.029724,-0.032586,1.1756,0.22242,0.5,8.7909,0.016896,0.0036276,0.0082067,0.0059494,0.0024311,0.018065
0.024279,0.24993,0.5,8.7909,-0.032423,-0.038281,1.1457,0.24993,0.5,8.7909,0.02008,0.0038359,0.01065,0.0078809,0.0033284,0.020597
0.028781,0.27629,0.5,8.7909,-0.032926,-0.042365,1.1116,0.27629,0.5,8.7909,0.022606,0.003863,0.012549,0.010086,0.0041124,0.024869
0.03349,0.30154,0.5,8.7909,-0.032221,-0.043849,1.0762,0.30154,0.5,8.7909,0.025118,0.0040173,0.01396,0.011882,0.0048979,0.02998
0.039035,0.32572,0.5,8.7909,-0.032056,-0.04409,1.0368,0.32572,0.5,8.7909,0.027935,0.0040566,0.015618,0.014495,0.0055741,0.03564
0.043536,0.34887,0.5,8.7909,-0.031976,-0.042117,0.99264,0.34887,0.5,8.7909,0.030751,0.0036894,0.017979,0.01659,0.0054428,0.03973
0.046811,0.37102,0.5,8.7909,-0.032319,-0.038763,0.95302,0.37102,0.5,8.7909,0.033329,0.0028501,0.019989,0.017169,0.0049511,0.043123
0.05058,0.39221,0.5,8.7909,-0.033452,-0.037262,0.91405,0.39221,0.5,8.7909,0.035613,0.0024041,0.021808,0.018181,0.0052019,0.047366
0.053633,0.41248,0.5,8.7909,-0.03457,-0.03436,0.87345,0.41248,0.5,8.7909,0.037341,0.0028415,0.023325,0.019507,0.0056416,0.050419
0.055159,0.43187,0.5,8.7909,-0.036076,-0.028784,0.83998,0.43187,0.5,8.7909,0.038588,0.0038688,0.024088,0.020439,0.0059582,0.051292
0.055127,0.4504,0.5,8.7909,-0.039724,-0.023347,0.81254,0.4504,0.5,8.7909,0.03954,0.0041843,0.024169,0.020451,0.0057057,0.050263
0.05481,0.46812,0.5,8.7909,-0.045348,-0.020047,0.78543,0.46812,0.5,8.7909,0.039873,0.0036772,0.023674,0.02035,0.0051622,0.049397
0.054574,0.48504,0.5,8.7909,-0.050963,-0.01796,0.75672,0.48504,0.5,8.7909,0.039385,0.0032444,0.022915,0.020915,0.0054515,0.048848
0.05376,0.50122,0.5,8.7909,-0.055846,-0.016206,0.73203,0.50122,0.5,8.7909,0.038647,0.0031518,0.021738,0.02066,0.0059501,0.048212
0.052334,0.51667,0.5,8.7909,-0.059854,-0.016788,0.7115,0.51667,0.5,8.7909,0.038242,0.0036618,0.020484,0.020141,0.0061822,0.046284
0.05072,0.53142,0.5,8.7909,-0.06347,-0.020005,0.69325,0.53142,0.5,8.7909,0.038357,0.0042991,0.019403,0.019984,0.0062666,0.043099
0.050023,0.54551,0.5,8.7909,-0.067149,-0.023019,0.67615,0.54551,0.5,8.7909,0.038955,0.0044008,0.018072,0.020132,0.0064008,0.040959
0.050514,0.55896,0.5,8.7909,-0.070675,-0.025441,0.66257,0.55896,0.5,8.7909,0.03956,0.0046413,0.016599,0.021162,0.0064421,0.040306
0.050614,0.5718,0.5,8.7909,-0.074218,-0.027517,0.65109,0.5718,0.5,8.7909,0.039935,0.0049873,0.015172,0.021741,0.0065415,0.039552
0.05014,0.58405,0.5,8.7909,-0.077944,-0.026977,0.64198,0.58405,0.5,8.7909,0.040175,0.0054059,0.013709,0.021821,0.0064843,0.038284
0.049603,0.59575,0.5,8.7909,-0.082585,-0.024982,0.63516,0.59575,0.5,8.7909,0.040491,0.0058761,0.012267,0.022153,0.0059678,0.036562
0.049229,0.6069,0.5,8.7909,-0.088338,-0.022882,0.63129,0.6069,0.5,8.7909,0.040908,0.0060777,0.010799,0.022869,0.0051912,0.034682
0.048848,0.61755,0.5,8.7909,-0.093488,-0.021094,0.62874,0.61755,0.5,8.7909,0.040963,0.0058172,0.0093843,0.023523,0.003927,0.033211
0.047914,0.6277,0.5,8.7909,-0.097147,-0.019961,0.62624,0.6277,0.5,8.7909,0.040551,0.005037,0.0082819,0.023538,0.0028278,0.031739
