"K","Points:0","Points:1","Points:2","U","V","W","X","Y","Z","uu","uv","uw","vv","vw","ww"
0.0018844,0.63738,0.5,1.2756,-0.034559,-0.020011,1.0785,0.63738,0.5,1.2756,0.0015016,-0.00015813,0.00027435,0.0013949,-0.00034885,0.00087239
0.0018596,0.64661,0.5,1.2756,-0.03471,-0.023717,1.08,0.64661,0.5,1.2756,0.0015686,-0.0001742,0.00042218,0.0012898,-0.00024547,0.00086083
0.0018444,0.65542,0.5,1.2756,-0.034767,-0.027616,1.0822,0.65542,0.5,1.2756,0.0016471,-0.00019379,0.00055515,0.001106,-0.00021268,0.00093568
0.0018372,0.66381,0.5,1.2756,-0.035069,-0.030683,1.0812,0.66381,0.5,1.2756,0.0017274,-0.00021871,0.00071904,0.00091117,-0.00016341,0.0010358
0.0018798,0.67207,0.5,1.2756,-0.035818,-0.033047,1.0782,0.67207,0.5,1.2756,0.0018215,-0.00026427,0.00083675,0.00074137,-0.00020082,0.0011968
0.0019057,0.68032,0.5,1.2756,-0.03678,-0.035082,1.0741,0.68032,0.5,1.2756,0.0019376,-0.00031703,0.00093992,0.00058576,-0.00023278,0.001288
0.001903,0.68858,0.5,1.2756,-0.03788,-0.037302,1.0714,0.68858,0.5,1.2756,0.0020633,-0.00035093,0.0010068,0.0004487,-0.00025083,0.0012941
0.0019276,0.69683,0.5,1.2756,-0.039204,-0.038949,1.0691,0.69683,0.5,1.2756,0.0021906,-0.00034578,0.0010414,0.00037197,-0.00027938,0.0012926
0.0020065,0.70509,0.5,1.2756,-0.040653,-0.038889,1.0679,0.70509,0.5,1.2756,0.0023173,-0.00031868,0.001045,0.00036419,-0.00028582,0.0013314
0.0021231,0.71335,0.5,1.2756,-0.042104,-0.036872,1.0669,0.71335,0.5,1.2756,0.0024288,-0.00030304,0.0010591,0.00040332,-0.00025376,0.001414
0.0022801,0.7216,0.5,1.2756,-0.043563,-0.033626,1.066,0.7216,0.5,1.2756,0.0025078,-0.0003217,0.0010882,0.0004824,-0.00021412,0.0015701
0.0024237,0.72986,0.5,1.2756,-0.044969,-0.030404,1.065,0.72986,0.5,1.2756,0.0025489,-0.00038777,0.001099,0.00058516,-0.00024426,0.0017133
0.0024868,0.73811,0.5,1.2756,-0.046043,-0.027471,1.0633,0.73811,0.5,1.2756,0.0025463,-0.00051546,0.0010894,0.00069816,-0.00036966,0.0017292
0.0024826,0.74637,0.5,1.2756,-0.046525,-0.024909,1.0618,0.74637,0.5,1.2756,0.0024957,-0.00068338,0.0010807,0.00082117,-0.00048558,0.0016483
0.0024793,0.75463,0.5,1.2756,-0.046297,-0.022947,1.0609,0.75463,0.5,1.2756,0.0024046,-0.0008482,0.0010646,0.00095336,-0.00057808,0.0016007
0.0025616,0.76288,0.5,1.2756,-0.045303,-0.021852,1.0584,0.76288,0.5,1.2756,0.0022873,-0.00097423,0.0011114,0.0011061,-0.00075795,0.0017298
0.002735,0.77114,0.5,1.2756,-0.043594,-0.021381,1.0539,0.77114,0.5,1.2756,0.002169,-0.0010701,0.0012191,0.0012983,-0.0010215,0.0020026
0.0029206,0.7794,0.5,1.2756,-0.041272,-0.021534,1.0498,0.7794,0.5,1.2756,0.0020707,-0.0011518,0.0012865,0.0015333,-0.0012527,0.0022371
0.0030645,0.78765,0.5,1.2756,-0.038428,-0.02258,1.047,0.78765,0.5,1.2756,0.0019906,-0.0012126,0.0012815,0.0018092,-0.0014074,0.0023292
0.0031873,0.79591,0.5,1.2756,-0.03524,-0.024376,1.045,0.79591,0.5,1.2756,0.0019187,-0.0012369,0.0012197,0.0021198,-0.0014917,0.0023361
0.0032951,0.80416,0.5,1.2756,-0.032013,-0.026196,1.0431,0.80416,0.5,1.2756,0.0018496,-0.0012068,0.0011351,0.0024167,-0.0015523,0.002324
