K,Points:0,Points:1,Points:2,U,V,W,uu,uv,uw,vv,vw,ww,x-dim,y-dim,z-dim,K-dim,U-dim,V-dim,W-dim,uu-dim,uv-dim,uw-dim,vv-dim,vw-dim,ww-dim
0,-0.125,0.67,4.7844,0,0,0,0,0,0,0,0,0,-0.015,0.0804,0.574128,0,0,0,0,0,0,0,0,0,0
0,-0.083719,0.67,4.7844,0,0,0,0,0,0,0,0,0,-0.01004628,0.0804,0.574128,0,0,0,0,0,0,0,0,0,0
3.79E-07,-0.044001,0.67,4.7844,-0.00045494,-1.24E-13,6.78E-18,7.58E-07,2.07E-16,-9.94E-21,5.65E-26,-2.71E-30,2.71E-34,-0.00528012,0.0804,0.574128,2.3675E-08,-0.000113735,-3.10475E-14,1.69378E-18,4.73494E-08,1.293E-17,-6.21363E-22,3.53075E-27,-1.69463E-31,1.69419E-35
0.0012263,-0.0058053,0.67,4.7844,-0.0012624,0.0096318,0.37162,1.80E-05,-1.86E-05,-4.25E-05,0.00053023,-0.00038793,0.0019045,-0.000696636,0.0804,0.574128,7.66438E-05,-0.0003156,0.00240795,0.092905,1.12325E-06,-1.16181E-06,-2.65538E-06,3.31394E-05,-2.42456E-05,0.000119031
0.0031811,0.030909,0.67,4.7844,-0.0039339,0.021733,0.83757,0.00027472,-0.00010863,-0.00024226,0.0013691,-0.000985,0.0047183,0.00370908,0.0804,0.574128,0.000198819,-0.000983475,0.00543325,0.2093925,0.00001717,-6.78938E-06,-1.51413E-05,8.55688E-05,-6.15625E-05,0.000294894
0.0039869,0.066184,0.67,4.7844,-0.007679,0.0087837,0.96576,0.00056146,-2.79E-05,-0.00026833,0.0016057,-0.0014875,0.0058067,0.00794208,0.0804,0.574128,0.000249181,-0.00191975,0.002195925,0.24144,3.50913E-05,-1.74606E-06,-1.67706E-05,0.000100356,-9.29688E-05,0.000362919
0.0043569,0.10006,0.67,4.7844,-0.0092745,0.0028878,1.0009,0.0005914,5.14E-05,-0.00018239,0.001146,-0.00067425,0.0069765,0.0120072,0.0804,0.574128,0.000272306,-0.002318625,0.00072195,0.250225,3.69625E-05,3.21219E-06,-1.13994E-05,0.000071625,-4.21406E-05,0.000436031
0.0035228,0.13258,0.67,4.7844,-0.009553,0.013871,1.0109,0.0005295,4.13E-05,-0.00017878,0.00073071,-0.00012916,0.0057854,0.0159096,0.0804,0.574128,0.000220175,-0.00238825,0.00346775,0.252725,3.30938E-05,2.58213E-06,-1.11738E-05,4.56694E-05,-8.0725E-06,0.000361588
0.002705,0.16379,0.67,4.7844,-0.010916,0.018288,1.0414,0.00042863,-1.43E-05,-0.00020552,0.00065484,-0.00071743,0.0043266,0.0196548,0.0804,0.574128,0.000169063,-0.002729,0.004572,0.26035,2.67894E-05,-8.945E-07,-0.000012845,4.09275E-05,-4.48394E-05,0.000270413
0.0028143,0.19372,0.67,4.7844,-0.014403,0.023262,1.0629,0.00043257,-0.00018617,-0.00010397,0.00084665,-0.00090831,0.0043495,0.0232464,0.0804,0.574128,0.000175894,-0.00360075,0.0058155,0.265725,2.70356E-05,-1.16356E-05,-6.49813E-06,5.29156E-05,-5.67694E-05,0.000271844
0.0020186,0.22242,0.67,4.7844,-0.01696,0.023974,1.0776,0.00045515,-0.00023403,-3.10E-05,0.00092331,-0.00039442,0.0026588,0.0266904,0.0804,0.574128,0.000126163,-0.00424,0.0059935,0.2694,2.84469E-05,-1.46269E-05,-1.93906E-06,5.77069E-05,-2.46513E-05,0.000166175
0.0011771,0.24993,0.67,4.7844,-0.016407,0.026581,1.0957,0.00035398,-0.00017981,2.89E-05,0.00057806,9.19E-05,0.0014221,0.0299916,0.0804,0.574128,7.35688E-05,-0.00410175,0.00664525,0.273925,2.21238E-05,-1.12381E-05,1.8085E-06,3.61288E-05,5.74475E-06,8.88813E-05
0.00098261,0.27629,0.67,4.7844,-0.016753,0.030789,1.1035,0.00026632,-9.40E-05,2.49E-05,0.00044278,-6.64E-05,0.0012561,0.0331548,0.0804,0.574128,6.14131E-05,-0.00418825,0.00769725,0.275875,0.000016645,-5.87394E-06,1.55644E-06,2.76738E-05,-4.15144E-06,7.85063E-05
0.00084735,0.30154,0.67,4.7844,-0.02063,0.028796,1.0995,0.00027761,-7.41E-05,-0.00016413,0.00041524,-1.99E-05,0.0010019,0.0361848,0.0804,0.574128,5.29594E-05,-0.0051575,0.007199,0.274875,1.73506E-05,-4.63213E-06,-1.02581E-05,2.59525E-05,-1.24244E-06,6.26188E-05
0.00069093,0.32572,0.67,4.7844,-0.026508,0.02587,1.0969,0.00037433,-9.33E-05,-8.46E-05,0.00030044,-6.38E-05,0.0007071,0.0390864,0.0804,0.574128,4.31831E-05,-0.006627,0.0064675,0.274225,2.33956E-05,-5.82875E-06,-5.28775E-06,1.87775E-05,-3.9895E-06,4.41938E-05
0.00081557,0.34887,0.67,4.7844,-0.032812,0.02625,1.0961,0.00050784,-4.76E-05,1.20E-05,0.00032357,-0.00018017,0.00079973,0.0418644,0.0804,0.574128,5.09731E-05,-0.008203,0.0065625,0.274025,0.00003174,-2.97631E-06,7.5275E-07,2.02231E-05,-1.12606E-05,4.99831E-05
0.0010356,0.37102,0.67,4.7844,-0.037806,0.023933,1.0885,0.00065527,6.62E-05,0.00022818,0.00039701,-0.00018432,0.001019,0.0445224,0.0804,0.574128,0.000064725,-0.0094515,0.00598325,0.272125,4.09544E-05,4.1395E-06,1.42613E-05,2.48131E-05,-0.00001152,6.36875E-05
0.0010709,0.39221,0.67,4.7844,-0.041371,0.019236,1.0877,0.0007695,0.00014406,0.00043849,0.00042289,1.19E-05,0.00094939,0.0470652,0.0804,0.574128,6.69313E-05,-0.01034275,0.004809,0.271925,4.80938E-05,9.00375E-06,2.74056E-05,2.64306E-05,7.40625E-07,5.93369E-05
0.00097358,0.41248,0.67,4.7844,-0.044995,0.016248,1.0938,0.00079108,0.0001244,0.00023824,0.00058682,3.95E-05,0.00056927,0.0494976,0.0804,0.574128,6.08488E-05,-0.01124875,0.004062,0.27345,4.94425E-05,0.000007775,0.00001489,3.66763E-05,2.46931E-06,3.55794E-05
0.0010954,0.43187,0.67,4.7844,-0.04862,0.014543,1.0953,0.00074103,0.00010829,7.52E-05,0.00083614,1.48E-05,0.00061361,0.0518244,0.0804,0.574128,6.84625E-05,-0.012155,0.00363575,0.273825,4.63144E-05,6.76813E-06,4.70175E-06,5.22588E-05,9.245E-07,3.83506E-05
0.0012585,0.4504,0.67,4.7844,-0.051506,0.011637,1.0944,0.00068358,0.00016611,-5.73E-05,0.0010062,-0.00014421,0.00082717,0.054048,0.0804,0.574128,7.86563E-05,-0.0128765,0.00290925,0.2736,4.27238E-05,1.03819E-05,-3.58275E-06,6.28875E-05,-9.01313E-06,5.16981E-05
0.0014032,0.46812,0.67,4.7844,-0.053319,0.0082348,1.0942,0.00064439,0.0001415,-0.00012841,0.001389,0.00011498,0.00077309,0.0561744,0.0804,0.574128,0.0000877,-0.01332975,0.0020587,0.27355,4.02744E-05,8.84375E-06,-8.02563E-06,8.68125E-05,7.18625E-06,4.83181E-05
0.0017541,0.48504,0.67,4.7844,-0.054506,0.0062387,1.1008,0.00062545,3.66E-05,-6.43E-05,0.0019327,0.000496,0.00095007,0.0582048,0.0804,0.574128,0.000109631,-0.0136265,0.001559675,0.2752,3.90906E-05,2.28738E-06,-4.01938E-06,0.000120794,0.000031,5.93794E-05
0.0019158,0.50122,0.67,4.7844,-0.055855,0.0028883,1.1073,0.00061819,-2.89E-05,-7.61E-05,0.0019932,0.00026768,0.0012202,0.0601464,0.0804,0.574128,0.000119738,-0.01396375,0.000722075,0.276825,3.86369E-05,-1.80869E-06,-4.75838E-06,0.000124575,0.00001673,7.62625E-05
0.001706,0.51667,0.67,4.7844,-0.057342,-0.00038492,1.1084,0.00061206,-2.27E-05,-0.0001457,0.0016465,0.00011967,0.0011535,0.0620004,0.0804,0.574128,0.000106625,-0.0143355,-0.00009623,0.2771,3.82538E-05,-1.41588E-06,-9.10625E-06,0.000102906,7.47938E-06,7.20938E-05
0.0015766,0.53142,0.67,4.7844,-0.058875,-0.0044254,1.1095,0.00060815,2.39E-05,-0.00011075,0.001325,0.00025925,0.0012201,0.0637704,0.0804,0.574128,9.85375E-05,-0.01471875,-0.00110635,0.277375,3.80094E-05,1.49638E-06,-6.92188E-06,8.28125E-05,1.62031E-05,7.62563E-05
0.0013812,0.54551,0.67,4.7844,-0.06036,-0.0091412,1.1133,0.00060093,2.03E-05,3.57E-05,0.0010894,0.00021495,0.0010721,0.0654612,0.0804,0.574128,0.000086325,-0.01509,-0.0022853,0.278325,3.75581E-05,1.26663E-06,2.2305E-06,6.80875E-05,1.34344E-05,6.70063E-05
0.0011267,0.55896,0.67,4.7844,-0.062182,-0.012556,1.1247,0.00058787,-2.52E-06,0.00013099,0.00092698,3.05E-05,0.0007386,0.0670752,0.0804,0.574128,7.04188E-05,-0.0155455,-0.003139,0.281175,3.67419E-05,-1.57656E-07,8.18688E-06,5.79363E-05,0.000001909,4.61625E-05
0.0010533,0.5718,0.67,4.7844,-0.06463,-0.014911,1.1296,0.00059335,-1.58E-05,0.00013797,0.00087123,0.00010494,0.00064201,0.068616,0.0804,0.574128,6.58313E-05,-0.0161575,-0.00372775,0.2824,3.70844E-05,-9.86438E-07,8.62313E-06,5.44519E-05,6.55875E-06,4.01256E-05
0.0010728,0.58405,0.67,4.7844,-0.066951,-0.016373,1.1292,0.00063044,-1.71E-05,5.49E-05,0.00092023,7.74E-05,0.00059493,0.070086,0.0804,0.574128,0.00006705,-0.01673775,-0.00409325,0.2823,3.94025E-05,-1.07019E-06,3.43419E-06,5.75144E-05,4.83844E-06,3.71831E-05
0.0011435,0.59575,0.67,4.7844,-0.068484,-0.016439,1.1273,0.00067757,-2.11E-05,-3.61E-05,0.00093557,-2.60E-05,0.00067381,0.07149,0.0804,0.574128,7.14688E-05,-0.017121,-0.00410975,0.281825,4.23481E-05,-1.32156E-06,-2.25344E-06,5.84731E-05,-1.62244E-06,4.21131E-05
0.0012457,0.6069,0.67,4.7844,-0.069365,-0.016811,1.125,0.00072923,-2.58E-05,-0.00013658,0.00090795,-0.00015249,0.00085425,0.072828,0.0804,0.574128,7.78563E-05,-0.01734125,-0.00420275,0.28125,4.55769E-05,-1.61069E-06,-8.53625E-06,5.67469E-05,-9.53063E-06,5.33906E-05
0.0013571,0.61755,0.67,4.7844,-0.070032,-0.018466,1.1238,0.00079217,-2.63E-05,-0.00021884,0.00086993,-0.00022386,0.001052,0.074106,0.0804,0.574128,8.48188E-05,-0.017508,-0.0046165,0.28095,4.95106E-05,-1.64631E-06,-1.36775E-05,5.43706E-05,-1.39913E-05,0.00006575
0.0014501,0.6277,0.67,4.7844,-0.070576,-0.019948,1.1223,0.00086661,-2.68E-05,-0.00030219,0.0008262,-0.00021981,0.0012074,0.075324,0.0804,0.574128,9.06313E-05,-0.017644,-0.004987,0.280575,5.41631E-05,-1.67288E-06,-1.88869E-05,5.16375E-05,-1.37381E-05,7.54625E-05
0.0015552,0.63738,0.67,4.7844,-0.070962,-0.021077,1.1205,0.00094524,-1.29E-05,-0.00037456,0.00078851,-0.00025032,0.0013767,0.0764856,0.0804,0.574128,0.0000972,-0.0177405,-0.00526925,0.280125,5.90775E-05,-8.06625E-07,-0.00002341,4.92819E-05,-0.000015645,8.60438E-05
0.0015827,0.64661,0.67,4.7844,-0.071258,-0.022142,1.1206,0.0010201,5.14E-06,-0.0003768,0.00074796,-0.00026573,0.0013973,0.0775932,0.0804,0.574128,9.89188E-05,-0.0178145,-0.0055355,0.28015,6.37563E-05,3.21156E-07,-0.00002355,4.67475E-05,-1.66081E-05,8.73313E-05
0.0015326,0.65542,0.67,4.7844,-0.071546,-0.023279,1.1202,0.0010798,1.72E-05,-0.00028368,0.0007255,-0.00025369,0.00126,0.0786504,0.0804,0.574128,9.57875E-05,-0.0178865,-0.00581975,0.28005,6.74875E-05,1.07738E-06,-0.00001773,4.53438E-05,-1.58556E-05,0.00007875
0.0015134,0.66381,0.67,4.7844,-0.071855,-0.024201,1.1193,0.0011122,1.58E-05,-0.00014503,0.00071283,-0.00024746,0.0012018,0.0796572,0.0804,0.574128,9.45875E-05,-0.01796375,-0.00605025,0.279825,6.95125E-05,9.89125E-07,-9.06438E-06,4.45519E-05,-1.54663E-05,7.51125E-05
0.0015289,0.67207,0.67,4.7844,-0.072146,-0.024641,1.1178,0.0011212,-8.74E-06,3.03E-05,0.0007014,-0.00022952,0.0012352,0.0806484,0.0804,0.574128,9.55563E-05,-0.0180365,-0.00616025,0.27945,0.000070075,-5.46144E-07,0.000001892,4.38375E-05,-0.000014345,0.0000772
0.0016082,0.68032,0.67,4.7844,-0.072443,-0.02468,1.1159,0.0011127,-3.96E-05,0.00019235,0.00070083,-0.00019822,0.0014028,0.0816384,0.0804,0.574128,0.000100513,-0.01811075,-0.00617,0.278975,6.95438E-05,-2.47363E-06,1.20219E-05,4.38019E-05,-1.23888E-05,0.000087675
0.0017308,0.68858,0.67,4.7844,-0.072811,-0.024377,1.1131,0.0010963,-5.81E-05,0.00031992,0.00071233,-0.00016372,0.001653,0.0826296,0.0804,0.574128,0.000108175,-0.01820275,-0.00609425,0.278275,6.85188E-05,-3.63075E-06,0.000019995,4.45206E-05,-1.02325E-05,0.000103313
0.0018378,0.69683,0.67,4.7844,-0.073261,-0.02381,1.1098,0.0010873,-5.50E-05,0.00041815,0.00073231,-0.00010901,0.001856,0.0836196,0.0804,0.574128,0.000114863,-0.01831525,-0.0059525,0.27745,6.79563E-05,-3.43569E-06,2.61344E-05,4.57694E-05,-6.81313E-06,0.000116
0.0019024,0.70509,0.67,4.7844,-0.073697,-0.023082,1.1063,0.0010945,-3.21E-05,0.00049901,0.00075822,-4.00E-05,0.0019521,0.0846108,0.0804,0.574128,0.0001189,-0.01842425,-0.0057705,0.276575,6.84063E-05,-2.0075E-06,3.11881E-05,4.73888E-05,-2.49975E-06,0.000122006
0.00194,0.71335,0.67,4.7844,-0.073927,-0.022241,1.1023,0.0011148,-6.12E-06,0.00057899,0.00078069,3.00E-05,0.0019844,0.085602,0.0804,0.574128,0.00012125,-0.01848175,-0.00556025,0.275575,0.000069675,-3.82369E-07,3.61869E-05,4.87931E-05,1.87619E-06,0.000124025
0.0019608,0.7216,0.67,4.7844,-0.073779,-0.021243,1.0979,0.0011375,6.12E-06,0.00065486,0.00079139,9.79E-05,0.0019927,0.086592,0.0804,0.574128,0.00012255,-0.01844475,-0.00531075,0.274475,7.10938E-05,3.82413E-07,4.09288E-05,4.94619E-05,6.1165E-06,0.000124544
0.0019847,0.72986,0.67,4.7844,-0.073208,-0.020052,1.093,0.0011538,-7.51E-06,0.00073748,0.00078398,0.00013891,0.0020317,0.0875832,0.0804,0.574128,0.000124044,-0.018302,-0.005013,0.27325,7.21125E-05,-4.69369E-07,4.60925E-05,4.89988E-05,8.68188E-06,0.000126981
0.0020301,0.73811,0.67,4.7844,-0.072313,-0.018784,1.0881,0.0011664,-4.11E-05,0.00082094,0.00076476,0.00014058,0.002129,0.0885732,0.0804,0.574128,0.000126881,-0.01807825,-0.004696,0.272025,0.0000729,-2.57031E-06,5.13088E-05,4.77975E-05,8.78625E-06,0.000133063
0.0021034,0.74637,0.67,4.7844,-0.071257,-0.017558,1.0833,0.0011833,-7.88E-05,0.00090625,0.00074625,9.76E-05,0.0022772,0.0895644,0.0804,0.574128,0.000131463,-0.01781425,-0.0043895,0.270825,7.39563E-05,-4.92556E-06,5.66406E-05,4.66406E-05,6.10113E-06,0.000142325
0.0021834,0.75463,0.67,4.7844,-0.070176,-0.016468,1.0794,0.0012097,-0.00010603,0.00097489,0.00073157,2.29E-05,0.0024255,0.0905556,0.0804,0.574128,0.000136463,-0.017544,-0.004117,0.26985,7.56063E-05,-6.62688E-06,6.09306E-05,4.57231E-05,1.43144E-06,0.000151594
0.0022517,0.76288,0.67,4.7844,-0.069143,-0.015395,1.0765,0.0012481,-0.0001207,0.0010152,0.00071959,-7.83E-05,0.0025357,0.0915456,0.0804,0.574128,0.000140731,-0.01728575,-0.00384875,0.269125,7.80063E-05,-7.54375E-06,0.00006345,4.49744E-05,-4.89356E-06,0.000158481
0.002318,0.77114,0.67,4.7844,-0.068181,-0.014328,1.0746,0.0012973,-0.00012527,0.0010233,0.00071586,-0.00019859,0.0026228,0.0925368,0.0804,0.574128,0.000144875,-0.01704525,-0.003582,0.26865,8.10813E-05,-7.82938E-06,6.39563E-05,4.47413E-05,-1.24119E-05,0.000163925
0.0023677,0.7794,0.67,4.7844,-0.067292,-0.013517,1.073,0.0013577,-0.00012417,0.0010103,0.0007269,-0.00031992,0.0026508,0.093528,0.0804,0.574128,0.000147981,-0.016823,-0.00337925,0.26825,8.48563E-05,-7.76063E-06,6.31438E-05,4.54313E-05,-0.000019995,0.000165675
0.0024038,0.78765,0.67,4.7844,-0.066482,-0.013335,1.071,0.0014339,-0.00011873,0.0010025,0.00074493,-0.00041705,0.0026288,0.094518,0.0804,0.574128,0.000150238,-0.0166205,-0.00333375,0.26775,8.96188E-05,-7.42063E-06,6.26563E-05,4.65581E-05,-2.60656E-05,0.0001643
0.0024349,0.79591,0.67,4.7844,-0.065756,-0.014008,1.0684,0.0015269,-0.00011142,0.0010292,0.00075122,-0.00046662,0.0025918,0.0955092,0.0804,0.574128,0.000152181,-0.016439,-0.003502,0.2671,9.54313E-05,-6.96375E-06,0.000064325,4.69513E-05,-2.91638E-05,0.000161988
0.0024899,0.80416,0.67,4.7844,-0.065079,-0.015451,1.0652,0.0016324,-0.00010721,0.0011207,0.00073351,-0.00046795,0.0026138,0.0964992,0.0804,0.574128,0.000155619,-0.01626975,-0.00386275,0.2663,0.000102025,-6.70063E-06,7.00438E-05,4.58444E-05,-2.92469E-05,0.000163363
