K,Points:0,Points:1,Points:2,U,V,W,uu,uv,uw,vv,vw,ww,x-dim,y-dim,z-dim,K-dim,U-dim,V-dim,W-dim,uu-dim,uv-dim,uw-dim,vv-dim,vw-dim,ww-dim
0.0057399,0.16379,0.67,9.7636,-0.010295,0.004999,1.1978,0.0036755,-0.00010315,-9.88E-05,0.0017111,-0.0008003,0.0060931,0.0196548,0.0804,1.171632,0.000358744,-0.00257375,0.00124975,0.29945,0.000229719,-6.44688E-06,-6.17556E-06,0.000106944,-5.00188E-05,0.000380819
0.0065894,0.19372,0.67,9.7636,-0.012574,0.00098196,1.2042,0.0048661,0.00017654,0.00023382,0.0019968,-0.00080933,0.0063158,0.0232464,0.0804,1.171632,0.000411838,-0.0031435,0.00024549,0.30105,0.000304131,1.10338E-05,1.46138E-05,0.0001248,-5.05831E-05,0.000394738
0.0079817,0.22242,0.67,9.7636,-0.01431,-0.0044321,1.2037,0.0063407,0.00033408,0.00094129,0.0029201,-0.00072488,0.0067028,0.0266904,0.0804,1.171632,0.000498856,-0.0035775,-0.001108025,0.300925,0.000396294,0.00002088,5.88306E-05,0.000182506,-0.000045305,0.000418925
0.010515,0.24993,0.67,9.7636,-0.016242,-0.0088497,1.1966,0.0079099,0.00027839,0.0019968,0.0043207,-0.00065343,0.0087998,0.0299916,0.0804,1.171632,0.000657188,-0.0040605,-0.002212425,0.29915,0.000494369,1.73994E-05,0.0001248,0.000270044,-4.08394E-05,0.000549988
0.01344,0.27629,0.67,9.7636,-0.019122,-0.014159,1.1828,0.0095003,0.00033786,0.0038216,0.0053946,-0.00028522,0.011985,0.0331548,0.0804,1.171632,0.00084,-0.0047805,-0.00353975,0.2957,0.000593769,2.11163E-05,0.00023885,0.000337163,-1.78263E-05,0.000749063
0.01656,0.30154,0.67,9.7636,-0.022879,-0.017875,1.1575,0.011342,0.00035759,0.0051844,0.0063795,0.00010769,0.015399,0.0361848,0.0804,1.171632,0.001035,-0.00571975,-0.00446875,0.289375,0.000708875,2.23494E-05,0.000324025,0.000398719,6.73063E-06,0.000962438
0.020157,0.32572,0.67,9.7636,-0.026582,-0.019367,1.1252,0.01339,-1.21E-05,0.006381,0.0079715,-0.00064841,0.018952,0.0390864,0.0804,1.171632,0.001259813,-0.0066455,-0.00484175,0.2813,0.000836875,-7.54625E-07,0.000398813,0.000498219,-4.05256E-05,0.0011845
0.023051,0.34887,0.67,9.7636,-0.029863,-0.019516,1.0866,0.015191,-0.00047962,0.0076544,0.0097118,-0.0016332,0.0212,0.0418644,0.0804,1.171632,0.001440688,-0.00746575,-0.004879,0.27165,0.000949438,-2.99763E-05,0.0004784,0.000606988,-0.000102075,0.001325
0.025478,0.37102,0.67,9.7636,-0.033518,-0.019888,1.0484,0.016456,-0.00079099,0.0084958,0.01106,-0.0022495,0.02344,0.0445224,0.0804,1.171632,0.001592375,-0.0083795,-0.004972,0.2621,0.0010285,-4.94369E-05,0.000530988,0.00069125,-0.000140594,0.001465
0.027262,0.39221,0.67,9.7636,-0.037028,-0.020392,1.0093,0.017429,-0.0008017,0.0090242,0.012129,-0.0022706,0.024966,0.0470652,0.0804,1.171632,0.001703875,-0.009257,-0.005098,0.252325,0.001089313,-5.01063E-05,0.000564013,0.000758063,-0.000141913,0.001560375
0.028331,0.41248,0.67,9.7636,-0.038752,-0.018987,0.97474,0.018467,-0.00066004,0.0091766,0.013336,-0.001958,0.02486,0.0494976,0.0804,1.171632,0.001770688,-0.009688,-0.00474675,0.243685,0.001154188,-4.12525E-05,0.000573538,0.0008335,-0.000122375,0.00155375
0.029427,0.43187,0.67,9.7636,-0.038797,-0.014489,0.94388,0.019246,-0.00099089,0.0091366,0.014678,-0.0026374,0.024931,0.0518244,0.0804,1.171632,0.001839188,-0.00969925,-0.00362225,0.23597,0.001202875,-6.19306E-05,0.000571038,0.000917375,-0.000164838,0.001558188
0.029547,0.4504,0.67,9.7636,-0.039106,-0.010075,0.91363,0.019363,-0.0011527,0.0085328,0.015616,-0.0033874,0.024114,0.054048,0.0804,1.171632,0.001846688,-0.0097765,-0.00251875,0.2284075,0.001210188,-7.20438E-05,0.0005333,0.000976,-0.000211713,0.001507125
0.029145,0.46812,0.67,9.7636,-0.041441,-0.0082111,0.88552,0.019185,-0.00091411,0.0077507,0.016141,-0.0038036,0.022965,0.0561744,0.0804,1.171632,0.001821563,-0.01036025,-0.002052775,0.22138,0.001199063,-5.71319E-05,0.000484419,0.001008813,-0.000237725,0.001435313
0.02901,0.48504,0.67,9.7636,-0.04546,-0.0097092,0.86258,0.019118,-0.00058565,0.0071882,0.01667,-0.0038974,0.022233,0.0582048,0.0804,1.171632,0.001813125,-0.011365,-0.0024273,0.215645,0.001194875,-3.66031E-05,0.000449263,0.001041875,-0.000243588,0.001389563
