"K","Points:0","Points:1","Points:2","U","V","W","X","Y","Z","uu","uv","uw","vv","vw","ww"
0.047413,1.1096,0.5,8.7627,0.032263,0.092129,0.75546,1.1096,0.5,8.7627,0.026111,0.0033567,0.0053172,0.039984,-0.0012472,0.028731
0.048162,1.1179,0.5,8.7627,0.036067,0.08742,0.75026,1.1179,0.5,8.7627,0.026567,0.0037018,0.0051143,0.04049,-0.0013742,0.029267
0.048532,1.1262,0.5,8.7627,0.0397,0.082235,0.74544,1.1262,0.5,8.7627,0.026787,0.0040394,0.0049288,0.040645,-0.0011355,0.029633
0.048759,1.1344,0.5,8.7627,0.043197,0.075851,0.74027,1.1344,0.5,8.7627,0.026801,0.0043765,0.0048564,0.040767,-0.00098162,0.029951
0.049012,1.1427,0.5,8.7627,0.046645,0.070205,0.73395,1.1427,0.5,8.7627,0.026763,0.0047231,0.0047768,0.041011,-0.001011,0.03025
0.049185,1.1509,0.5,8.7627,0.050672,0.066807,0.72851,1.1509,0.5,8.7627,0.026703,0.0049235,0.004744,0.041315,-0.00090928,0.030351
0.049221,1.1592,0.5,8.7627,0.055308,0.063911,0.72367,1.1592,0.5,8.7627,0.026589,0.0049369,0.0048234,0.041743,-0.00084019,0.03011
0.049501,1.1674,0.5,8.7627,0.059972,0.059992,0.71867,1.1674,0.5,8.7627,0.026472,0.0047368,0.004896,0.042476,-0.00098319,0.030055
0.050017,1.1757,0.5,8.7627,0.064617,0.054821,0.71393,1.1757,0.5,8.7627,0.026353,0.0044519,0.00496,0.043095,-0.0013979,0.030585
0.05056,1.1839,0.5,8.7627,0.069502,0.050492,0.709,1.1839,0.5,8.7627,0.026184,0.0041056,0.0050694,0.043507,-0.0021673,0.031428
0.051228,1.1922,0.5,8.7627,0.074595,0.048361,0.70319,1.1922,0.5,8.7627,0.02596,0.0038416,0.0050997,0.04419,-0.0028934,0.032306
0.051818,1.2005,0.5,8.7627,0.079724,0.045342,0.69663,1.2005,0.5,8.7627,0.025761,0.0039676,0.0049815,0.044969,-0.0032154,0.032905
0.052114,1.2087,0.5,8.7627,0.084902,0.040244,0.68975,1.2087,0.5,8.7627,0.025721,0.0043077,0.004882,0.045355,-0.0035047,0.033152
0.052167,1.217,0.5,8.7627,0.090543,0.034883,0.68327,1.217,0.5,8.7627,0.025858,0.004604,0.0049778,0.045206,-0.0039131,0.03327
0.052405,1.2252,0.5,8.7627,0.096695,0.028701,0.6781,1.2252,0.5,8.7627,0.026075,0.0048717,0.0052392,0.045175,-0.0039757,0.03356
0.052859,1.2335,0.5,8.7627,0.10264,0.021704,0.67362,1.2335,0.5,8.7627,0.026365,0.0050551,0.0056174,0.045494,-0.0038861,0.03386
0.053135,1.2417,0.5,8.7627,0.10808,0.015794,0.67028,1.2417,0.5,8.7627,0.026735,0.0049956,0.0060018,0.045945,-0.0038816,0.033589
0.053365,1.25,0.5,8.7627,0.11359,0.011919,0.66834,1.25,0.5,8.7627,0.027098,0.0047105,0.0064128,0.046589,-0.0041956,0.033042
0.053685,1.2583,0.5,8.7627,0.11957,0.009323,0.66592,1.2583,0.5,8.7627,0.027343,0.0044898,0.006865,0.047043,-0.0047254,0.032984
0.054047,1.2665,0.5,8.7627,0.12572,0.0077453,0.66237,1.2665,0.5,8.7627,0.027435,0.0045631,0.0071325,0.047234,-0.0050452,0.033425
0.05443,1.2748,0.5,8.7627,0.13132,0.0073193,0.65908,1.2748,0.5,8.7627,0.027484,0.0048213,0.0072102,0.047607,-0.0052924,0.03377
0.054822,1.283,0.5,8.7627,0.13601,0.0060808,0.65577,1.283,0.5,8.7627,0.027625,0.0050784,0.0070635,0.04814,-0.0055992,0.033879
0.055238,1.2913,0.5,8.7627,0.14018,0.003238,0.65173,1.2913,0.5,8.7627,0.027861,0.0052224,0.0067325,0.048559,-0.0060602,0.034056
0.055482,1.2995,0.5,8.7627,0.14411,-0.001005,0.64818,1.2995,0.5,8.7627,0.028055,0.00505,0.0062336,0.048778,-0.0068305,0.034131
0.055321,1.3078,0.5,8.7627,0.14776,-0.0057151,0.64511,1.3078,0.5,8.7627,0.028148,0.0046807,0.0057018,0.04856,-0.007562,0.033934
0.055148,1.316,0.5,8.7627,0.15132,-0.0093215,0.64247,1.316,0.5,8.7627,0.028249,0.0045323,0.0054882,0.048302,-0.0079032,0.033746
0.05548,1.3243,0.5,8.7627,0.15498,-0.012538,0.63964,1.3243,0.5,8.7627,0.028421,0.0046851,0.0055122,0.048749,-0.0081934,0.03379
0.055918,1.3326,0.5,8.7627,0.15872,-0.015919,0.63578,1.3326,0.5,8.7627,0.028693,0.004985,0.0055458,0.049366,-0.0085234,0.033778
0.056156,1.3408,0.5,8.7627,0.16213,-0.018057,0.63099,1.3408,0.5,8.7627,0.029074,0.0053262,0.0054944,0.049671,-0.0087946,0.033568
0.056377,1.3491,0.5,8.7627,0.16505,-0.018709,0.62592,1.3491,0.5,8.7627,0.02952,0.0055073,0.0055381,0.050095,-0.0090593,0.033139
0.056738,1.3573,0.5,8.7627,0.16795,-0.018753,0.62201,1.3573,0.5,8.7627,0.02991,0.0052871,0.0058051,0.0504,-0.0096833,0.033166
0.057412,1.3656,0.5,8.7627,0.17134,-0.018646,0.61986,1.3656,0.5,8.7627,0.030163,0.004803,0.0059706,0.05046,-0.010775,0.034202
0.058105,1.3738,0.5,8.7627,0.17533,-0.019496,0.61942,1.3738,0.5,8.7627,0.030306,0.0042884,0.0058262,0.050474,-0.011538,0.035431
0.058604,1.3821,0.5,8.7627,0.17975,-0.022785,0.62015,1.3821,0.5,8.7627,0.030322,0.0037988,0.0053252,0.050807,-0.01194,0.036078
0.058942,1.3903,0.5,8.7627,0.18444,-0.026864,0.62022,1.3903,0.5,8.7627,0.030208,0.0033582,0.0046243,0.051435,-0.012388,0.036241
0.05898,1.3986,0.5,8.7627,0.18925,-0.029431,0.61948,1.3986,0.5,8.7627,0.030062,0.0031559,0.0041043,0.05168,-0.012594,0.036217
0.059191,1.4069,0.5,8.7627,0.19377,-0.032704,0.62034,1.4069,0.5,8.7627,0.030056,0.0033416,0.0038276,0.051786,-0.012806,0.03654
0.059868,1.4151,0.5,8.7627,0.19765,-0.038411,0.62244,1.4151,0.5,8.7627,0.030208,0.0036138,0.0037538,0.052055,-0.013468,0.037472
0.0606,1.4234,0.5,8.7627,0.20108,-0.044503,0.62328,1.4234,0.5,8.7627,0.030267,0.0035784,0.0038581,0.052502,-0.014367,0.038431
0.061184,1.4316,0.5,8.7627,0.20461,-0.049955,0.62407,1.4316,0.5,8.7627,0.030299,0.0032664,0.0040932,0.052735,-0.015275,0.039334
