"K","Points:0","Points:1","Points:2","U","V","W","X","Y","Z","uu","uv","uw","vv","vw","ww"
0.0019527,0.63738,0.5,1.2756,0.0013793,-0.010665,1.0604,0.63738,0.5,1.2756,0.0012426,7.8344e-05,-0.00028886,0.00069506,8.8787e-05,0.0019678
0.001853,0.64661,0.5,1.2756,-3.4176e-05,-0.011764,1.0639,0.64661,0.5,1.2756,0.0011002,1.7287e-05,-0.00024083,0.00068192,0.00026356,0.0019239
0.0018868,0.65542,0.5,1.2756,-0.0014501,-0.010427,1.0678,0.65542,0.5,1.2756,0.0010156,-4.5731e-05,-0.00021566,0.00073628,0.00041957,0.0020216
0.002055,0.66381,0.5,1.2756,-0.0027161,-0.0080861,1.0709,0.66381,0.5,1.2756,0.00099566,-0.0001094,-0.00030223,0.00076264,0.00055169,0.0023518
0.0022317,0.67207,0.5,1.2756,-0.0038822,-0.0058397,1.072,0.67207,0.5,1.2756,0.0010097,-0.00014299,-0.00045698,0.00072335,0.00063498,0.0027304
0.0023221,0.68032,0.5,1.2756,-0.0050316,-0.0037749,1.0708,0.68032,0.5,1.2756,0.0010302,-0.00013582,-0.0005919,0.00067206,0.00064279,0.002942
0.0022806,0.68858,0.5,1.2756,-0.0061257,-0.00196,1.0681,0.68858,0.5,1.2756,0.0010624,-0.00010412,-0.00065633,0.00063788,0.00056642,0.002861
0.0021919,0.69683,0.5,1.2756,-0.0069628,-0.00044563,1.0653,0.69683,0.5,1.2756,0.0011224,-7.7383e-05,-0.00065706,0.00062158,0.0004507,0.0026397
0.0022113,0.70509,0.5,1.2756,-0.0072605,0.00055881,1.0641,0.70509,0.5,1.2756,0.0012136,-6.4982e-05,-0.00064897,0.00062864,0.00035862,0.0025804
0.0023386,0.71335,0.5,1.2756,-0.0068451,0.00056396,1.0652,0.71335,0.5,1.2756,0.0013193,-4.1099e-05,-0.00067353,0.00065175,0.00028044,0.0027061
0.00246,0.7216,0.5,1.2756,-0.0059041,-0.00073737,1.067,0.7216,0.5,1.2756,0.0014158,9.7302e-06,-0.00072114,0.00066588,0.00016622,0.0028383
0.0025494,0.72986,0.5,1.2756,-0.0048234,-0.0032395,1.0684,0.72986,0.5,1.2756,0.0014897,6.3343e-05,-0.00077481,0.00065261,2.5924e-05,0.0029565
0.0026289,0.73811,0.5,1.2756,-0.0037766,-0.0063655,1.0691,0.73811,0.5,1.2756,0.0015315,8.6626e-05,-0.00081449,0.00062095,-0.0001041,0.0031053
0.0027089,0.74637,0.5,1.2756,-0.0026816,-0.0095901,1.0692,0.74637,0.5,1.2756,0.0015266,7.4055e-05,-0.00082495,0.00058951,-0.00021823,0.0033017
0.0027799,0.75463,0.5,1.2756,-0.0014546,-0.012712,1.0689,0.75463,0.5,1.2756,0.0014637,2.9652e-05,-0.00080074,0.00058612,-0.00033545,0.00351
0.0028263,0.76288,0.5,1.2756,-0.00018772,-0.015835,1.0687,0.76288,0.5,1.2756,0.0013499,-3.606e-05,-0.00075482,0.00062941,-0.00048551,0.0036733
0.0028452,0.77114,0.5,1.2756,0.00091582,-0.019318,1.0687,0.77114,0.5,1.2756,0.0012131,-9.4685e-05,-0.00070733,0.00072367,-0.00068274,0.0037535
0.0028377,0.7794,0.5,1.2756,0.001721,-0.023113,1.0686,0.7794,0.5,1.2756,0.0010857,-0.00012568,-0.00065507,0.00087765,-0.00091875,0.003712
0.002832,0.78765,0.5,1.2756,0.0022517,-0.026555,1.0674,0.78765,0.5,1.2756,0.00098116,-0.00012669,-0.00059454,0.0010725,-0.0011335,0.0036104
0.0028074,0.79591,0.5,1.2756,0.002655,-0.028874,1.0653,0.79591,0.5,1.2756,0.0008954,-0.0001108,-0.00052255,0.0012312,-0.0012216,0.0034881
0.0026778,0.80416,0.5,1.2756,0.002984,-0.029678,1.0637,0.80416,0.5,1.2756,0.00083268,-8.5261e-05,-0.00045139,0.001288,-0.0011697,0.0032348
0.0024718,0.81242,0.5,1.2756,0.003052,-0.029312,1.063,0.81242,0.5,1.2756,0.00080757,-3.8037e-05,-0.00042602,0.0012788,-0.0010656,0.0028572
0.0023289,0.82068,0.5,1.2756,0.0026153,-0.028675,1.0623,0.82068,0.5,1.2756,0.00082931,3.1753e-05,-0.00046106,0.0012941,-0.00099391,0.0025343
0.0023223,0.82893,0.5,1.2756,0.0016455,-0.028637,1.0615,0.82893,0.5,1.2756,0.00089791,0.00010656,-0.0005044,0.00135,-0.0010036,0.0023967
0.0044825,0.030909,0.5,1.3137,-0.0040084,0.027507,0.73008,0.030909,0.5,1.3137,0.00029343,-0.00025493,-0.00062935,0.0016114,0.002041,0.0070601
0.0043769,0.066184,0.5,1.3137,-0.010585,0.016608,0.86523,0.066184,0.5,1.3137,0.00073313,-0.00027689,-0.00057129,0.001976,0.0011457,0.0060447
0.002753,0.10006,0.5,1.3137,-0.015605,0.0024739,0.90477,0.10006,0.5,1.3137,0.00084221,-0.000134,-9.0571e-05,0.0018196,-0.00039108,0.0028443
0.0019987,0.13258,0.5,1.3137,-0.014896,0.0043447,0.91412,0.13258,0.5,1.3137,0.0007458,-6.3561e-05,-0.00015703,0.0012269,-0.00010194,0.0020247
0.0021447,0.16379,0.5,1.3137,-0.01176,0.0095452,0.93232,0.16379,0.5,1.3137,0.00079666,-8.8522e-05,-0.00029776,0.00067499,0.000507,0.0028178
0.0023034,0.19372,0.5,1.3137,-0.0063544,0.017447,0.9275,0.19372,0.5,1.3137,0.00096972,-0.00029445,-0.00068552,0.00071469,0.00069806,0.0029223
0.0018513,0.22242,0.5,1.3137,-0.0036676,0.024958,0.94061,0.22242,0.5,1.3137,0.0010631,-0.00034001,-0.00084561,0.00072587,0.00062533,0.0019137
0.0017934,0.24993,0.5,1.3137,-0.0091479,0.02105,0.94573,0.24993,0.5,1.3137,0.0010711,-0.00014621,-0.00061699,0.00067099,0.0004537,0.0018448
0.0020353,0.27629,0.5,1.3137,-0.015639,0.011661,0.94063,0.27629,0.5,1.3137,0.0010644,-3.8861e-05,-0.00064562,0.00099374,0.0005539,0.0020124
0.0027113,0.30154,0.5,1.3137,-0.017498,0.0093649,0.95777,0.30154,0.5,1.3137,0.0010968,-9.0947e-05,-0.00075845,0.0011464,0.00086907,0.0031794
0.0030725,0.32572,0.5,1.3137,-0.018475,0.0089531,0.9737,0.32572,0.5,1.3137,0.0012528,-0.00019607,-0.00070368,0.0011011,0.0010379,0.0037911
0.0028932,0.34887,0.5,1.3137,-0.021965,0.00023989,0.99169,0.34887,0.5,1.3137,0.0014772,-0.00036895,-0.0007817,0.00091254,0.00092158,0.0033966
0.0029998,0.37102,0.5,1.3137,-0.024781,-0.0059929,0.99991,0.37102,0.5,1.3137,0.0017091,-0.0005859,-0.0010675,0.00099883,0.00057264,0.0032917
0.0030336,0.39221,0.5,1.3137,-0.026695,-0.0053463,1.0107,0.39221,0.5,1.3137,0.0019279,-0.00069153,-0.0011147,0.0013999,0.00029567,0.0027395
0.0029553,0.41248,0.5,1.3137,-0.029146,-0.0062082,1.0151,0.41248,0.5,1.3137,0.0020852,-0.00062061,-0.00083909,0.0014327,-1.3517e-05,0.0023926
0.0029367,0.43187,0.5,1.3137,-0.030641,-0.0038381,1.0216,0.43187,0.5,1.3137,0.0022087,-0.00050965,-0.00061333,0.0014924,-0.00024609,0.0021724
0.0035478,0.4504,0.5,1.3137,-0.031583,-0.0013287,1.0301,0.4504,0.5,1.3137,0.0023752,-0.0005083,-0.0003186,0.0018816,-0.00037065,0.0028389
0.0042731,0.46812,0.5,1.3137,-0.031106,-0.0027512,1.0216,0.46812,0.5,1.3137,0.0025091,-0.00069762,-7.2541e-06,0.0020752,-0.00096886,0.003962
0.0048116,0.48504,0.5,1.3137,-0.028326,-0.0063376,1.0186,0.48504,0.5,1.3137,0.0025754,-0.00093977,-2.3224e-05,0.0022618,-0.0015717,0.0047859
0.005309,0.50122,0.5,1.3137,-0.024855,-0.0073069,1.0134,0.50122,0.5,1.3137,0.0026628,-0.0013345,0.00015455,0.0029151,-0.0018663,0.0050401
0.0056502,0.51667,0.5,1.3137,-0.02127,-0.0064311,1.0099,0.51667,0.5,1.3137,0.0026912,-0.0017118,0.00031239,0.0034701,-0.0020601,0.005139
0.0058332,0.53142,0.5,1.3137,-0.017274,-0.0042014,1.0061,0.53142,0.5,1.3137,0.0025466,-0.0017654,0.00035437,0.0036781,-0.0023262,0.0054417
0.0055299,0.54551,0.5,1.3137,-0.013055,-0.00060966,1.0045,0.54551,0.5,1.3137,0.0022913,-0.0014081,0.0002225,0.0033734,-0.0025513,0.0053952
0.0049399,0.55896,0.5,1.3137,-0.0088812,0.0026672,1.007,0.55896,0.5,1.3137,0.0020377,-0.00080279,-0.00029912,0.0026402,-0.0023764,0.0052018
0.0041628,0.5718,0.5,1.3137,-0.0052209,0.0051994,1.0111,0.5718,0.5,1.3137,0.0018711,-0.0003245,-0.00061847,0.0019579,-0.0018923,0.0044967
0.0034945,0.58405,0.5,1.3137,-0.0025393,0.0053016,1.0208,0.58405,0.5,1.3137,0.001769,-1.8274e-05,-0.00062618,0.0015623,-0.0014792,0.0036577
0.0030202,0.59575,0.5,1.3137,-0.00046768,0.0035095,1.0319,0.59575,0.5,1.3137,0.0016843,0.00014319,-0.00053163,0.0013183,-0.0011359,0.0030377
0.0027086,0.6069,0.5,1.3137,0.0013178,0.000509,1.042,0.6069,0.5,1.3137,0.0016057,0.00021003,-0.00045701,0.0010973,-0.00076591,0.0027142
