K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U-ref,K-dim,uw-dim
0.0023552,0.59575,0.5,1.2756,-0.035573,-0.010257,1.0788,0.59575,0.5,1.2756,0.001564,-0.00028951,8.36E-05,0.0015681,-0.00063419,0.0015783,,0.0376832,0.0013376
0.0022225,0.6069,0.5,1.2756,-0.034735,-0.012942,1.0785,0.6069,0.5,1.2756,0.0015159,-0.00022615,6.47E-05,0.001516,-0.00053461,0.0014131,,0.03556,0.0010352
0.0019984,0.61755,0.5,1.2756,-0.034426,-0.015072,1.0782,0.61755,0.5,1.2756,0.0014701,-0.00016582,0.0001732,0.0014394,-0.00047185,0.0010873,,0.0319744,0.0027712
0.0018628,0.6277,0.5,1.2756,-0.034492,-0.016886,1.0796,0.6277,0.5,1.2756,0.0014685,-0.00015489,0.00027473,0.001403,-0.0004566,0.00085401,,0.0298048,0.00439568
0.0018235,0.63738,0.5,1.2756,-0.034688,-0.019741,1.0807,0.63738,0.5,1.2756,0.0015054,-0.00015988,0.00034915,0.0013933,-0.00035855,0.00074836,,0.029176,0.0055864
0.0018036,0.64661,0.5,1.2756,-0.03483,-0.023486,1.082,0.64661,0.5,1.2756,0.0015706,-0.00017804,0.00049987,0.0012966,-0.00025481,0.00073998,,0.0288576,0.00799792
0.0017899,0.65542,0.5,1.2756,-0.034862,-0.027381,1.0841,0.65542,0.5,1.2756,0.0016507,-0.00020165,0.00063553,0.0011263,-0.00021951,0.00080272,,0.0286384,0.01016848
0.0017827,0.66381,0.5,1.2756,-0.035142,-0.030467,1.0831,0.66381,0.5,1.2756,0.0017324,-0.00023123,0.00080008,0.00093327,-0.00016339,0.00089982,,0.0285232,0.01280128
0.0018221,0.67207,0.5,1.2756,-0.035879,-0.032934,1.0802,0.67207,0.5,1.2756,0.0018256,-0.00027828,0.00091572,0.00075301,-0.00019609,0.0010656,,0.0291536,0.01465152
0.0018427,0.68032,0.5,1.2756,-0.036852,-0.035163,1.0761,0.68032,0.5,1.2756,0.0019411,-0.00032959,0.0010061,0.00058656,-0.00022726,0.0011577,,0.0294832,0.0160976
0.0018407,0.68858,0.5,1.2756,-0.03799,-0.037585,1.0735,0.68858,0.5,1.2756,0.0020669,-0.00036096,0.0010632,0.00044466,-0.00024315,0.0011699,,0.0294512,0.0170112
0.0018753,0.69683,0.5,1.2756,-0.039361,-0.039345,1.0713,0.69683,0.5,1.2756,0.0021936,-0.00035283,0.0010989,0.00036585,-0.00026784,0.0011912,,0.0300048,0.0175824
0.0019616,0.70509,0.5,1.2756,-0.040835,-0.039306,1.07,0.70509,0.5,1.2756,0.0023191,-0.00032427,0.0011135,0.0003577,-0.00027368,0.0012465,,0.0313856,0.017816
0.0020793,0.71335,0.5,1.2756,-0.042303,-0.037225,1.0689,0.71335,0.5,1.2756,0.0024297,-0.00030931,0.0011395,0.00039856,-0.00024585,0.0013304,,0.0332688,0.018232
0.0022403,0.7216,0.5,1.2756,-0.043791,-0.03384,1.0679,0.7216,0.5,1.2756,0.0025064,-0.00032845,0.001182,0.00048206,-0.00021501,0.0014922,,0.0358448,0.018912
0.002397,0.72986,0.5,1.2756,-0.045232,-0.030472,1.0669,0.72986,0.5,1.2756,0.0025433,-0.00039179,0.0012089,0.00059051,-0.00025576,0.0016601,,0.038352,0.0193424
0.0024726,0.73811,0.5,1.2756,-0.046329,-0.027463,1.0652,0.73811,0.5,1.2756,0.0025363,-0.00051554,0.0012054,0.00070894,-0.00038978,0.0017,,0.0395616,0.0192864
0.002473,0.74637,0.5,1.2756,-0.04681,-0.024892,1.0637,0.74637,0.5,1.2756,0.0024829,-0.00068224,0.0011953,0.00083627,-0.00051277,0.0016269,,0.039568,0.0191248
0.0024697,0.75463,0.5,1.2756,-0.046566,-0.022934,1.0626,0.75463,0.5,1.2756,0.0023906,-0.0008479,0.001177,0.00097207,-0.00060739,0.0015767,,0.0395152,0.018832
0.0025541,0.76288,0.5,1.2756,-0.045553,-0.021827,1.06,0.76288,0.5,1.2756,0.0022729,-0.00097609,0.0012211,0.0011282,-0.00078954,0.0017071,,0.0408656,0.0195376
