K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U-ref,K-dim,uw-dim
0.044641,1.0766,0.5,8.7627,0.032229,0.080701,0.87447,1.0766,0.5,8.7627,0.022305,0.0075963,0.0068778,0.038736,0.0087143,0.028241,,0.714256,0.1100448
0.044119,1.0849,0.5,8.7627,0.036667,0.079005,0.86828,1.0849,0.5,8.7627,0.021988,0.0073781,0.0068244,0.038641,0.0080767,0.02761,,0.705904,0.1091904
0.043688,1.0931,0.5,8.7627,0.041171,0.076155,0.86186,1.0931,0.5,8.7627,0.021501,0.0071104,0.0066025,0.038529,0.0071733,0.027345,,0.699008,0.10564
0.043561,1.1014,0.5,8.7627,0.045918,0.072784,0.85583,1.1014,0.5,8.7627,0.020967,0.006872,0.0062313,0.039,0.0063122,0.027156,,0.696976,0.0997008
0.043635,1.1096,0.5,8.7627,0.050942,0.069721,0.84918,1.1096,0.5,8.7627,0.020372,0.0066986,0.0058143,0.03979,0.0058128,0.027109,,0.69816,0.0930288
0.043913,1.1179,0.5,8.7627,0.055725,0.065399,0.84078,1.1179,0.5,8.7627,0.019709,0.0064099,0.0056507,0.040557,0.0054649,0.02756,,0.702608,0.0904112
0.0442,1.1262,0.5,8.7627,0.060079,0.060314,0.83241,1.1262,0.5,8.7627,0.019114,0.0059041,0.0057374,0.041266,0.0049353,0.02802,,0.7072,0.0917984
0.044401,1.1344,0.5,8.7627,0.06432,0.056065,0.82486,1.1344,0.5,8.7627,0.018661,0.0055241,0.0058672,0.041858,0.0043405,0.028284,,0.710416,0.0938752
0.044369,1.1427,0.5,8.7627,0.068482,0.053734,0.81732,1.1427,0.5,8.7627,0.018332,0.0053947,0.006013,0.042215,0.0037704,0.028192,,0.709904,0.096208
0.044203,1.1509,0.5,8.7627,0.072658,0.052179,0.80929,1.1509,0.5,8.7627,0.01809,0.005249,0.0061006,0.042449,0.0033258,0.027866,,0.707248,0.0976096
