K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U-ref,K-dim,uw-dim
0.0019584,1.8931,0.5,1.2756,-0.00052598,-0.0036566,1.0209,1.8931,0.5,1.2756,0.0016496,0.00024039,0.00067173,0.0007694,-0.00025436,0.0014979,,0.0313344,0.01074768
0.0022326,1.9042,0.5,1.2756,-0.00068472,-0.0025132,1.0122,1.9042,0.5,1.2756,0.001784,0.00033157,0.00079425,0.00091782,-0.00037582,0.0017634,,0.0357216,0.012708
0.002354,1.9159,0.5,1.2756,-0.0012456,3.44E-05,1.0039,1.9159,0.5,1.2756,0.0019234,0.00041337,0.00066564,0.0010388,-0.00059759,0.0017459,,0.037664,0.01065024
0.0022223,1.9282,0.5,1.2756,-0.002748,0.0032107,0.99832,1.9282,0.5,1.2756,0.001969,0.0004103,0.00036027,0.00096682,-0.00070093,0.0015089,,0.0355568,0.00576432
0.0021057,1.941,0.5,1.2756,-0.0052337,0.0044541,0.99446,1.941,0.5,1.2756,0.0018417,0.00029314,0.00025204,0.00078323,-0.00058866,0.0015865,,0.0336912,0.00403264
0.0020165,1.9545,0.5,1.2756,-0.0075739,0.0043657,0.98905,1.9545,0.5,1.2756,0.0016053,9.13E-05,0.00017052,0.00069058,-0.00039814,0.0017372,,0.032264,0.00272832
0.0019706,1.9686,0.5,1.2756,-0.0085005,0.004383,0.98673,1.9686,0.5,1.2756,0.0014023,-5.32E-05,-7.94E-05,0.00071567,-0.00022749,0.0018232,,0.0315296,-0.0012704
0.0019455,1.9833,0.5,1.2756,-0.0075094,0.0036195,0.98653,1.9833,0.5,1.2756,0.0013362,-8.27E-05,-0.00026682,0.00072878,-0.00022997,0.0018261,,0.031128,-0.00426912
0.0017575,1.9988,0.5,1.2756,-0.0041996,0.0028674,0.9843,1.9988,0.5,1.2756,0.0013838,-3.62E-05,-0.00025356,0.00068793,-0.00029732,0.0014432,,0.02812,-0.00405696
0.001617,2.0149,0.5,1.2756,0.0010243,0.0029307,0.98666,2.0149,0.5,1.2756,0.0014147,0.00010618,-0.00022605,0.00067467,-0.00027953,0.0011447,,0.025872,-0.0036168
0.0016807,2.0319,0.5,1.2756,0.0067394,0.002409,0.98408,2.0319,0.5,1.2756,0.0013356,0.00020972,-0.00033723,0.00063768,-0.00035764,0.0013881,,0.0268912,-0.00539568
0.0025549,2.0496,0.5,1.2756,0.011325,0.0020258,0.98123,2.0496,0.5,1.2756,0.0012174,0.00024171,-0.00061147,0.00075241,-0.00089187,0.00314,,0.0408784,-0.00978352
0.0031339,2.0681,0.5,1.2756,0.013943,0.00032385,0.98292,2.0681,0.5,1.2756,0.0011546,0.00031025,-0.00074355,0.00096207,-0.0014314,0.0041512,,0.0501424,-0.0118968
0.0030247,2.0875,0.5,1.2756,0.015681,-0.00092861,0.97604,2.0875,0.5,1.2756,0.0010958,0.00038133,-0.00069622,0.00084148,-0.001261,0.004112,,0.0483952,-0.01113952
