K,Points:0,Points:1,Points:2,U,V,W,uu,uv,uw,vv,vw,ww,x-dim,y-dim,z-dim,K-dim,U-dim,V-dim,W-dim,uu-dim,uv-dim,uw-dim,vv-dim,vw-dim,ww-dim
0.002716,0.19372,0.67,6.7583,-0.037285,0.020938,1.2679,0.0015002,5.65E-05,-0.00025181,0.0011862,-0.00027689,0.0027456,0.0232464,0.0804,0.810996,9.80476E-05,-0.00708415,0.00397822,0.240901,5.41572E-05,2.04026E-06,-9.09034E-06,4.28218E-05,-9.99573E-06,9.91162E-05
0.0029707,0.22242,0.67,6.7583,-0.04258,0.020785,1.2719,0.0016232,0.00017316,-0.0005562,0.0013037,-0.00048065,0.0030143,0.0266904,0.0804,0.810996,0.000107242,-0.0080902,0.00394915,0.241661,5.85975E-05,6.25108E-06,-2.00788E-05,4.70636E-05,-1.73515E-05,0.000108816
0.0026627,0.24993,0.67,6.7583,-0.049403,0.019728,1.273,0.0015643,0.00021423,-0.00049685,0.001176,-0.00048467,0.0025851,0.0299916,0.0804,0.810996,9.61235E-05,-0.00938657,0.00374832,0.24187,5.64712E-05,7.7337E-06,-1.79363E-05,4.24536E-05,-1.74966E-05,9.33221E-05
0.0026585,0.27629,0.67,6.7583,-0.055894,0.022854,1.2659,0.0016729,0.00027464,-0.00071743,0.00097,-0.00026825,0.0026741,0.0331548,0.0804,0.810996,9.59719E-05,-0.01061986,0.00434226,0.240521,6.03917E-05,9.9145E-06,-2.58992E-05,0.000035017,-9.68383E-06,9.6535E-05
0.0032938,0.30154,0.67,6.7583,-0.061783,0.026925,1.2734,0.0019682,0.00024539,-0.00075936,0.0011576,-0.00071912,0.0034617,0.0361848,0.0804,0.810996,0.000118906,-0.01173877,0.00511575,0.241946,7.1052E-05,8.85858E-06,-2.74129E-05,4.17894E-05,-2.59602E-05,0.000124967
0.0039399,0.32572,0.67,6.7583,-0.069193,0.03068,1.2818,0.0021738,0.00030543,-0.00036176,0.0014147,-0.00096539,0.0042913,0.0390864,0.0804,0.810996,0.00014223,-0.01314667,0.0058292,0.243542,7.84742E-05,1.1026E-05,-1.30595E-05,5.10707E-05,-3.48506E-05,0.000154916
0.0040258,0.34887,0.67,6.7583,-0.077423,0.029198,1.2781,0.0022171,0.00020912,-0.00060412,0.0012081,-0.00077345,0.0046264,0.0418644,0.0804,0.810996,0.000145331,-0.01471037,0.00554762,0.242839,8.00373E-05,7.54923E-06,-2.18087E-05,4.36124E-05,-2.79215E-05,0.000167013
0.0038767,0.37102,0.67,6.7583,-0.085973,0.020786,1.2855,0.0022248,6.37E-05,-0.00088867,0.00096581,-0.00047678,0.0045628,0.0445224,0.0804,0.810996,0.000139949,-0.01633487,0.00394934,0.244245,8.03153E-05,2.30109E-06,-3.2081E-05,3.48657E-05,-1.72118E-05,0.000164717
0.0037232,0.39221,0.67,6.7583,-0.095868,0.012864,1.3017,0.0022501,-0.00015259,-0.00082583,0.0011358,-0.00040913,0.0040606,0.0470652,0.0804,0.810996,0.000134408,-0.01821492,0.00244416,0.247323,8.12286E-05,-5.5085E-06,-2.98125E-05,4.10024E-05,-1.47696E-05,0.000146588
0.0033532,0.41248,0.67,6.7583,-0.10611,0.0093514,1.3087,0.002347,-0.00031801,-0.00079102,0.001453,-0.00032736,0.0029063,0.0494976,0.0804,0.810996,0.000121051,-0.0201609,0.001776766,0.248653,8.47267E-05,-1.14802E-05,-2.85558E-05,5.24533E-05,-1.18177E-05,0.000104917
0.0034674,0.43187,0.67,6.7583,-0.11616,0.004796,1.3218,0.0026531,-0.00019258,-0.0010296,0.0015246,-0.00038555,0.0027572,0.0518244,0.0804,0.810996,0.000125173,-0.0220704,0.00091124,0.251142,9.57769E-05,-6.95214E-06,-3.71686E-05,5.50381E-05,-1.39184E-05,9.95349E-05
0.0039549,0.4504,0.67,6.7583,-0.12705,-0.0010798,1.3348,0.0032253,-0.00010548,-0.0010213,0.0016639,-0.00048516,0.0030206,0.054048,0.0804,0.810996,0.000142772,-0.0241395,-0.000205162,0.253612,0.000116433,-3.80783E-06,-3.68689E-05,6.00668E-05,-1.75143E-05,0.000109044
0.0048583,0.46812,0.67,6.7583,-0.13907,-0.0053811,1.3429,0.0040261,-0.00012368,-0.00069415,0.0018981,-0.00068749,0.0037925,0.0561744,0.0804,0.810996,0.000175385,-0.0264233,-0.001022409,0.255151,0.000145342,-4.46485E-06,-2.50588E-05,6.85214E-05,-2.48184E-05,0.000136909
0.0060169,0.48504,0.67,6.7583,-0.15198,-0.0084784,1.3469,0.0051232,-0.00014503,2.93E-05,0.0020906,-0.00086944,0.0048199,0.0582048,0.0804,0.810996,0.00021721,-0.0288762,-0.001610896,0.255911,0.000184948,-5.23558E-06,1.05596E-06,7.54707E-05,-3.13868E-05,0.000173998
0.0076224,0.50122,0.67,6.7583,-0.1652,-0.011498,1.345,0.0066655,-0.0001616,0.00071393,0.0024949,-0.00069653,0.0060845,0.0601464,0.0804,0.810996,0.000275169,-0.031388,-0.00218462,0.25555,0.000240625,-5.83376E-06,2.57729E-05,9.00659E-05,-2.51447E-05,0.00021965
0.0098467,0.51667,0.67,6.7583,-0.17765,-0.014096,1.3371,0.0087433,-3.87E-05,0.0010754,0.0033198,-0.00037473,0.0076303,0.0620004,0.0804,0.810996,0.000355466,-0.0337535,-0.00267824,0.254049,0.000315633,-1.39599E-06,3.88219E-05,0.000119845,-1.35278E-05,0.000275454
0.012434,0.53142,0.67,6.7583,-0.18785,-0.016011,1.3282,0.011216,0.00028226,0.0011389,0.0045571,-0.00022524,0.0090944,0.0637704,0.0804,0.810996,0.000448867,-0.0356915,-0.00304209,0.252358,0.000404898,1.01896E-05,4.11143E-05,0.000164511,-8.13116E-06,0.000328308
0.015482,0.54551,0.67,6.7583,-0.19408,-0.017204,1.3184,0.013732,0.00071749,0.0020281,0.0060607,-0.00014308,0.011171,0.0654612,0.0804,0.810996,0.0005589,-0.0368752,-0.00326876,0.250496,0.000495725,2.59014E-05,7.32144E-05,0.000218791,-5.16519E-06,0.000403273
0.019195,0.55896,0.67,6.7583,-0.19591,-0.018272,1.297,0.016272,0.0011132,0.0035694,0.0075277,-0.00012376,0.014591,0.0670752,0.0804,0.810996,0.00069294,-0.0372229,-0.00347168,0.24643,0.000587419,4.01865E-05,0.000128855,0.00027175,-4.46774E-06,0.000526735
0.023724,0.5718,0.67,6.7583,-0.19439,-0.020196,1.2661,0.019376,0.0015339,0.0051241,0.0090703,-0.00023887,0.019002,0.068616,0.0804,0.810996,0.000856436,-0.0369341,-0.00383724,0.240559,0.000699474,5.53738E-05,0.00018498,0.000327438,-8.62321E-06,0.000685972
0.028527,0.58405,0.67,6.7583,-0.18955,-0.022341,1.2278,0.023242,0.0020074,0.0062301,0.011159,-0.00065553,0.022655,0.070086,0.0804,0.810996,0.001029825,-0.0360145,-0.00424479,0.233282,0.000839036,7.24671E-05,0.000224907,0.00040284,-2.36646E-05,0.000817846
0.032802,0.59575,0.67,6.7583,-0.18089,-0.025736,1.1842,0.027438,0.0025053,0.006701,0.013229,-0.0011206,0.024936,0.07149,0.0804,0.810996,0.001184152,-0.0343691,-0.00488984,0.224998,0.000990512,9.04413E-05,0.000241906,0.000477567,-4.04537E-05,0.00090019
0.037145,0.6069,0.67,6.7583,-0.16875,-0.029852,1.1365,0.031674,0.0030956,0.0068246,0.015101,-0.0016611,0.027515,0.072828,0.0804,0.810996,0.001340935,-0.0320625,-0.00567188,0.215935,0.001143431,0.000111751,0.000246368,0.000545146,-5.99657E-05,0.000993292
0.040919,0.61755,0.67,6.7583,-0.1536,-0.031395,1.0765,0.035679,0.0039013,0.0059021,0.016651,-0.0020257,0.029508,0.074106,0.0804,0.810996,0.001477176,-0.029184,-0.00596505,0.204535,0.001288012,0.000140837,0.000213066,0.000601101,-7.31278E-05,0.001065239
0.043514,0.6277,0.67,6.7583,-0.13602,-0.030618,1.001,0.038835,0.004761,0.0044592,0.017471,-0.0021327,0.030721,0.075324,0.0804,0.810996,0.001570855,-0.0258438,-0.00581742,0.19019,0.001401944,0.000171872,0.000160977,0.000630703,-7.69905E-05,0.001109028
0.045612,0.63738,0.67,6.7583,-0.1175,-0.027491,0.91313,0.0404,0.0054673,0.0028872,0.01779,-0.0022768,0.033033,0.0764856,0.0804,0.810996,0.001646593,-0.022325,-0.00522329,0.1734947,0.00145844,0.00019737,0.000104228,0.000642219,-8.21925E-05,0.001192491
0.047169,0.64661,0.67,6.7583,-0.099829,-0.020782,0.82062,0.040112,0.0061043,0.0011766,0.018165,-0.0024928,0.036061,0.0775932,0.0804,0.810996,0.001702801,-0.01896751,-0.00394858,0.1559178,0.001448043,0.000220365,4.24753E-05,0.000655757,-8.99901E-05,0.001301802
0.047471,0.65542,0.67,6.7583,-0.0846,-0.0094659,0.7283,0.03827,0.0062763,-0.00020365,0.018218,-0.0027588,0.038454,0.0786504,0.0804,0.810996,0.001713703,-0.016074,-0.001798521,0.138377,0.001381547,0.000226574,-7.35177E-06,0.00065767,-9.95927E-05,0.001388189
0.046298,0.66381,0.67,6.7583,-0.072441,0.0011535,0.64086,0.035285,0.0058912,-0.00073648,0.017839,-0.0029089,0.039471,0.0796572,0.0804,0.810996,0.001671358,-0.01376379,0.000219165,0.1217634,0.001273789,0.000212672,-2.65869E-05,0.000643988,-0.000105011,0.001424903
