K,Points:0,Points:1,Points:2,U,V,W,uu,uv,uw,vv,vw,ww,x-dim,y-dim,z-dim,K-dim,U-dim,V-dim,W-dim,uu-dim,uv-dim,uw-dim,vv-dim,vw-dim,ww-dim
0.0051454,2.3674,0.67,6.7583,0.080789,0.045139,1.1342,0.0030803,0.00070368,0.00081555,0.002224,-4.46E-05,0.0049865,0.284088,0.0804,0.810996,0.000185749,0.01534991,0.00857641,0.215498,0.000111199,2.54028E-05,2.94414E-05,8.02864E-05,-1.60952E-06,0.000180013
0.0047332,2.3999,0.67,6.7583,0.06435,0.060812,1.115,0.0026069,0.00068805,0.0012435,0.0024457,0.00021142,0.0044137,0.287988,0.0804,0.810996,0.000170869,0.0122265,0.01155428,0.21185,9.41091E-05,2.48386E-05,4.48904E-05,8.82898E-05,7.63226E-06,0.000159335
0.0040543,2.4338,0.67,6.7583,0.042373,0.080395,1.0859,0.0017518,0.00032383,0.0012163,0.0025233,0.00012009,0.0038336,0.292056,0.0804,0.810996,0.00014636,0.00805087,0.01527505,0.206321,6.324E-05,1.16903E-05,4.39084E-05,9.10911E-05,4.33525E-06,0.000138393
0.0028401,2.4691,0.67,6.7583,0.019255,0.081981,0.96009,0.00069214,4.57E-05,0.00065724,0.0019118,-0.00015587,0.0030763,0.296292,0.0804,0.810996,0.000102528,0.00365845,0.01557639,0.1824171,2.49863E-05,1.64948E-06,2.37264E-05,6.9016E-05,-5.62691E-06,0.000111054
0.0010109,2.5058,0.67,6.7583,0.0059319,0.03628,0.42491,4.45E-05,8.03E-06,0.00011507,0.00073918,-5.84E-05,0.0012381,0.300696,0.0804,0.810996,3.64935E-05,0.001127061,0.0068932,0.0807329,1.60526E-06,2.8971E-07,4.15403E-06,2.66844E-05,-2.10853E-06,4.46954E-05
5.50E-07,2.544,0.67,6.7583,0.001976,4.27E-13,-1.03E-17,1.10E-06,2.37E-16,4.82E-20,5.13E-26,1.04E-29,5.77E-33,0.30528,0.0804,0.810996,1.98434E-08,0.00037544,8.1035E-14,-1.96536E-18,3.96883E-08,8.57014E-18,1.73861E-21,1.85063E-27,3.75945E-31,2.08326E-34
0,2.5837,0.67,6.7583,0,0,0,0,0,0,0,0,0,0.310044,0.0804,0.810996,0,0,0,0,0,0,0,0,0,0
0,2.625,0.67,6.7583,0,0,0,0,0,0,0,0,0,0.315,0.0804,0.810996,0,0,0,0,0,0,0,0,0,0
0.0051435,2.3674,0.67,6.7666,0.0806,0.044866,1.1354,0.00308,0.00069591,0.0007976,0.0022211,-5.17E-05,0.0049858,0.284088,0.0804,0.811992,0.00018568,0.015314,0.00852454,0.215726,0.000111188,2.51224E-05,2.87934E-05,8.01817E-05,-1.86626E-06,0.000179987
0.0047316,2.3999,0.67,6.7666,0.064328,0.060543,1.1164,0.0026115,0.00068877,0.0012304,0.0024388,0.00021021,0.0044129,0.287988,0.0804,0.811992,0.000170811,0.01222232,0.01150317,0.212116,9.42752E-05,2.48646E-05,4.44174E-05,8.80407E-05,7.58858E-06,0.000159306
0.0040561,2.4338,0.67,6.7666,0.04241,0.080175,1.0876,0.0017653,0.00032621,0.0012132,0.0025148,0.0001203,0.003832,0.292056,0.0804,0.811992,0.000146425,0.0080579,0.01523325,0.206644,6.37273E-05,1.17762E-05,4.37965E-05,9.07843E-05,4.34283E-06,0.000138335
0.0028452,2.4691,0.67,6.7666,0.019277,0.08185,0.96163,0.00070713,4.51E-05,0.00065833,0.0019114,-0.00015657,0.003072,0.296292,0.0804,0.811992,0.000102712,0.00366263,0.0155515,0.1827097,2.55274E-05,1.62988E-06,2.37657E-05,6.90015E-05,-5.65218E-06,0.000110899
0.0010101,2.5058,0.67,6.7666,0.0064405,0.036223,0.4256,4.47E-05,7.93E-06,0.00011526,0.00073905,-5.87E-05,0.0012364,0.300696,0.0804,0.811992,3.64646E-05,0.001223695,0.00688237,0.080864,1.61436E-06,2.86345E-07,4.16089E-06,2.66797E-05,-2.11903E-06,4.4634E-05
2.06E-07,2.544,0.67,6.7666,0.0024801,5.35E-13,-1.18E-16,4.12E-07,8.89E-17,-2.36E-20,1.92E-26,-5.09E-30,1.55E-33,0.30528,0.0804,0.811992,7.43696E-09,0.000471219,1.01642E-13,-2.23858E-17,1.48743E-08,3.21077E-18,-8.50552E-22,6.93084E-28,-1.83633E-31,5.59117E-35
0,2.5837,0.67,6.7666,0,0,0,0,0,0,0,0,0,0.310044,0.0804,0.811992,0,0,0,0,0,0,0,0,0,0
0,2.625,0.67,6.7666,0,0,0,0,0,0,0,0,0,0.315,0.0804,0.811992,0,0,0,0,0,0,0,0,0,0
0.0051449,2.3674,0.67,6.775,0.080397,0.044595,1.1365,0.0030871,0.00068802,0.00078509,0.0022185,-5.81E-05,0.0049841,0.284088,0.0804,0.813,0.000185731,0.01527543,0.00847305,0.215935,0.000111444,2.48375E-05,2.83417E-05,8.00879E-05,-2.09875E-06,0.000179926
