
35001 -1.8217233e-01 -9.4600150e-03 1.1768503e+00 7.2776123e-01 -1.8217226e-01 -9.4600151e-03 1.1768503e+00 5.9287483e-01 4.2280279e+00 -1.0517544e+00
35002 -1.8314500e-01 -8.7497695e-03 1.1776275e+00 8.7629563e-01 -1.8314494e-01 -8.7497696e-03 1.1776275e+00 8.5425846e-01 4.2936899e+00 -1.0926904e+00
35003 -1.8424593e-01 -7.9091203e-03 1.1783792e+00 6.6131104e-01 -1.8424586e-01 -7.9091204e-03 1.1783792e+00 1.1154041e+00 4.3498476e+00 -1.1215724e+00
35004 -1.8551216e-01 -6.9480718e-03 1.1791032e+00 2.5156403e-01 -1.8551209e-01 -6.9480719e-03 1.1791032e+00 1.3758810e+00 4.3955500e+00 -1.1378173e+00
35005 -1.8691008e-01 -5.8674991e-03 1.1798324e+00 -1.7906901e-02 -1.8691002e-01 -5.8674992e-03 1.1798324e+00 1.6352785e+00 4.4298981e+00 -1.1408899e+00
35006 -1.8838878e-01 -4.6691508e-03 1.1805694e+00 -1.1031517e-01 -1.8838872e-01 -4.6691509e-03 1.1805694e+00 1.8932083e+00 4.4520317e+00 -1.1303029e+00
35007 -1.8991561e-01 -3.3534094e-03 1.1813000e+00 -8.9384122e-02 -1.8991554e-01 -3.3534096e-03 1.1813000e+00 2.1492962e+00 4.4611481e+00 -1.1056296e+00
35008 -1.9148387e-01 -1.9212623e-03 1.1820116e+00 -3.6388970e-02 -1.9148380e-01 -1.9212624e-03 1.1820116e+00 2.4031768e+00 4.4565036e+00 -1.0664945e+00
35009 -1.9309748e-01 -3.7458426e-04 1.1827042e+00 -1.1317032e-02 -1.9309741e-01 -3.7458436e-04 1.1827042e+00 2.6544960e+00 4.4374209e+00 -1.0125710e+00
35010 -1.9474932e-01 1.2841903e-03 1.1833831e+00 -1.4041249e-02 -1.9474925e-01 1.2841902e-03 1.1833831e+00 2.9029143e+00 4.4032950e+00 -9.4358379e-01
35011 -1.9642486e-01 3.0526428e-03 1.1840510e+00 -2.5564064e-02 -1.9642480e-01 3.0526427e-03 1.1840510e+00 3.1481085e+00 4.3535977e+00 -8.5931513e-01
35012 -1.9810967e-01 4.9283538e-03 1.1847082e+00 -3.3361155e-02 -1.9810961e-01 4.9283537e-03 1.1847082e+00 3.3897702e+00 4.2878818e+00 -7.5960687e-01
35013 -1.9979071e-01 6.9088733e-03 1.1853541e+00 -3.4934053e-02 -1.9979065e-01 6.9088732e-03 1.1853541e+00 3.6276059e+00 4.2057861e+00 -6.4436152e-01
35014 -2.0145527e-01 8.9915641e-03 1.1859886e+00 -3.3715790e-02 -2.0145520e-01 8.9915640e-03 1.1859886e+00 3.8613360e+00 4.1070383e+00 -5.1354319e-01
35015 -2.0309037e-01 1.1173739e-02 1.1866121e+00 -3.1854494e-02 -2.0309031e-01 1.1173739e-02 1.1866121e+00 4.0906956e+00 3.9914585e+00 -3.6717912e-01
35016 -2.0468257e-01 1.3452457e-02 1.1872251e+00 -3.1129509e-02 -2.0468251e-01 1.3452456e-02 1.1872251e+00 4.3154332e+00 3.8589637e+00 -2.0536027e-01
35017 -2.0621804e-01 1.5824730e-02 1.1878284e+00 -3.1249918e-02 -2.0621798e-01 1.5824730e-02 1.1878284e+00 4.5353106e+00 3.7095694e+00 -2.8241763e-02
35018 -2.0768276e-01 1.8287474e-02 1.1884227e+00 -3.2218370e-02 -2.0768270e-01 1.8287474e-02 1.1884227e+00 4.7501030e+00 3.5433910e+00 1.6395665e-01
35019 -2.0906268e-01 2.0837617e-02 1.1890085e+00 -3.3130242e-02 -2.0906262e-01 2.0837617e-02 1.1890085e+00 4.9595980e+00 3.3606456e+00 3.7095058e-01
35020 -2.1034386e-01 2.3472023e-02 1.1895862e+00 -3.3822075e-02 -2.1034380e-01 2.3472023e-02 1.1895862e+00 5.1635958e+00 3.1616507e+00 5.9239089e-01
35021 -2.1151249e-01 2.6187528e-02 1.1901561e+00 -3.3869057e-02 -2.1151243e-01 2.6187528e-02 1.1901561e+00 5.3619069e+00 2.9468278e+00 8.2786453e-01
