
35001 -6.5792563e-02 8.4902584e-02 1.0746165e+00 1.2730260e+00 -6.5792534e-02 8.4902584e-02 1.0746165e+00 7.4905297e-01 -1.4682991e+00 8.5592343e-01
35002 -6.5434327e-02 8.5143608e-02 1.0749618e+00 1.2134312e+00 -6.5434298e-02 8.5143607e-02 1.0749618e+00 7.5817338e-01 -1.4375741e+00 8.2407122e-01
35003 -6.5066814e-02 8.5417649e-02 1.0752927e+00 9.6774934e-01 -6.5066785e-02 8.5417648e-02 1.0752927e+00 7.6708990e-01 -1.4066377e+00 7.9060695e-01
35004 -6.4757609e-02 8.5717493e-02 1.0755792e+00 4.3483734e-01 -6.4757581e-02 8.5717493e-02 1.0755792e+00 7.7571402e-01 -1.3755510e+00 7.5559113e-01
35005 -6.4486912e-02 8.6039136e-02 1.0758643e+00 2.0168712e-02 -6.4486883e-02 8.6039136e-02 1.0758643e+00 7.8395959e-01 -1.3443769e+00 7.1909291e-01
35006 -6.4232423e-02 8.6382359e-02 1.0761697e+00 -1.3170705e-01 -6.4232394e-02 8.6382359e-02 1.0761697e+00 7.9174078e-01 -1.3131767e+00 6.8117938e-01
35007 -6.3984120e-02 8.6750175e-02 1.0764907e+00 -8.9982332e-02 -6.3984092e-02 8.6750175e-02 1.0764907e+00 7.9897178e-01 -1.2820113e+00 6.4192021e-01
35008 -6.3746021e-02 8.7143557e-02 1.0768135e+00 -5.6542279e-04 -6.3745993e-02 8.7143557e-02 1.0768135e+00 8.0556654e-01 -1.2509413e+00 6.0138919e-01
35009 -6.3524092e-02 8.7561275e-02 1.0771338e+00 2.9526525e-02 -6.3524064e-02 8.7561275e-02 1.0771338e+00 8.1143927e-01 -1.2200271e+00 5.5966464e-01
35010 -6.3318469e-02 8.8002157e-02 1.0774548e+00 1.6027732e-02 -6.3318441e-02 8.8002157e-02 1.0774548e+00 8.1650485e-01 -1.1893281e+00 5.1682836e-01
35011 -6.3126691e-02 8.8465738e-02 1.0777793e+00 -1.9584466e-03 -6.3126663e-02 8.8465737e-02 1.0777793e+00 8.2067917e-01 -1.1589028e+00 4.7296487e-01
35012 -6.2947610e-02 8.8951758e-02 1.0781075e+00 -1.0248677e-02 -6.2947582e-02 8.8951758e-02 1.0781075e+00 8.2387923e-01 -1.1288088e+00 4.2816136e-01
35013 -6.2781100e-02 8.9459706e-02 1.0784388e+00 -1.0126386e-02 -6.2781072e-02 8.9459705e-02 1.0784388e+00 8.2602336e-01 -1.0991024e+00 3.8250781e-01
35014 -6.2627369e-02 8.9988958e-02 1.0787725e+00 -7.2890379e-03 -6.2627341e-02 8.9988958e-02 1.0787725e+00 8.2703142e-01 -1.0698391e+00 3.3609689e-01
35015 -6.2486428e-02 9.0538814e-02 1.0791084e+00 -4.4653898e-03 -6.2486400e-02 9.0538814e-02 1.0791084e+00 8.2682508e-01 -1.0410727e+00 2.8902371e-01
35016 -6.2358181e-02 9.1108448e-02 1.0794462e+00 -3.4239268e-03 -6.2358154e-02 9.1108448e-02 1.0794462e+00 8.2532801e-01 -1.0128558e+00 2.4138565e-01
35017 -6.2242357e-02 9.1697012e-02 1.0797861e+00 -3.3627464e-03 -6.2242329e-02 9.1697012e-02 1.0797861e+00 8.2246615e-01 -9.8523963e-01 1.9328211e-01
35018 -6.2138688e-02 9.2303567e-02 1.0801281e+00 -4.5051395e-03 -6.2138660e-02 9.2303567e-02 1.0801281e+00 8.1816786e-01 -9.5827366e-01 1.4481435e-01
