
35001 -1.0805691e-01 3.9586464e-02 1.2186725e+00 1.1696501e+00 -1.0805686e-01 3.9586464e-02 1.2186725e+00 1.4634410e-01 -5.5130298e-01 7.0726647e-01
35002 -1.0832942e-01 3.9599428e-02 1.2191997e+00 1.4858293e+00 -1.0832937e-01 3.9599428e-02 1.2191997e+00 1.3396258e-01 -5.2655288e-01 6.8325487e-01
35003 -1.0860338e-01 3.9611278e-02 1.2196398e+00 1.0658283e+00 -1.0860333e-01 3.9611278e-02 1.2196398e+00 1.2216790e-01 -5.0335814e-01 6.5770902e-01
35004 -1.0896662e-01 3.9621720e-02 1.2199963e+00 3.1002268e-01 -1.0896657e-01 3.9621720e-02 1.2199963e+00 1.1102098e-01 -4.8186178e-01 6.3069288e-01
35005 -1.0936747e-01 3.9629415e-02 1.2203510e+00 -9.5293145e-02 -1.0936742e-01 3.9629415e-02 1.2203510e+00 1.0056122e-01 -4.6211501e-01 6.0227595e-01
35006 -1.0976434e-01 3.9639830e-02 1.2207158e+00 -1.5677169e-01 -1.0976429e-01 3.9639830e-02 1.2207158e+00 9.0819809e-02 -4.4418732e-01 5.7252877e-01
35007 -1.1014050e-01 3.9656861e-02 1.2210695e+00 -6.6723242e-02 -1.1014045e-01 3.9656861e-02 1.2210695e+00 8.1823153e-02 -4.2813883e-01 5.4152948e-01
35008 -1.1050090e-01 3.9681072e-02 1.2213947e+00 8.7261075e-03 -1.1050085e-01 3.9681072e-02 1.2213947e+00 7.3594436e-02 -4.1401793e-01 5.0936337e-01
35009 -1.1085275e-01 3.9711731e-02 1.2216910e+00 1.2251862e-02 -1.1085270e-01 3.9711731e-02 1.2216910e+00 6.6151147e-02 -4.0185705e-01 4.7612200e-01
35010 -1.1119483e-01 3.9749147e-02 1.2219642e+00 -9.5539502e-03 -1.1119478e-01 3.9749147e-02 1.2219642e+00 5.9504199e-02 -3.9167429e-01 4.4190197e-01
35011 -1.1152242e-01 3.9794285e-02 1.2222171e+00 -2.3780017e-02 -1.1152238e-01 3.9794285e-02 1.2222171e+00 5.3658343e-02 -3.8347554e-01 4.0680435e-01
35012 -1.1183245e-01 3.9848178e-02 1.2224495e+00 -2.7202616e-02 -1.1183241e-01 3.9848178e-02 1.2224495e+00 4.8612655e-02 -3.7725480e-01 3.7093447e-01
35013 -1.1212335e-01 3.9911681e-02 1.2226600e+00 -2.5420122e-02 -1.1212330e-01 3.9911680e-02 1.2226600e+00 4.4360666e-02 -3.7299364e-01 3.3440156e-01
35014 -1.1239409e-01 3.9985493e-02 1.2228482e+00 -2.2927685e-02 -1.1239405e-01 3.9985493e-02 1.2228482e+00 4.0890429e-02 -3.7066124e-01 2.9731824e-01
35015 -1.1264354e-01 4.0070284e-02 1.2230135e+00 -2.1573596e-02 -1.1264350e-01 4.0070284e-02 1.2230135e+00 3.8184623e-02 -3.7021476e-01 2.5979994e-01
35016 -1.1287062e-01 4.0166652e-02 1.2231563e+00 -2.1494692e-02 -1.1287058e-01 4.0166652e-02 1.2231563e+00 3.6220737e-02 -3.7159975e-01 2.2196434e-01
35017 -1.1307411e-01 4.0275134e-02 1.2232767e+00 -2.1887081e-02 -1.1307406e-01 4.0275134e-02 1.2232767e+00 3.4971283e-02 -3.7475069e-01 1.8393078e-01
35018 -1.1325303e-01 4.0396311e-02 1.2233754e+00 -2.2174054e-02 -1.1325299e-01 4.0396310e-02 1.2233754e+00 3.4404037e-02 -3.7959148e-01 1.4581965e-01
35019 -1.1340610e-01 4.0530595e-02 1.2234522e+00 -2.2560395e-02 -1.1340606e-01 4.0530595e-02 1.2234522e+00 3.4482330e-02 -3.8603601e-01 1.0775180e-01
