
35001 -6.0221664e-02 -4.3218105e-02 1.0229349e+00 1.4062024e+00 -6.0221618e-02 -4.3218105e-02 1.0229349e+00 2.9980150e-01 5.8569751e-01 1.9738270e+00
35002 -6.0483776e-02 -4.3500364e-02 1.0228110e+00 1.6120557e+00 -6.0483729e-02 -4.3500364e-02 1.0228110e+00 2.9981481e-01 5.2682695e-01 1.9562426e+00
35003 -6.0774744e-02 -4.3792104e-02 1.0226110e+00 1.1699996e+00 -6.0774697e-02 -4.3792105e-02 1.0226110e+00 3.0021530e-01 4.6898689e-01 1.9373168e+00
35004 -6.1109644e-02 -4.4094017e-02 1.0223439e+00 3.4633535e-01 -6.1109597e-02 -4.4094017e-02 1.0223439e+00 3.0101021e-01 4.1224465e-01 1.9170195e+00
35005 -6.1449848e-02 -4.4406080e-02 1.0220948e+00 -8.9781929e-02 -6.1449801e-02 -4.4406080e-02 1.0220948e+00 3.0220648e-01 3.5665540e-01 1.8953264e+00
35006 -6.1767461e-02 -4.4725170e-02 1.0218793e+00 -1.5277364e-01 -6.1767414e-02 -4.4725170e-02 1.0218793e+00 3.0381505e-01 3.0226685e-01 1.8722133e+00
35007 -6.2057395e-02 -4.5049915e-02 1.0216793e+00 -5.5734017e-02 -6.2057348e-02 -4.5049915e-02 1.0216793e+00 3.0584961e-01 2.4912382e-01 1.8476617e+00
35008 -6.2324650e-02 -4.5380904e-02 1.0214788e+00 2.1859738e-02 -6.2324603e-02 -4.5380904e-02 1.0214788e+00 3.0832576e-01 1.9726856e-01 1.8216596e+00
35009 -6.2573438e-02 -4.5719195e-02 1.0212769e+00 2.2198218e-02 -6.2573390e-02 -4.5719195e-02 1.0212769e+00 3.1126099e-01 1.4673940e-01 1.7942009e+00
35010 -6.2803120e-02 -4.6065013e-02 1.0210794e+00 -2.4567919e-03 -6.2803073e-02 -4.6065013e-02 1.0210794e+00 3.1467486e-01 9.7569865e-02 1.7652856e+00
35011 -6.3011979e-02 -4.6418215e-02 1.0208894e+00 -1.7283578e-02 -6.3011932e-02 -4.6418216e-02 1.0208894e+00 3.1858930e-01 4.9788814e-02 1.7349193e+00
35012 -6.3199644e-02 -4.6778627e-02 1.0207071e+00 -2.0290033e-02 -6.3199597e-02 -4.6778627e-02 1.0207071e+00 3.2302842e-01 3.4208328e-03 1.7031130e+00
35013 -6.3366607e-02 -4.7146150e-02 1.0205316e+00 -1.8042733e-02 -6.3366560e-02 -4.7146150e-02 1.0205316e+00 3.2801847e-01 -4.1513700e-02 1.6698839e+00
35014 -6.3513651e-02 -4.7520778e-02 1.0203623e+00 -1.5383102e-02 -6.3513604e-02 -4.7520779e-02 1.0203623e+00 3.3358770e-01 -8.4998585e-02 1.6352550e+00
35015 -6.3641295e-02 -4.7902447e-02 1.0201992e+00 -1.3945347e-02 -6.3641247e-02 -4.7902447e-02 1.0201992e+00 3.3976626e-01 -1.2702178e-01 1.5992551e+00
35016 -6.3750151e-02 -4.8291063e-02 1.0200422e+00 -1.3908982e-02 -6.3750104e-02 -4.8291063e-02 1.0200422e+00 3.4658620e-01 -1.6757532e-01 1.5619186e+00
35017 -6.3840591e-02 -4.8686495e-02 1.0198918e+00 -1.4269475e-02 -6.3840544e-02 -4.8686495e-02 1.0198918e+00 3.5408129e-01 -2.0665525e-01 1.5232856e+00
35018 -6.3913301e-02 -4.9088582e-02 1.0197483e+00 -1.4651187e-02 -6.3913253e-02 -4.9088582e-02 1.0197483e+00 3.6228693e-01 -2.4426148e-01 1.4834016e+00
35019 -6.3968275e-02 -4.9497113e-02 1.0196115e+00 -1.4787307e-02 -6.3968227e-02 -4.9497113e-02 1.0196115e+00 3.7123999e-01 -2.8039768e-01 1.4423173e+00
35020 -6.4006116e-02 -4.9911876e-02 1.0194811e+00 -1.4979198e-02 -6.4006068e-02 -4.9911876e-02 1.0194811e+00 3.8097869e-01 -3.1507106e-01 1.4000884e+00
35021 -6.4027126e-02 -5.0332591e-02 1.0193572e+00 -1.5004008e-02 -6.4027078e-02 -5.0332591e-02 1.0193572e+00 3.9154241e-01 -3.4829225e-01 1.3567757e+00
35022 -6.4032605e-02 -5.0759071e-02 1.0192406e+00 -1.5486043e-02 -6.4032557e-02 -5.0759071e-02 1.0192406e+00 4.0297149e-01 -3.8007511e-01 1.3124442e+00
35023 -6.4022225e-02 -5.1190907e-02 1.0191311e+00 -1.4948708e-02 -6.4022177e-02 -5.1190907e-02 1.0191311e+00 4.1530702e-01 -4.1043670e-01 1.2671634e+00
35024 -6.3996206e-02 -5.1627702e-02 1.0190283e+00 -1.3789617e-02 -6.3996158e-02 -5.1627702e-02 1.0190283e+00 4.2859075e-01 -4.3939684e-01 1.2210070e+00
35025 -6.3955296e-02 -5.2069134e-02 1.0189322e+00 -1.3422184e-02 -6.3955248e-02 -5.2069134e-02 1.0189322e+00 4.4286481e-01 -4.6697800e-01 1.1740520e+00
35026 -6.3900059e-02 -5.2514810e-02 1.0188432e+00 -1.3748753e-02 -6.3900011e-02 -5.2514811e-02 1.0188432e+00 4.5817145e-01 -4.9320518e-01 1.1263790e+00
35027 -6.3830763e-02 -5.2964299e-02 1.0187615e+00 -1.4097606e-02 -6.3830715e-02 -5.2964299e-02 1.0187615e+00 4.7455287e-01 -5.1810561e-01 1.0780716e+00
35028 -6.3747844e-02 -5.3417064e-02 1.0186875e+00 -1.4212768e-02 -6.3747796e-02 -5.3417064e-02 1.0186875e+00 4.9205102e-01 -5.4170855e-01 1.0292160e+00
35029 -6.3651080e-02 -5.3872563e-02 1.0186208e+00 -1.4016598e-02 -6.3651032e-02 -5.3872563e-02 1.0186208e+00 5.1070732e-01 -5.6404508e-01 9.7990063e-01
35030 -6.3540864e-02 -5.4330201e-02 1.0185609e+00 -1.3911749e-02 -6.3540816e-02 -5.4330201e-02 1.0185609e+00 5.3056249e-01 -5.8514777e-01 9.3021578e-01
