
35001 2.8838531e-02 -5.8632061e-02 1.0322540e+00 5.1885574e-01 2.8838628e-02 -5.8632061e-02 1.0322540e+00 -2.1037910e+00 -1.8129153e+00 2.0870586e+00
35002 2.9342554e-02 -5.9507272e-02 1.0315496e+00 4.9020986e-01 2.9342652e-02 -5.9507272e-02 1.0315496e+00 -2.0740890e+00 -1.7451262e+00 2.0902329e+00
35003 2.9798694e-02 -6.0376249e-02 1.0308568e+00 3.4822758e-01 2.9798791e-02 -6.0376249e-02 1.0308568e+00 -2.0420705e+00 -1.6763734e+00 2.0921590e+00
35004 3.0159195e-02 -6.1238077e-02 1.0301982e+00 1.7731219e-01 3.0159293e-02 -6.1238077e-02 1.0301982e+00 -2.0077340e+00 -1.6067338e+00 2.0928457e+00
35005 3.0445195e-02 -6.2092442e-02 1.0295876e+00 5.8623205e-02 3.0445293e-02 -6.2092442e-02 1.0295876e+00 -1.9710844e+00 -1.5362790e+00 2.0923064e+00
35006 3.0688100e-02 -6.2938784e-02 1.0290083e+00 -7.0524554e-03 3.0688197e-02 -6.2938784e-02 1.0290083e+00 -1.9321263e+00 -1.4650802e+00 2.0905539e+00
35007 3.0906655e-02 -6.3776283e-02 1.0284376e+00 -3.1980222e-02 3.0906753e-02 -6.3776283e-02 1.0284376e+00 -1.8908678e+00 -1.3932108e+00 2.0876027e+00
35008 3.1100932e-02 -6.4603903e-02 1.0278650e+00 -2.0323145e-02 3.1101030e-02 -6.4603903e-02 1.0278650e+00 -1.8473212e+00 -1.3207459e+00 2.0834693e+00
35009 3.1261141e-02 -6.5420508e-02 1.0272958e+00 5.1673728e-03 3.1261239e-02 -6.5420508e-02 1.0272958e+00 -1.8015040e+00 -1.2477607e+00 2.0781724e+00
35010 3.1383671e-02 -6.6225071e-02 1.0267370e+00 1.6340206e-02 3.1383770e-02 -6.6225071e-02 1.0267370e+00 -1.7534384e+00 -1.1743282e+00 2.0717338e+00
35011 3.1469636e-02 -6.7016713e-02 1.0261909e+00 1.1755844e-02 3.1469735e-02 -6.7016713e-02 1.0261909e+00 -1.7031506e+00 -1.1005202e+00 2.0641772e+00
