
35001 3.6584224e-02 -4.8957859e-02 9.6817661e-01 1.4200438e+00 3.6584270e-02 -4.8957859e-02 9.6817661e-01 -1.8771406e+00 -6.0356298e-01 -7.5400378e-01
35002 3.6590575e-02 -4.9323016e-02 9.6791447e-01 1.8640747e+00 3.6590621e-02 -4.9323016e-02 9.6791447e-01 -1.8222097e+00 -5.9318451e-01 -7.4152330e-01
35003 3.6512860e-02 -4.9698174e-02 9.6755863e-01 1.2261845e+00 3.6512906e-02 -4.9698174e-02 9.6755863e-01 -1.7647948e+00 -5.8305077e-01 -7.2809148e-01
35004 3.6338442e-02 -5.0082954e-02 9.6716102e-01 2.5660193e-01 3.6338488e-02 -5.0082954e-02 9.6716102e-01 -1.7049011e+00 -5.7315652e-01 -7.1370184e-01
35005 3.6119047e-02 -5.0470751e-02 9.6682056e-01 -1.4064543e-01 3.6119094e-02 -5.0470751e-02 9.6682056e-01 -1.6425361e+00 -5.6350951e-01 -6.9835044e-01
35006 3.5885245e-02 -5.0857013e-02 9.6653405e-01 -1.4896513e-01 3.5885291e-02 -5.0857013e-02 9.6653405e-01 -1.5777018e+00 -5.5410705e-01 -6.8203588e-01
35007 3.5645731e-02 -5.1240221e-02 9.6627944e-01 -3.6683063e-02 3.5645778e-02 -5.1240222e-02 9.6627944e-01 -1.5104138e+00 -5.4494591e-01 -6.6476167e-01
35008 3.5397115e-02 -5.1620230e-02 9.6604368e-01 2.6219760e-02 3.5397162e-02 -5.1620231e-02 9.6604368e-01 -1.4406997e+00 -5.3602567e-01 -6.4653568e-01
35009 3.5135290e-02 -5.1996767e-02 9.6582863e-01 1.1970286e-02 3.5135336e-02 -5.1996767e-02 9.6582863e-01 -1.3685978e+00 -5.2734987e-01 -6.2737010e-01
35010 3.4860604e-02 -5.2368628e-02 9.6564014e-01 -1.6030011e-02 3.4860650e-02 -5.2368628e-02 9.6564014e-01 -1.2941542e+00 -5.1892545e-01 -6.0728129e-01
35011 3.4574780e-02 -5.2734318e-02 9.6548109e-01 -2.8213971e-02 3.4574827e-02 -5.2734319e-02 9.6548109e-01 -1.2174234e+00 -5.1076198e-01 -5.8628991e-01
35012 3.4278402e-02 -5.3092468e-02 9.6535142e-01 -2.8537978e-02 3.4278448e-02 -5.3092468e-02 9.6535142e-01 -1.1384679e+00 -5.0287184e-01 -5.6442107e-01
35013 3.3971190e-02 -5.3441883e-02 9.6525016e-01 -2.5576716e-02 3.3971237e-02 -5.3441884e-02 9.6525016e-01 -1.0573584e+00 -4.9527067e-01 -5.4170437e-01
