
35001 1.7624575e-02 2.5497888e-03 9.8454426e-01 1.4024996e+00 1.7624617e-02 2.5497887e-03 9.8454426e-01 -6.5531755e-01 -6.7941544e-01 -2.9513366e+00
35002 1.8371282e-02 2.5564960e-03 9.8497409e-01 1.6135437e+00 1.8371323e-02 2.5564958e-03 9.8497409e-01 -6.3003304e-01 -6.9140217e-01 -2.9362848e+00
35003 1.9070950e-02 2.5763407e-03 9.8531885e-01 1.1705159e+00 1.9070991e-02 2.5763405e-03 9.8531885e-01 -6.0590354e-01 -7.0293615e-01 -2.9202868e+00
35004 1.9708944e-02 2.6096877e-03 9.8558577e-01 3.4600461e-01 1.9708986e-02 2.6096876e-03 9.8558577e-01 -5.8305713e-01 -7.1399842e-01 -2.9033319e+00
35005 2.0324676e-02 2.6551991e-03 9.8586242e-01 -9.1141400e-02 2.0324717e-02 2.6551990e-03 9.8586242e-01 -5.6160332e-01 -7.2457516e-01 -2.8854109e+00
35006 2.0945918e-02 2.7139438e-03 9.8616552e-01 -1.5418803e-01 2.0945959e-02 2.7139436e-03 9.8616552e-01 -5.4163741e-01 -7.3465534e-01 -2.8665120e+00
35007 2.1577789e-02 2.7858088e-03 9.8647654e-01 -5.6734918e-02 2.1577830e-02 2.7858086e-03 9.8647654e-01 -5.2325003e-01 -7.4422587e-01 -2.8466251e+00
35008 2.2215738e-02 2.8695152e-03 9.8677865e-01 2.1121445e-02 2.2215779e-02 2.8695151e-03 9.8677865e-01 -5.0652968e-01 -7.5327103e-01 -2.8257420e+00
35009 2.2856142e-02 2.9634278e-03 9.8707065e-01 2.1392326e-02 2.2856183e-02 2.9634276e-03 9.8707065e-01 -4.9155963e-01 -7.6177358e-01 -2.8038563e+00
35010 2.3500157e-02 3.0663956e-03 9.8735824e-01 -3.4022364e-03 2.3500198e-02 3.0663954e-03 9.8735824e-01 -4.7841605e-01 -7.6971536e-01 -2.7809630e+00
35011 2.4149960e-02 3.1773866e-03 9.8764454e-01 -1.8334847e-02 2.4150001e-02 3.1773864e-03 9.8764454e-01 -4.6716798e-01 -7.7707729e-01 -2.7570585e+00
