K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U_ref,K-dim,uw-dim
0.0035041,1.0518,0.5,3.7698,0.0030989,0.0094091,0.97908,1.0518,0.5,3.7698,0.0031118,0.00043094,0.00026252,0.001678,-0.0004967,0.0022184,,0.097066482,0.007272022
0.0035871,1.0601,0.5,3.7698,0.0021533,0.011414,0.97265,1.0601,0.5,3.7698,0.0032461,0.00050702,0.00020016,0.0015746,-0.00044866,0.0023534,,0.099365651,0.005544598
0.0037211,1.0684,0.5,3.7698,0.0010456,0.012887,0.968,1.0684,0.5,3.7698,0.003376,0.0005421,0.00013105,0.0015077,-0.00040892,0.0025585,,0.103077562,0.003630194
0.0038669,1.0766,0.5,3.7698,0.00021107,0.013485,0.96546,1.0766,0.5,3.7698,0.0034987,0.00054448,7.82E-05,0.0014269,-0.00038176,0.0028082,,0.107116343,0.002166039
0.0039895,1.0849,0.5,3.7698,-2.87E-05,0.013215,0.96443,1.0849,0.5,3.7698,0.0035961,0.00055704,2.73E-05,0.0013522,-0.00038805,0.0030306,,0.110512465,0.000755873
0.0040821,1.0931,0.5,3.7698,0.00050192,0.012779,0.96429,1.0931,0.5,3.7698,0.0036665,0.00060421,-1.57E-05,0.0013257,-0.00043502,0.003172,,0.113077562,-0.000435956
0.0041556,1.1014,0.5,3.7698,0.0016733,0.012722,0.96452,1.1014,0.5,3.7698,0.0037286,0.00067826,-3.61E-05,0.0013673,-0.00049947,0.0032152,,0.115113573,-0.000999751
0.0042366,1.1096,0.5,3.7698,0.0030992,0.012985,0.96485,1.1096,0.5,3.7698,0.0037947,0.00076745,-3.76E-05,0.0014964,-0.00054732,0.0031821,,0.117357341,-0.001041634
0.0043577,1.1179,0.5,3.7698,0.0043637,0.013383,0.96533,1.1179,0.5,3.7698,0.0038528,0.00087773,-6.19E-05,0.0017028,-0.00056521,0.0031599,,0.120711911,-0.001715457
0.00451,1.1262,0.5,3.7698,0.0051831,0.013971,0.9663,1.1262,0.5,3.7698,0.003875,0.0010144,-0.00015634,0.0019224,-0.00055652,0.0032226,,0.124930748,-0.004330748
0.0046483,1.1344,0.5,3.7698,0.005344,0.014459,0.96815,1.1344,0.5,3.7698,0.0038279,0.0011392,-0.00032432,0.0020785,-0.00051784,0.0033902,,0.128761773,-0.008983934
0.0047497,1.1427,0.5,3.7698,0.0046266,0.013926,0.97093,1.1427,0.5,3.7698,0.003697,0.0011886,-0.00052985,0.0021426,-0.00046343,0.0036599,,0.131570637,-0.014677285
0.0047847,1.1509,0.5,3.7698,0.0030052,0.01214,0.97374,1.1509,0.5,3.7698,0.0035123,0.0011561,-0.00069026,0.0021455,-0.00043063,0.0039115,,0.132540166,-0.019120776
0.0047342,1.1592,0.5,3.7698,0.00079075,0.0099934,0.97552,1.1592,0.5,3.7698,0.0033192,0.001096,-0.00073849,0.0021386,-0.0004173,0.0040105,,0.131141274,-0.020456787
0.0046387,1.1674,0.5,3.7698,-0.0015901,0.0078079,0.97557,1.1674,0.5,3.7698,0.0031364,0.0010018,-0.00073185,0.00209,-0.00038905,0.004051,,0.128495845,-0.020272853
0.0044859,1.1757,0.5,3.7698,-0.0037599,0.0051731,0.97312,1.1757,0.5,3.7698,0.002979,0.00084232,-0.00073094,0.0019104,-0.00035748,0.0040823,,0.124263158,-0.020247645
0.004224,1.1839,0.5,3.7698,-0.0054342,0.0023356,0.96897,1.1839,0.5,3.7698,0.0028843,0.00067844,-0.00070495,0.0016022,-0.00033691,0.0039616,,0.11700831,-0.019527701
0.0039208,1.1922,0.5,3.7698,-0.006553,0.00019669,0.96506,1.1922,0.5,3.7698,0.0028595,0.00055544,-0.00066274,0.0012992,-0.00028107,0.003683,,0.108609418,-0.018358449
0.0036941,1.2005,0.5,3.7698,-0.0072754,-0.00094005,0.96152,1.2005,0.5,3.7698,0.002857,0.00044944,-0.00066545,0.001129,-0.00016467,0.0034022,,0.10232964,-0.018433518
0.0035745,1.2087,0.5,3.7698,-0.007782,-0.0017529,0.9581,1.2087,0.5,3.7698,0.0028348,0.0003375,-0.00075435,0.0011026,-1.94E-05,0.0032115,,0.09901662,-0.020896122
0.0035427,1.217,0.5,3.7698,-0.0081009,-0.0025258,0.95558,1.217,0.5,3.7698,0.0028049,0.00017058,-0.0008925,0.0011764,7.61E-05,0.003104,,0.098135734,-0.024722992
0.0035529,1.2252,0.5,3.7698,-0.0081376,-0.0032836,0.95466,1.2252,0.5,3.7698,0.0028017,-4.72E-05,-0.00097456,0.0012943,0.00010654,0.0030098,,0.098418283,-0.026996122
0.0034841,1.2335,0.5,3.7698,-0.0079013,-0.0044848,0.95532,1.2335,0.5,3.7698,0.002816,-0.00022116,-0.00092998,0.0013804,0.0001563,0.0027719,,0.096512465,-0.025761219
0.003279,1.2417,0.5,3.7698,-0.0076322,-0.0060078,0.95733,1.2417,0.5,3.7698,0.002805,-0.00033269,-0.00077255,0.0014225,0.0002184,0.0023305,,0.090831025,-0.021400277
0.0030522,1.25,0.5,3.7698,-0.0076942,-0.0077528,0.96098,1.25,0.5,3.7698,0.0027529,-0.00041418,-0.00057699,0.0014814,0.00019958,0.00187,,0.084548476,-0.015983102
0.0029218,1.2583,0.5,3.7698,-0.0083641,-0.0099705,0.96624,1.2583,0.5,3.7698,0.0026727,-0.00046869,-0.00038128,0.0015735,8.00E-05,0.0015973,,0.080936288,-0.010561773
0.002925,1.2665,0.5,3.7698,-0.0097078,-0.011922,0.97203,1.2665,0.5,3.7698,0.0025865,-0.00050531,-0.00018446,0.0016644,-7.70E-05,0.0015991,,0.081024931,-0.005109695
0.0030427,1.2748,0.5,3.7698,-0.011619,-0.012529,0.97762,1.2748,0.5,3.7698,0.0025154,-0.00055122,1.06E-05,0.0017408,-0.00020813,0.0018292,,0.084285319,0.00029338
0.0032148,1.283,0.5,3.7698,-0.013858,-0.011605,0.98296,1.283,0.5,3.7698,0.0024704,-0.00064128,0.00019704,0.0018249,-0.00030201,0.0021342,,0.089052632,0.005458172
0.0033882,1.2913,0.5,3.7698,-0.016108,-0.0097172,0.98787,1.2913,0.5,3.7698,0.0024546,-0.00077027,0.00036178,0.0019187,-0.00038929,0.002403,,0.093855956,0.010021607
0.0035272,1.2995,0.5,3.7698,-0.018092,-0.0076973,0.99165,1.2995,0.5,3.7698,0.0024542,-0.00088574,0.00050102,0.0019905,-0.0004882,0.0026097,,0.097706371,0.01387867
0.0036139,1.3078,0.5,3.7698,-0.019633,-0.0061832,0.99405,1.3078,0.5,3.7698,0.0024384,-0.00094304,0.00060172,0.0020349,-0.00058239,0.0027544,,0.100108033,0.016668144
0.0036898,1.316,0.5,3.7698,-0.020686,-0.0052066,0.99619,1.316,0.5,3.7698,0.0023832,-0.00093672,0.00068012,0.0020835,-0.00065667,0.0029128,,0.102210526,0.018839889
0.003856,1.3243,0.5,3.7698,-0.021301,-0.0045425,0.99919,1.3243,0.5,3.7698,0.0022832,-0.00087906,0.00080538,0.0021368,-0.00074394,0.0032919,,0.106814404,0.022309695
0.0041463,1.3326,0.5,3.7698,-0.021509,-0.0045826,1.0028,1.3326,0.5,3.7698,0.0021652,-0.00079498,0.00097982,0.0021475,-0.00089703,0.0039799,,0.114855956,0.027141828
0.0044019,1.3408,0.5,3.7698,-0.021377,-0.0059393,1.0057,1.3408,0.5,3.7698,0.0020842,-0.00072676,0.0011181,0.0020847,-0.0011213,0.004635,,0.121936288,0.030972299
0.0045299,1.3491,0.5,3.7698,-0.021231,-0.0081281,1.0075,1.3491,0.5,3.7698,0.0020764,-0.00068458,0.0011794,0.0019837,-0.0013549,0.0049998,,0.125481994,0.03267036
0.0046238,1.3573,0.5,3.7698,-0.021451,-0.0098081,1.0084,1.3573,0.5,3.7698,0.0021378,-0.00063709,0.0011992,0.0019011,-0.0015333,0.0052088,,0.128083102,0.033218837
0.0046909,1.3656,0.5,3.7698,-0.022052,-0.010294,1.0075,1.3656,0.5,3.7698,0.0022474,-0.0005734,0.0012073,0.0018819,-0.0016734,0.0052526,,0.129941828,0.033443213
0.0046729,1.3738,0.5,3.7698,-0.022807,-0.0098035,1.0053,1.3738,0.5,3.7698,0.0023884,-0.00051988,0.0011914,0.0019245,-0.0018042,0.0050328,,0.129443213,0.03300277
0.0046249,1.3821,0.5,3.7698,-0.023562,-0.0086839,1.004,1.3821,0.5,3.7698,0.0025514,-0.00049721,0.0011384,0.0019466,-0.0018839,0.0047519,,0.128113573,0.031534626
0.0046096,1.3903,0.5,3.7698,-0.024216,-0.0068192,1.0042,1.3903,0.5,3.7698,0.0027122,-0.00051561,0.0010605,0.0019057,-0.0018617,0.0046013,,0.127689751,0.029376731
