K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U_ref,K-dim,uw-dim
0.0061387,0.59575,0.5,3.7698,-0.011021,0.025597,0.99518,0.59575,0.5,3.7698,0.0025913,0.00067155,-0.0014425,0.0033186,-0.0032341,0.0063675,,0.170047091,-0.039958449
0.0056895,0.6069,0.5,3.7698,-0.0082215,0.021662,1.0008,0.6069,0.5,3.7698,0.0025409,0.00056618,-0.0014037,0.0024681,-0.002621,0.0063701,,0.157603878,-0.038883657
0.0049378,0.61755,0.5,3.7698,-0.0055473,0.016485,1.0113,0.61755,0.5,3.7698,0.0025974,0.00057633,-0.0014098,0.0018606,-0.0019647,0.0054176,,0.136781163,-0.039052632
0.0040047,0.6277,0.5,3.7698,-0.0038713,0.011735,1.0234,0.6277,0.5,3.7698,0.0026818,0.00057254,-0.0013285,0.0014542,-0.0012871,0.0038735,,0.110933518,-0.036800554
0.0035321,0.63738,0.5,3.7698,-0.0035106,0.0077519,1.0339,0.63738,0.5,3.7698,0.0027138,0.00054061,-0.0011989,0.0012011,-0.00089337,0.0031492,,0.097842105,-0.033210526
0.0033902,0.64661,0.5,3.7698,-0.0042914,0.0046904,1.0426,0.64661,0.5,3.7698,0.0026645,0.00048469,-0.00093531,0.0010487,-0.00076468,0.0030672,,0.093911357,-0.025908864
0.0033225,0.65542,0.5,3.7698,-0.0054912,0.0026083,1.0496,0.65542,0.5,3.7698,0.0025483,0.00040221,-0.00061834,0.0009934,-0.00076348,0.0031033,,0.092036011,-0.017128532
0.0032719,0.66381,0.5,3.7698,-0.0062895,0.00079703,1.0554,0.66381,0.5,3.7698,0.0024378,0.00026317,-0.00030892,0.0010013,-0.00085255,0.0031046,,0.090634349,-0.008557341
0.0032035,0.67207,0.5,3.7698,-0.0064127,-0.0010397,1.06,0.67207,0.5,3.7698,0.0023626,6.18E-05,-1.37E-05,0.0010783,-0.00090857,0.0029662,,0.088739612,-0.000380803
0.0030916,0.68032,0.5,3.7698,-0.0061114,-0.0026208,1.0633,0.68032,0.5,3.7698,0.0022861,-0.00014582,0.00020195,0.0012143,-0.00083708,0.0026827,,0.085639889,0.005594183
0.0029679,0.68858,0.5,3.7698,-0.005653,-0.0038308,1.0653,0.68858,0.5,3.7698,0.0021853,-0.00029134,0.00029958,0.0013291,-0.00065734,0.0024216,,0.082213296,0.008298615
0.0029306,0.69683,0.5,3.7698,-0.0051705,-0.0048531,1.0665,0.69683,0.5,3.7698,0.0020656,-0.00033493,0.00028893,0.0013516,-0.0004981,0.002444,,0.081180055,0.008003601
0.0030319,0.70509,0.5,3.7698,-0.0047097,-0.0055875,1.0671,0.70509,0.5,3.7698,0.0019346,-0.00030502,0.00026463,0.0013108,-0.00045652,0.0028184,,0.08398615,0.007330471
0.0032145,0.71335,0.5,3.7698,-0.004152,-0.0060859,1.0673,0.71335,0.5,3.7698,0.0018142,-0.0002774,0.00035751,0.0012747,-0.00049493,0.00334,,0.089044321,0.009903324
0.0034361,0.7216,0.5,3.7698,-0.003224,-0.006264,1.0678,0.7216,0.5,3.7698,0.0017337,-0.00030119,0.00055764,0.001277,-0.00054965,0.0038616,,0.095182825,0.015447091
0.0037142,0.72986,0.5,3.7698,-0.0017251,-0.0062664,1.0688,0.72986,0.5,3.7698,0.0017023,-0.00036012,0.00075963,0.0013365,-0.00065004,0.0043896,,0.102886427,0.021042382
0.0040394,0.73811,0.5,3.7698,0.00026162,-0.0068703,1.0702,0.73811,0.5,3.7698,0.0017099,-0.00041584,0.00091347,0.0014319,-0.00085307,0.0049369,,0.111894737,0.025303878
0.0043512,0.74637,0.5,3.7698,0.0024261,-0.0088028,1.0713,0.74637,0.5,3.7698,0.0017327,-0.00045452,0.0010237,0.0015182,-0.0011504,0.0054516,,0.120531856,0.028357341
0.0045681,0.75463,0.5,3.7698,0.0044805,-0.011866,1.0718,0.75463,0.5,3.7698,0.0017402,-0.00047463,0.0010897,0.0015874,-0.0014668,0.0058086,,0.126540166,0.030185596
0.0046707,0.76288,0.5,3.7698,0.006294,-0.015249,1.0715,0.76288,0.5,3.7698,0.0017137,-0.00046731,0.001098,0.0016557,-0.0017403,0.0059719,,0.129382271,0.030415512
0.0047099,0.77114,0.5,3.7698,0.0078112,-0.018342,1.0707,0.77114,0.5,3.7698,0.0016576,-0.00043525,0.0010478,0.0017213,-0.001971,0.0060409,,0.130468144,0.029024931
0.0047384,0.7794,0.5,3.7698,0.0089549,-0.021165,1.0691,0.7794,0.5,3.7698,0.001589,-0.00040927,0.00095951,0.0017693,-0.0021923,0.0061185,,0.131257618,0.026579224
0.0048132,0.78765,0.5,3.7698,0.009632,-0.023842,1.0668,0.78765,0.5,3.7698,0.0015171,-0.0004252,0.00086815,0.0018133,-0.0024492,0.006296,,0.13332964,0.024048476
0.0049921,0.79591,0.5,3.7698,0.009676,-0.026046,1.0641,0.79591,0.5,3.7698,0.0014422,-0.00048579,0.00078123,0.0019276,-0.0027733,0.0066144,,0.138285319,0.02164072
0.0053103,0.80416,0.5,3.7698,0.0090118,-0.027085,1.0617,0.80416,0.5,3.7698,0.0013649,-0.00055386,0.00068515,0.0021621,-0.003164,0.0070936,,0.147099723,0.018979224
0.0056868,0.81242,0.5,3.7698,0.0079199,-0.026901,1.0599,0.81242,0.5,3.7698,0.001284,-0.000573,0.00058888,0.0024411,-0.0035521,0.0076484,,0.157529086,0.016312465
0.0059744,0.82068,0.5,3.7698,0.0067961,-0.026526,1.0584,0.82068,0.5,3.7698,0.0012013,-0.00053648,0.00048205,0.0026377,-0.003841,0.0081098,,0.165495845,0.013353186
0.0061127,0.82893,0.5,3.7698,0.0058471,-0.02544,1.0572,0.82893,0.5,3.7698,0.0011297,-0.00047381,0.00035601,0.0027495,-0.0040306,0.0083462,,0.16932687,0.009861773
0.0026025,0.030909,0.5,3.8173,-0.0032681,0.023938,0.7393,0.030909,0.5,3.8173,0.00021452,8.14E-05,-0.00010724,0.001728,0.000649,0.0032624,,0.072091413,-0.002970637
0.0032845,0.066184,0.5,3.8173,-0.0040751,0.015591,0.8579,0.066184,0.5,3.8173,0.00045922,0.00011838,-2.12E-05,0.0019331,0.00038029,0.0041766,,0.09098338,-0.000586039
0.003081,0.10006,0.5,3.8173,-0.0015724,0.0081218,0.88776,0.10006,0.5,3.8173,0.00047937,4.83E-05,0.00018231,0.0015797,-9.58E-05,0.0041029,,0.08534626,0.005050139
0.0023671,0.13258,0.5,3.8173,-0.0010223,0.015841,0.90749,0.13258,0.5,3.8173,0.00049164,-4.48E-05,5.74E-05,0.0013578,0.00014953,0.0028847,,0.065570637,0.001590748
0.0020491,0.16379,0.5,3.8173,-0.0039383,0.018213,0.93215,0.16379,0.5,3.8173,0.00065319,-1.86E-05,0.00013781,0.0012252,0.00021142,0.0022199,,0.056761773,0.003817452
0.0023788,0.19372,0.5,3.8173,-0.0081262,0.012562,0.9458,0.19372,0.5,3.8173,0.00079661,-1.90E-05,0.0002769,0.0012867,-0.00030917,0.0026743,,0.065894737,0.00767036
0.0024993,0.22242,0.5,3.8173,-0.010607,0.0089078,0.95975,0.22242,0.5,3.8173,0.00093139,6.07E-05,6.71E-05,0.0016258,-0.00011265,0.0024415,,0.069232687,0.00185903
0.0026693,0.24993,0.5,3.8173,-0.011565,0.0051976,0.97083,0.24993,0.5,3.8173,0.0011807,0.00028479,8.13E-06,0.0016283,-0.00010185,0.0025296,,0.073941828,0.000225158
0.0027685,0.27629,0.5,3.8173,-0.012585,0.0010781,0.9921,0.27629,0.5,3.8173,0.0013492,0.00034096,-0.00014843,0.0013032,-0.00068381,0.0028847,,0.076689751,-0.004111634
0.0024748,0.30154,0.5,3.8173,-0.012506,-0.0033838,0.99849,0.30154,0.5,3.8173,0.0014458,0.00042824,-0.00022255,0.0011898,-0.0003224,0.0023139,,0.068554017,-0.00616482
0.0027921,0.32572,0.5,3.8173,-0.010716,-0.0084881,0.97935,0.32572,0.5,3.8173,0.0016401,0.00019546,-0.00030605,0.0015149,0.00034485,0.0024292,,0.07734349,-0.008477839
0.0036241,0.34887,0.5,3.8173,-0.0089671,-0.012621,0.97239,0.34887,0.5,3.8173,0.0018549,-0.00037906,-0.0003527,0.0024534,5.12E-05,0.00294,,0.100390582,-0.009770083
0.0040118,0.37102,0.5,3.8173,-0.0090212,-0.013463,0.98083,0.37102,0.5,3.8173,0.0020263,-0.00075294,-1.24E-06,0.0033708,-0.0005202,0.0026265,,0.111130194,-3.44238E-05
0.0046513,0.39221,0.5,3.8173,-0.0091522,-0.0077978,0.98335,0.39221,0.5,3.8173,0.0021621,-0.00077108,0.00031867,0.003331,-0.0014889,0.0038094,,0.128844875,0.008827424
0.0050636,0.41248,0.5,3.8173,-0.0078334,-0.0030759,0.98405,0.41248,0.5,3.8173,0.0020695,-0.00032544,-5.09E-05,0.0027581,-0.0024329,0.0052996,,0.140265928,-0.001409474
0.0046557,0.43187,0.5,3.8173,-0.0073935,-0.0014612,0.9851,0.43187,0.5,3.8173,0.0016979,8.98E-05,-0.00079733,0.0021356,-0.0022215,0.0054778,,0.128966759,-0.022086704
0.0040781,0.4504,0.5,3.8173,-0.0087218,0.00080926,0.98503,0.4504,0.5,3.8173,0.001306,0.00011046,-0.0011265,0.0016908,-0.0016908,0.0051594,,0.112966759,-0.031204986
0.003507,0.46812,0.5,3.8173,-0.010109,0.0031992,0.98916,0.46812,0.5,3.8173,0.0010918,6.55E-05,-0.0011151,0.0018414,-0.0014632,0.0040807,,0.097146814,-0.030889197
0.0036498,0.48504,0.5,3.8173,-0.010879,0.0061256,0.99157,0.48504,0.5,3.8173,0.001138,0.00010746,-0.00090478,0.0023776,-0.0017699,0.003784,,0.101102493,-0.025063158
0.0042956,0.50122,0.5,3.8173,-0.01086,0.010745,0.99013,0.50122,0.5,3.8173,0.0013574,0.00020937,-0.00082689,0.0028566,-0.0022951,0.0043773,,0.11899169,-0.02290554
0.0046556,0.51667,0.5,3.8173,-0.01042,0.011952,0.99043,0.51667,0.5,3.8173,0.0017188,0.00047105,-0.00097344,0.0028905,-0.0025476,0.0047019,,0.128963989,-0.026965097
0.0047462,0.53142,0.5,3.8173,-0.010646,0.011283,0.99177,0.53142,0.5,3.8173,0.002211,0.00074437,-0.0011022,0.0026336,-0.0025751,0.0046477,,0.131473684,-0.030531856
0.0050197,0.54551,0.5,3.8173,-0.011765,0.012602,0.99165,0.54551,0.5,3.8173,0.002617,0.0009702,-0.0011146,0.0027428,-0.0027019,0.0046796,,0.139049861,-0.030875346
0.0054855,0.55896,0.5,3.8173,-0.013045,0.018105,0.99135,0.55896,0.5,3.8173,0.0027797,0.0010841,-0.0010699,0.0034256,-0.0028859,0.0047656,,0.151952909,-0.029637119
0.006007,0.5718,0.5,3.8173,-0.013473,0.024862,0.99036,0.5718,0.5,3.8173,0.0027491,0.0010292,-0.0011871,0.0041336,-0.003195,0.0051312,,0.166398892,-0.032883657
0.0062807,0.58405,0.5,3.8173,-0.012616,0.02761,0.99168,0.58405,0.5,3.8173,0.002647,0.00088912,-0.0014023,0.0040978,-0.0034606,0.0058167,,0.173980609,-0.038844875
0.0060464,0.59575,0.5,3.8173,-0.010687,0.026213,0.99429,0.59575,0.5,3.8173,0.002551,0.00067785,-0.00138,0.0032952,-0.0031919,0.0062466,,0.167490305,-0.038227147
0.0056831,0.6069,0.5,3.8173,-0.0080004,0.022079,0.99925,0.6069,0.5,3.8173,0.0025369,0.00058025,-0.001349,0.0024739,-0.002631,0.0063553,,0.157426593,-0.037368421
0.0049987,0.61755,0.5,3.8173,-0.0053809,0.016676,1.0093,0.61755,0.5,3.8173,0.002633,0.00061153,-0.001375,0.0018947,-0.0020031,0.0054697,,0.138468144,-0.038088643
0.0040817,0.6277,0.5,3.8173,-0.0036487,0.011739,1.0215,0.6277,0.5,3.8173,0.0027405,0.00062535,-0.0013354,0.001501,-0.0013503,0.0039219,,0.113066482,-0.03699169
