K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U_ref,K-dim,uw-dim
0.006755,2.2776,0.5,3.7698,0.014523,0.019227,0.90321,2.2776,0.5,3.7698,0.0048784,0.00050999,0.001106,0.0033901,-0.0016807,0.0052414,,0.187119114,0.030637119
0.0067224,2.3063,0.5,3.7698,0.011804,0.029381,0.87701,2.3063,0.5,3.7698,0.0046914,0.00066035,0.0015219,0.0028423,-0.0014088,0.005911,,0.186216066,0.042157895
0.0057962,2.3362,0.5,3.7698,0.010846,0.032728,0.84734,2.3362,0.5,3.7698,0.0037559,0.00079677,0.0016906,0.0023797,-0.00066161,0.0054568,,0.160559557,0.046831025
0.0056247,2.3674,0.5,3.7698,0.0076341,0.027627,0.84565,2.3674,0.5,3.7698,0.0024874,0.00063361,0.0012746,0.0023,-0.00085562,0.006462,,0.155808864,0.035307479
0.0050907,2.3999,0.5,3.7698,0.0021494,0.019161,0.83079,2.3999,0.5,3.7698,0.0014343,0.00038675,0.00087268,0.0025208,-0.00083934,0.0062262,,0.14101662,0.024173961
0.0043774,2.4338,0.5,3.7698,-0.0011737,0.014077,0.78234,2.4338,0.5,3.7698,0.00079068,0.00017696,0.0005021,0.002751,-0.00074629,0.0052131,,0.121257618,0.013908587
0.0036252,2.4691,0.5,3.7698,-0.0011481,0.013791,0.67159,2.4691,0.5,3.7698,0.0002896,0.00010321,0.00030155,0.0022565,-0.00075286,0.0047044,,0.100421053,0.008353186
0.0043787,1.6711,0.5,3.8173,-0.0047706,-0.023369,1.0411,1.6711,0.5,3.8173,0.0026983,0.0004606,-0.00071273,0.0019177,-0.0009724,0.0041413,,0.121293629,-0.019743213
0.0049547,1.6793,0.5,3.8173,-0.0037456,-0.021641,1.0383,1.6793,0.5,3.8173,0.0028585,0.0005639,-0.00077637,0.0020103,-0.0013282,0.0050407,,0.137249307,-0.021506094
0.0053514,1.6876,0.5,3.8173,-0.0023502,-0.01871,1.0374,1.6876,0.5,3.8173,0.0028886,0.00066283,-0.00087499,0.0022197,-0.0018818,0.0055944,,0.148238227,-0.02423795
0.0055134,1.6958,0.5,3.8173,-0.0010726,-0.015854,1.038,1.6958,0.5,3.8173,0.0028048,0.00073125,-0.00097832,0.0024087,-0.0023664,0.0058133,,0.152725762,-0.027100277
0.0054387,1.7041,0.5,3.8173,-0.00027517,-0.013596,1.0395,1.7041,0.5,3.8173,0.0026695,0.00074995,-0.0010638,0.002425,-0.0026096,0.0057829,,0.15065651,-0.029468144
0.0052782,1.7123,0.5,3.8173,-7.93E-05,-0.01214,1.0406,1.7123,0.5,3.8173,0.0025406,0.0007156,-0.0011399,0.0022753,-0.0026084,0.0057406,,0.146210526,-0.031576177
0.0051817,1.7206,0.5,3.8173,-0.00028201,-0.011737,1.0405,1.7206,0.5,3.8173,0.0024558,0.0006368,-0.0011895,0.0020633,-0.0024558,0.0058444,,0.143537396,-0.032950139
0.0051102,1.7289,0.5,3.8173,-0.00046501,-0.012159,1.0389,1.7289,0.5,3.8173,0.0024224,0.00051006,-0.0011627,0.0018627,-0.0022404,0.0059353,,0.141556787,-0.032207756
0.0049092,1.7371,0.5,3.8173,-0.00028533,-0.012395,1.0366,1.7371,0.5,3.8173,0.0024148,0.00031825,-0.0010252,0.0016883,-0.0020083,0.0057152,,0.13598892,-0.028398892
0.0045622,1.7454,0.5,3.8173,0.00030734,-0.011511,1.0344,1.7454,0.5,3.8173,0.0023917,7.77E-05,-0.00080815,0.0015714,-0.0017865,0.0051614,,0.126376731,-0.022386427
0.0042056,1.7536,0.5,3.8173,0.0010945,-0.0093389,1.033,1.7536,0.5,3.8173,0.0023193,-0.00014662,-0.0005936,0.0015523,-0.0016154,0.0045398,,0.116498615,-0.016443213
0.0039263,1.7619,0.5,3.8173,0.0018122,-0.0062737,1.0321,1.7619,0.5,3.8173,0.0021886,-0.00029427,-0.00040612,0.0016193,-0.0015091,0.0040447,,0.108761773,-0.011249861
0.0037269,1.7701,0.5,3.8173,0.002348,-0.002975,1.0314,1.7701,0.5,3.8173,0.0020132,-0.00035652,-0.00021932,0.0017339,-0.0014413,0.0037067,,0.103238227,-0.006075346
0.003556,1.7784,0.5,3.8173,0.0027228,-0.00023934,1.0319,1.7784,0.5,3.8173,0.0018156,-0.00035891,-5.13E-05,0.0018616,-0.0013748,0.0034348,,0.098504155,-0.001421967
0.0033506,1.7866,0.5,3.8173,0.0029826,0.0014459,1.034,1.7866,0.5,3.8173,0.0016172,-0.00033166,5.72E-05,0.0019723,-0.001287,0.0031117,,0.092814404,0.001584238
0.0031251,1.7949,0.5,3.8173,0.0031486,0.0021301,1.0376,1.7949,0.5,3.8173,0.0014405,-0.0003041,9.91E-05,0.0020531,-0.0011713,0.0027566,,0.086567867,0.002745651
0.0029373,1.8032,0.5,3.8173,0.0031823,0.002111,1.0416,1.8032,0.5,3.8173,0.0013025,-0.0002965,9.45E-05,0.0021022,-0.0010315,0.0024699,,0.081365651,0.002616676
0.0027882,1.8114,0.5,3.8173,0.0030187,0.0017338,1.0458,1.8114,0.5,3.8173,0.0012005,-0.0003104,8.02E-05,0.0021175,-0.00090541,0.0022583,,0.077235457,0.002222078
