K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U_ref,K-dim,uw-dim
0.0079878,1.0931,0.5,6.2583,-0.011587,0.019784,0.18142,1.0931,0.5,6.2583,0.0058395,-0.00065212,0.00018687,0.0047848,0.0005799,0.0053513,,0.221268698,0.005176454
0.0075682,1.1014,0.5,6.2583,-0.011769,0.019792,0.18448,1.1014,0.5,6.2583,0.0053087,-0.00061271,-7.94E-05,0.0044879,0.00038374,0.0053399,,0.209645429,-0.002199446
0.0072779,1.1096,0.5,6.2583,-0.011765,0.020099,0.18977,1.1096,0.5,6.2583,0.0048739,-0.00054819,-0.00032594,0.0042208,0.00014081,0.005461,,0.201603878,-0.009028809
0.0070092,1.1179,0.5,6.2583,-0.01197,0.019577,0.19762,1.1179,0.5,6.2583,0.0045099,-0.00049135,-0.00050863,0.0039713,4.25E-06,0.0055373,,0.194160665,-0.014089474
0.0068866,1.1262,0.5,6.2583,-0.012138,0.018355,0.20765,1.1262,0.5,6.2583,0.0041818,-0.00042987,-0.00060806,0.0039356,7.05E-05,0.0056558,,0.190764543,-0.016843767
0.0068314,1.1344,0.5,6.2583,-0.011742,0.017794,0.21799,1.1344,0.5,6.2583,0.0038409,-0.00036468,-0.00067656,0.0039414,0.00028316,0.0058805,,0.189235457,-0.018741274
0.0066515,1.1427,0.5,6.2583,-0.010685,0.016933,0.22814,1.1427,0.5,6.2583,0.0034826,-0.00028374,-0.00073663,0.0038164,0.00053415,0.0060041,,0.184252078,-0.020405263
0.0062896,1.1509,0.5,6.2583,-0.0091813,0.014493,0.23817,1.1509,0.5,6.2583,0.0031356,-0.00014258,-0.00073902,0.003596,0.00062006,0.0058477,,0.174227147,-0.020471468
0.0059165,1.1592,0.5,6.2583,-0.0075826,0.010932,0.24871,1.1592,0.5,6.2583,0.0028613,1.06E-05,-0.00064982,0.0033979,0.00062916,0.0055737,,0.163891967,-0.018000554
0.0056645,1.1674,0.5,6.2583,-0.0062791,0.0080018,0.26148,1.1674,0.5,6.2583,0.0027,0.00012737,-0.0005603,0.003305,0.00066084,0.0053241,,0.156911357,-0.015520776
0.0054336,1.1757,0.5,6.2583,-0.0053665,0.0064659,0.27622,1.1757,0.5,6.2583,0.0026276,0.0001822,-0.00050865,0.003264,0.00063889,0.0049755,,0.150515235,-0.014090028
0.0052298,1.1839,0.5,6.2583,-0.0044541,0.0055732,0.29234,1.1839,0.5,6.2583,0.0025599,0.00014619,-0.00047676,0.0032819,0.00061119,0.0046177,,0.144869806,-0.013206648
0.0050509,1.1922,0.5,6.2583,-0.0022082,0.0043684,0.30859,1.1922,0.5,6.2583,0.0023427,8.41E-05,-0.00045427,0.0032434,0.00060059,0.0045158,,0.139914127,-0.012583657
0.0046067,1.2005,0.5,6.2583,0.0026661,0.0025299,0.3204,1.2005,0.5,6.2583,0.0018533,4.46E-05,-0.00021473,0.0029139,0.00050691,0.0044462,,0.127609418,-0.005948199
0.0037318,1.2087,0.5,6.2583,0.010448,-0.00017344,0.30814,1.2087,0.5,6.2583,0.0011126,-7.77E-06,0.00024026,0.0023403,0.00030975,0.0040108,,0.103373961,0.006655402
0.0018337,1.217,0.5,6.2583,0.019289,-0.0013546,0.22897,1.217,0.5,6.2583,0.00039829,-2.52E-05,0.00027403,0.001159,0.00011398,0.0021102,,0.050795014,0.007590859
0.00024168,1.2252,0.5,6.2583,0.015134,-0.00044794,0.08943,1.2252,0.5,6.2583,5.24E-05,-3.75E-06,3.62E-05,0.00014938,1.46E-05,0.00028154,,0.006694737,0.00100277
3.70E-06,1.2335,0.5,6.2583,0.0033543,-1.81E-11,0.0063847,1.2335,0.5,6.2583,6.57E-07,4.54E-15,-1.58E-06,5.52E-23,-1.93E-14,6.73E-06,,0.000102493,-4.37673E-05
0,1.2417,0.5,6.2583,0,0,0,1.2417,0.5,6.2583,0,0,0,0,0,0,,0,0
0,1.25,0.5,6.2583,0,0,0,1.25,0.5,6.2583,0,0,0,0,0,0,,0,0
0,1.2583,0.5,6.2583,0,0,0,1.2583,0.5,6.2583,0,0,0,0,0,0,,0,0
1.69E-06,1.2665,0.5,6.2583,0.0041765,1.20E-11,-0.0041533,1.2665,0.5,6.2583,2.42E-06,3.38E-15,-1.16E-06,8.07E-24,-2.79E-15,9.63E-07,,4.68144E-05,-3.2133E-05
8.85E-05,1.2748,0.5,6.2583,0.020364,-0.0046375,-0.028217,1.2748,0.5,6.2583,2.75E-05,2.39E-06,5.71E-06,3.97E-05,1.23E-05,0.00010967,,0.002451524,0.000158172
0.00069096,1.283,0.5,6.2583,0.040451,-0.014267,-0.012034,1.283,0.5,6.2583,0.00017672,1.45E-05,8.88E-05,0.00031366,8.71E-05,0.00089154,,0.019140166,0.002459834
