K,Points:0,Points:1,Points:2,U,V,W,uu,uv,uw,vv,vw,ww,x-dim,y-dim,z-dim,K-dim,U-dim,V-dim,W-dim,uu-dim,uv-dim,uw-dim,vv-dim,vw-dim,ww-dim
0.0041792,0.16379,0.67,9.7636,-0.011627,-0.01027,1.1686,0.0019932,-4.14E-05,-0.00048554,0.0014432,-4.44E-05,0.004922,0.0196548,0.0804,1.171632,0.000150869,-0.00220913,-0.0019513,0.222034,7.19545E-05,-1.49454E-06,-1.7528E-05,5.20995E-05,-1.60284E-06,0.000177684
0.0044843,0.19372,0.67,9.7636,-0.010194,-0.012729,1.1759,0.0022449,-4.77E-05,-0.00056722,0.0014095,-9.11E-05,0.0053142,0.0232464,0.0804,1.171632,0.000161883,-0.00193686,-0.00241851,0.223421,8.10409E-05,-1.72197E-06,-2.04766E-05,5.0883E-05,-3.28871E-06,0.000191843
0.0042013,0.22242,0.67,9.7636,-0.0086009,-0.014148,1.1863,0.0027376,2.29E-06,-0.00046018,0.0014516,-0.00023668,0.0042134,0.0266904,0.0804,1.171632,0.000151667,-0.001634171,-0.00268812,0.225397,9.88274E-05,8.2669E-08,-1.66125E-05,5.24028E-05,-8.54415E-06,0.000152104
0.0043599,0.24993,0.67,9.7636,-0.0067109,-0.013437,1.19,0.0034289,5.66E-05,-0.00025227,0.0015118,-0.00031583,0.0037791,0.0299916,0.0804,1.171632,0.000157392,-0.001275071,-0.00255303,0.2261,0.000123783,2.04326E-06,-9.10695E-06,5.4576E-05,-1.14015E-05,0.000136426
0.0048102,0.27629,0.67,9.7636,-0.0051695,-0.012278,1.1892,0.0042122,0.00024178,4.04E-05,0.0017455,-0.00021584,0.0036628,0.0331548,0.0804,1.171632,0.000173648,-0.000982205,-0.00233282,0.225948,0.00015206,8.72826E-06,1.45844E-06,6.30126E-05,-7.79182E-06,0.000132227
0.0055811,0.30154,0.67,9.7636,-0.0043668,-0.010975,1.1889,0.0050189,0.00044042,0.0001185,0.0022352,-0.00027581,0.0039081,0.0361848,0.0804,1.171632,0.000201478,-0.000829692,-0.00208525,0.225891,0.000181182,1.58992E-05,4.27785E-06,8.06907E-05,-9.95674E-06,0.000141082
0.0066238,0.32572,0.67,9.7636,-0.0041257,-0.0097807,1.1825,0.0059071,0.00058164,0.00018233,0.002848,-0.00033192,0.0044925,0.0390864,0.0804,1.171632,0.000239119,-0.000783883,-0.001858333,0.224675,0.000213246,2.09972E-05,6.58211E-06,0.000102813,-1.19823E-05,0.000162179
0.0080834,0.34887,0.67,9.7636,-0.0048081,-0.010289,1.1741,0.0070413,0.00071394,0.00062883,0.0034193,-0.00025359,0.0057061,0.0418644,0.0804,1.171632,0.000291811,-0.000913539,-0.00195491,0.223079,0.000254191,2.57732E-05,2.27008E-05,0.000123437,-9.1546E-06,0.00020599
0.01011,0.37102,0.67,9.7636,-0.006326,-0.011073,1.1601,0.0084505,0.0007693,0.0013276,0.0041423,-0.00034776,0.0076279,0.0445224,0.0804,1.171632,0.000364971,-0.00120194,-0.00210387,0.220419,0.000305063,2.77717E-05,4.79264E-05,0.000149537,-1.25541E-05,0.000275367
0.012467,0.39221,0.67,9.7636,-0.0076693,-0.010847,1.1396,0.010073,0.00071662,0.0022941,0.0049943,-0.00052316,0.009868,0.0470652,0.0804,1.171632,0.000450059,-0.001457167,-0.00206093,0.216524,0.000363635,2.587E-05,8.2817E-05,0.000180294,-1.88861E-05,0.000356235
