K,Points:0,Points:1,Points:2,U,V,W,uu,uv,uw,vv,vw,ww,x-dim,y-dim,z-dim,K-dim,U-dim,V-dim,W-dim,uu-dim,uv-dim,uw-dim,vv-dim,vw-dim,ww-dim
0,-0.125,0.67,4.7844,0,0,0,0,0,0,0,0,0,-0.015,0.0804,0.574128,0,0,0,0,0,0,0,0,0,0
0,-0.083719,0.67,4.7844,0,0,0,0,0,0,0,0,0,-0.01004628,0.0804,0.574128,0,0,0,0,0,0,0,0,0,0
5.25E-08,-0.044001,0.67,4.7844,-0.00045278,-1.24E-13,3.50E-18,1.05E-07,2.86E-17,-1.76E-21,7.81E-27,-4.79E-31,4.15E-35,-0.00528012,0.0804,0.574128,1.89525E-09,-8.60282E-05,-2.356E-14,6.65E-19,3.7905E-09,1.03246E-18,-6.3536E-23,2.81941E-28,-1.72919E-32,1.49815E-36
0.0013379,-0.0058053,0.67,4.7844,-0.0019468,0.01953,0.35691,1.13E-05,-2.14E-05,-2.97E-05,0.00078957,-6.54E-05,0.0018749,-0.000696636,0.0804,0.574128,4.82982E-05,-0.000369892,0.0037107,0.0678129,4.0793E-07,-7.7254E-07,-1.07217E-06,2.85035E-05,-2.36094E-06,6.76839E-05
0.0034613,0.030909,0.67,4.7844,-0.0072779,0.044286,0.8091,0.00017883,-0.000126,-0.00017006,0.0020562,-0.00017636,0.0046876,0.00370908,0.0804,0.574128,0.000124953,-0.001382801,0.00841434,0.153729,6.45576E-06,-4.5486E-06,-6.13917E-06,7.42288E-05,-6.3666E-06,0.000169222
0.0040722,0.066184,0.67,4.7844,-0.015092,0.03893,0.91732,0.00052313,-0.00023433,-0.00048272,0.0018592,-7.78E-05,0.0057621,0.00794208,0.0804,0.574128,0.000147006,-0.00286748,0.0073967,0.1742908,1.8885E-05,-8.45931E-06,-1.74262E-05,6.71171E-05,-2.80858E-06,0.000208012
0.0044333,0.10006,0.67,4.7844,-0.019948,0.025414,0.94945,0.00078302,-0.00014688,-0.00040163,0.0011667,-0.00016713,0.0069168,0.0120072,0.0804,0.574128,0.000160042,-0.00379012,0.00482866,0.1803955,2.8267E-05,-5.30237E-06,-1.44988E-05,4.21179E-05,-6.03339E-06,0.000249696
0.0042106,0.13258,0.67,4.7844,-0.019735,0.017169,0.97821,0.00070745,4.51E-05,-4.54E-05,0.0012548,-0.00098277,0.0064589,0.0159096,0.0804,0.574128,0.000152003,-0.00374965,0.00326211,0.1858599,2.55389E-05,1.62811E-06,-1.63894E-06,4.52983E-05,-3.5478E-05,0.000233166
0.0029181,0.16379,0.67,4.7844,-0.017393,0.0047248,1.0089,0.0005115,0.00012047,-5.86E-05,0.0012674,-0.0007978,0.0040574,0.0196548,0.0804,0.574128,0.000105343,-0.00330467,0.000897712,0.191691,1.84652E-05,4.34897E-06,-2.11546E-06,4.57531E-05,-2.88006E-05,0.000146472
0.0023094,0.19372,0.67,4.7844,-0.015583,-0.0016332,1.017,0.00056128,0.00016108,-0.00033565,0.0010832,-0.00016344,0.0029744,0.0232464,0.0804,0.574128,8.33693E-05,-0.00296077,-0.000310308,0.19323,2.02622E-05,5.81499E-06,-1.2117E-05,3.91035E-05,-5.90018E-06,0.000107376
0.0027978,0.22242,0.67,4.7844,-0.013195,0.00060297,1.0249,0.00081224,0.00011454,-0.00091481,0.00099949,-0.00031437,0.0037839,0.0266904,0.0804,0.574128,0.000101001,-0.00250705,0.000114564,0.194731,2.93219E-05,4.13489E-06,-3.30246E-05,3.60816E-05,-1.13488E-05,0.000136599
0.0025689,0.24993,0.67,4.7844,-0.012969,0.0074637,1.0359,0.00099984,-9.26E-05,-0.00080874,0.00099349,-0.00032385,0.0031444,0.0299916,0.0804,0.574128,9.27373E-05,-0.00246411,0.001418103,0.196821,3.60942E-05,-3.34286E-06,-2.91955E-05,3.5865E-05,-1.1691E-05,0.000113513
0.0021336,0.27629,0.67,4.7844,-0.014816,0.0146,1.0379,0.0010052,-5.25E-05,-0.00072643,0.00092094,-0.00022482,0.0023411,0.0331548,0.0804,0.574128,7.7023E-05,-0.00281504,0.002774,0.197201,3.62877E-05,-1.89525E-06,-2.62241E-05,3.32459E-05,-8.116E-06,8.45137E-05
0.0026506,0.30154,0.67,4.7844,-0.014845,0.015531,1.0396,0.0010367,0.00015946,-0.00088005,0.00096244,-0.00015234,0.003302,0.0361848,0.0804,0.574128,9.56867E-05,-0.00282055,0.00295089,0.197524,3.74249E-05,5.75651E-06,-3.17698E-05,3.47441E-05,-5.49947E-06,0.000119202
0.003176,0.32572,0.67,4.7844,-0.013873,0.0086878,1.0424,0.0011217,0.00021857,-0.00086196,0.001371,-0.00057212,0.0038593,0.0390864,0.0804,0.574128,0.000114654,-0.00263587,0.001650682,0.198056,4.04934E-05,7.89038E-06,-3.11168E-05,4.94931E-05,-2.06535E-05,0.000139321
0.0033419,0.34887,0.67,4.7844,-0.014359,0.0032496,1.0594,0.001157,0.00020716,-0.00095209,0.0015943,-0.0010021,0.0039325,0.0418644,0.0804,0.574128,0.000120643,-0.00272821,0.000617424,0.201286,4.17677E-05,7.47848E-06,-3.43704E-05,5.75542E-05,-3.61758E-05,0.000141963
0.0031254,0.37102,0.67,4.7844,-0.015687,0.0077971,1.0619,0.0011848,0.00021658,-0.00057125,0.0016867,-0.00096894,0.0033791,0.0445224,0.0804,0.574128,0.000112827,-0.00298053,0.001481449,0.201761,4.27713E-05,7.81854E-06,-2.06221E-05,6.08899E-05,-3.49787E-05,0.000121986
0.0027071,0.39221,0.67,4.7844,-0.01633,0.015851,1.0565,0.0012566,0.00026337,-0.00056833,0.0016985,-0.00060768,0.0024592,0.0470652,0.0804,0.574128,9.77263E-05,-0.0031027,0.00301169,0.200735,4.53633E-05,9.50766E-06,-2.05167E-05,6.13159E-05,-2.19372E-05,8.87771E-05
0.0022088,0.41248,0.67,4.7844,-0.016918,0.022037,1.0541,0.0014002,0.00021787,-0.00055147,0.0015311,-0.00040734,0.0014863,0.0494976,0.0804,0.574128,7.97377E-05,-0.00321442,0.00418703,0.200279,5.05472E-05,7.86511E-06,-1.99081E-05,5.52727E-05,-1.4705E-05,5.36554E-05
0.00207,0.43187,0.67,4.7844,-0.018058,0.026002,1.0574,0.0014589,8.14E-05,-0.00026133,0.0015202,-0.00053223,0.0011609,0.0518244,0.0804,0.574128,0.000074727,-0.00343102,0.00494038,0.200906,5.26663E-05,2.93854E-06,-9.43401E-06,5.48792E-05,-1.92135E-05,4.19085E-05
0.0020554,0.4504,0.67,4.7844,-0.019181,0.028914,1.0594,0.0013371,1.56E-05,-0.00012348,0.0013788,-0.00060778,0.001395,0.054048,0.0804,0.574128,7.41999E-05,-0.00364439,0.00549366,0.201286,4.82693E-05,5.6316E-07,-4.45763E-06,4.97747E-05,-2.19409E-05,5.03595E-05
0.0023012,0.46812,0.67,4.7844,-0.019697,0.029115,1.058,0.0012018,9.54E-05,-9.51E-05,0.0014082,-0.00087015,0.0019923,0.0561744,0.0804,0.574128,8.30733E-05,-0.00374243,0.00553185,0.20102,4.3385E-05,3.44394E-06,-3.43311E-06,5.0836E-05,-3.14124E-05,7.1922E-05
0.0024009,0.48504,0.67,4.7844,-0.019781,0.026897,1.0623,0.0011463,0.00017876,-0.00020971,0.0016093,-0.001044,0.0020462,0.0582048,0.0804,0.574128,8.66725E-05,-0.00375839,0.00511043,0.201837,4.13814E-05,6.45324E-06,-7.57053E-06,5.80957E-05,-3.76884E-05,7.38678E-05
0.0024302,0.50122,0.67,4.7844,-0.020039,0.025095,1.0664,0.0011344,0.00012597,-0.0002494,0.0017902,-0.0011109,0.0019357,0.0601464,0.0804,0.574128,8.77302E-05,-0.00380741,0.00476805,0.202616,4.09518E-05,4.54752E-06,-9.00334E-06,6.46262E-05,-4.01035E-05,6.98788E-05
0.0025608,0.51667,0.67,4.7844,-0.019956,0.02563,1.0668,0.0011521,6.24E-05,-0.00022322,0.0019801,-0.001139,0.0019895,0.0620004,0.0804,0.574128,9.24449E-05,-0.00379164,0.0048697,0.202692,4.15908E-05,2.25264E-06,-8.05824E-06,7.14816E-05,-4.11179E-05,7.1821E-05
0.0024163,0.53142,0.67,4.7844,-0.019357,0.026361,1.0709,0.0011644,0.0001417,-0.00019463,0.0020734,-0.00097055,0.0015947,0.0637704,0.0804,0.574128,8.72284E-05,-0.00367783,0.00500859,0.203471,4.20348E-05,5.11537E-06,-7.02614E-06,7.48497E-05,-3.50369E-05,5.75687E-05
0.0021953,0.54551,0.67,4.7844,-0.019083,0.024709,1.0742,0.0011249,0.00025826,-0.00018198,0.0019959,-0.00077577,0.0012697,0.0654612,0.0804,0.574128,7.92503E-05,-0.00362577,0.00469471,0.204098,4.06089E-05,9.32319E-06,-6.56948E-06,7.2052E-05,-2.80053E-05,4.58362E-05
0.0019649,0.55896,0.67,4.7844,-0.018959,0.022139,1.0718,0.0010395,0.00023633,-0.000182,0.0016554,-0.00051803,0.0012349,0.0670752,0.0804,0.574128,7.09329E-05,-0.00360221,0.00420641,0.203642,3.7526E-05,8.53151E-06,-6.5702E-06,5.97599E-05,-1.87009E-05,4.45799E-05
0.0017892,0.5718,0.67,4.7844,-0.018712,0.018465,1.0686,0.00092711,0.00010252,-0.00023936,0.0013548,-0.0001397,0.0012965,0.068616,0.0804,0.574128,6.45901E-05,-0.00355528,0.00350835,0.203034,3.34687E-05,3.70097E-06,-8.6409E-06,4.89083E-05,-5.04317E-06,4.68037E-05
0.0016879,0.58405,0.67,4.7844,-0.018803,0.014834,1.0716,0.00080949,-1.53E-06,-0.00028619,0.0014323,0.00012532,0.001134,0.070086,0.0804,0.574128,6.09332E-05,-0.00357257,0.00281846,0.203604,2.92226E-05,-5.5233E-08,-1.03315E-05,5.1706E-05,4.52405E-06,4.09374E-05
0.0016527,0.59575,0.67,4.7844,-0.019316,0.013072,1.0752,0.00071852,6.58E-07,-0.00032093,0.0016621,0.00015395,0.00092473,0.07149,0.0804,0.574128,5.96625E-05,-0.00367004,0.00248368,0.204288,2.59386E-05,2.37538E-08,-1.15856E-05,6.00018E-05,5.5576E-06,3.33828E-05
0.0017026,0.6069,0.67,4.7844,-0.019904,0.011269,1.0777,0.00068162,4.09E-05,-0.00038615,0.001757,0.00015922,0.00096666,0.072828,0.0804,0.574128,6.14639E-05,-0.00378176,0.00214111,0.204763,2.46065E-05,1.47649E-06,-1.394E-05,6.34277E-05,5.74784E-06,3.48964E-05
0.0017501,0.61755,0.67,4.7844,-0.020197,0.0085193,1.081,0.00070396,4.93E-05,-0.00040459,0.001739,0.00024867,0.0010572,0.074106,0.0804,0.574128,6.31786E-05,-0.00383743,0.001618667,0.20539,2.5413E-05,1.77973E-06,-1.46057E-05,6.27779E-05,8.97699E-06,3.81649E-05
0.001808,0.6277,0.67,4.7844,-0.020095,0.0049549,1.0856,0.00075836,3.92E-05,-0.00038674,0.0015988,0.00039811,0.0012588,0.075324,0.0804,0.574128,6.52688E-05,-0.00381805,0.000941431,0.206264,2.73768E-05,1.41512E-06,-1.39613E-05,5.77167E-05,1.43718E-05,4.54427E-05
0.0018366,0.63738,0.67,4.7844,-0.019914,0.0010714,1.0896,0.00080513,3.36E-05,-0.00032723,0.0014367,0.00051563,0.0014314,0.0764856,0.0804,0.574128,6.63013E-05,-0.00378366,0.000203566,0.207024,2.90652E-05,1.21296E-06,-1.1813E-05,5.18649E-05,1.86142E-05,5.16735E-05
0.0017926,0.64661,0.67,4.7844,-0.02003,-0.0024104,1.0926,0.0008192,3.57E-05,-0.00023912,0.0013564,0.00057534,0.0014096,0.0775932,0.0804,0.574128,6.47129E-05,-0.0038057,-0.000457976,0.207594,2.95731E-05,1.28877E-06,-8.63223E-06,4.8966E-05,2.07698E-05,5.08866E-05
0.0016842,0.65542,0.67,4.7844,-0.020524,-0.0049405,1.0958,0.00079383,4.33E-05,-0.0001555,0.0013341,0.00058121,0.0012404,0.0786504,0.0804,0.574128,6.07996E-05,-0.00389956,-0.000938695,0.208202,2.86573E-05,1.56313E-06,-5.61355E-06,4.8161E-05,2.09817E-05,4.47784E-05
0.0015338,0.66381,0.67,4.7844,-0.021208,-0.0066248,1.0998,0.00073444,5.54E-05,-8.78E-05,0.0013047,0.00052167,0.0010285,0.0796572,0.0804,0.574128,5.53702E-05,-0.00402952,-0.001258712,0.208962,2.65133E-05,1.99994E-06,-3.16958E-06,4.70997E-05,1.88323E-05,3.71289E-05
0.0013746,0.67207,0.67,4.7844,-0.021872,-0.0080767,1.1045,0.00065457,6.87E-05,-3.20E-05,0.0012582,0.00040395,0.00083642,0.0806484,0.0804,0.574128,4.96231E-05,-0.00415568,-0.001534573,0.209855,2.363E-05,2.48007E-06,-1.1552E-06,4.5421E-05,1.45826E-05,3.01948E-05
0.0012341,0.68032,0.67,4.7844,-0.022466,-0.0097641,1.1094,0.00056661,8.17E-05,2.16E-06,0.0012116,0.00023508,0.00068996,0.0816384,0.0804,0.574128,4.4551E-05,-0.00426854,-0.001855179,0.210786,2.04546E-05,2.94937E-06,7.7976E-08,4.37388E-05,8.48639E-06,2.49076E-05
0.0011437,0.68858,0.67,4.7844,-0.023064,-0.01156,1.1142,0.00047724,9.66E-05,4.10E-06,0.0011741,3.02E-05,0.0006362,0.0826296,0.0804,0.574128,4.12876E-05,-0.00438216,-0.0021964,0.211698,1.72284E-05,3.48726E-06,1.4801E-07,4.2385E-05,1.09022E-06,2.29668E-05
0.0011006,0.69683,0.67,4.7844,-0.023694,-0.013012,1.1189,0.00039344,0.00011102,-2.13E-05,0.0011223,-0.00016813,0.00068552,0.0836196,0.0804,0.574128,3.97317E-05,-0.00450186,-0.00247228,0.212591,1.42032E-05,4.00782E-06,-7.6893E-07,4.0515E-05,-6.06949E-06,2.47473E-05
0.0010652,0.70509,0.67,4.7844,-0.024279,-0.014053,1.1232,0.00032612,0.0001146,-5.79E-05,0.0010243,-0.00031942,0.00078009,0.0846108,0.0804,0.574128,3.84537E-05,-0.00461301,-0.00267007,0.213408,1.17729E-05,4.13706E-06,-2.09019E-06,3.69772E-05,-1.15311E-05,2.81612E-05
0.0010346,0.71335,0.67,4.7844,-0.024772,-0.015173,1.1261,0.00028327,0.00010131,-7.84E-05,0.00089502,-0.00042741,0.0008909,0.085602,0.0804,0.574128,3.73491E-05,-0.00470668,-0.00288287,0.213959,1.0226E-05,3.65729E-06,-2.83024E-06,3.23102E-05,-1.54295E-05,3.21615E-05
0.0010166,0.7216,0.67,4.7844,-0.02528,-0.0167,1.1279,0.00026461,8.05E-05,-7.32E-05,0.00078326,-0.00050694,0.00098537,0.086592,0.0804,0.574128,3.66993E-05,-0.0048032,-0.003173,0.214301,9.55242E-06,2.90605E-06,-2.64252E-06,2.82757E-05,-1.83005E-05,3.55719E-05
0.00098671,0.72986,0.67,4.7844,-0.025972,-0.018357,1.1294,0.00026396,5.80E-05,-5.78E-05,0.00071231,-0.00054954,0.00099715,0.0875832,0.0804,0.574128,3.56202E-05,-0.00493468,-0.00348783,0.214586,9.52896E-06,2.0938E-06,-2.08658E-06,2.57144E-05,-1.98384E-05,3.59971E-05
0.00094154,0.73811,0.67,4.7844,-0.026878,-0.019941,1.1306,0.00027435,2.66E-05,-4.48E-05,0.00066845,-0.00054406,0.00094026,0.0885732,0.0804,0.574128,3.39896E-05,-0.00510682,-0.00378879,0.214814,9.90404E-06,9.6026E-07,-1.61728E-06,2.4131E-05,-1.96406E-05,3.39434E-05
0.00091019,0.74637,0.67,4.7844,-0.027858,-0.021473,1.1319,0.00029235,-1.53E-05,-3.55E-05,0.00064108,-0.0005002,0.00088694,0.0895644,0.0804,0.574128,3.28579E-05,-0.00529302,-0.00407987,0.215061,1.05538E-05,-5.5233E-07,-1.28155E-06,2.3143E-05,-1.80572E-05,3.20185E-05
0.00091298,0.75463,0.67,4.7844,-0.02872,-0.022826,1.1322,0.00031638,-6.07E-05,-2.89E-05,0.00063313,-0.0004503,0.00087645,0.0905556,0.0804,0.574128,3.29586E-05,-0.0054568,-0.00433694,0.215118,1.14213E-05,-2.19127E-06,-1.04329E-06,2.2856E-05,-1.62558E-05,3.16398E-05
0.00094621,0.76288,0.67,4.7844,-0.029353,-0.023765,1.1306,0.00034436,-0.00010534,-2.50E-05,0.00064617,-0.00042119,0.0009019,0.0915456,0.0804,0.574128,3.41582E-05,-0.00557707,-0.00451535,0.214814,1.24314E-05,-3.80277E-06,-9.025E-07,2.33267E-05,-1.5205E-05,3.25586E-05
0.00099905,0.77114,0.67,4.7844,-0.029746,-0.024132,1.1274,0.00037367,-0.00014536,-2.17E-05,0.00068132,-0.00041078,0.00094311,0.0925368,0.0804,0.574128,3.60657E-05,-0.00565174,-0.00458508,0.214206,1.34895E-05,-5.2475E-06,-7.8337E-07,2.45957E-05,-1.48292E-05,3.40463E-05
0.0010699,0.7794,0.67,4.7844,-0.029911,-0.024002,1.1237,0.00040025,-0.00017139,-1.35E-05,0.00074597,-0.00040864,0.00099367,0.093528,0.0804,0.574128,3.86234E-05,-0.00568309,-0.00456038,0.213503,1.4449E-05,-6.18718E-06,-4.8735E-07,2.69295E-05,-1.47519E-05,3.58715E-05
0.0011526,0.78765,0.67,4.7844,-0.029876,-0.023552,1.1207,0.00042089,-0.00017626,-3.68E-06,0.00085158,-0.00042354,0.0010328,0.094518,0.0804,0.574128,4.16089E-05,-0.00567644,-0.00447488,0.212933,1.51941E-05,-6.36299E-06,-1.32848E-07,3.0742E-05,-1.52898E-05,3.72841E-05
0.0012368,0.79591,0.67,4.7844,-0.029694,-0.022818,1.1193,0.00043545,-0.00015898,1.18E-05,0.00099886,-0.0004755,0.0010392,0.0955092,0.0804,0.574128,4.46485E-05,-0.00564186,-0.00433542,0.212667,1.57197E-05,-5.73918E-06,4.2598E-07,3.60588E-05,-1.71656E-05,3.75151E-05
