K,Points:0,Points:1,Points:2,U,V,W,uu,uv,uw,vv,vw,ww,x-dim,y-dim,z-dim,K-dim,U-dim,V-dim,W-dim,uu-dim,uv-dim,uw-dim,vv-dim,vw-dim,ww-dim
0.0025568,2.3674,0.67,6.7583,0.063556,0.019899,1.2015,0.0011114,-4.01E-05,0.0001443,0.0017538,-6.49E-05,0.0022484,0.284088,0.0804,0.810996,0.0001598,0.015889,0.00497475,3.00E-01,6.94625E-05,-2.50844E-06,9.01875E-06,0.000109613,-4.05406E-06,0.000140525
0.0028636,2.3999,0.67,6.7583,0.046356,0.019552,1.1675,0.0011133,-3.73E-06,0.00015253,0.0019286,5.52E-05,0.0026853,0.287988,0.0804,0.810996,0.000178975,0.011589,0.004888,2.92E-01,6.95813E-05,-2.33131E-07,9.53313E-06,0.000120538,3.44869E-06,0.000167831
0.0029894,2.4338,0.67,6.7583,0.030164,0.034913,1.1489,0.00098572,0.00012077,0.00037654,0.0016277,0.00021694,0.0033654,0.292056,0.0804,0.810996,0.000186838,0.007541,0.00872825,2.87E-01,6.16075E-05,7.54813E-06,2.35338E-05,0.000101731,1.35588E-05,0.000210338
0.0023456,2.4691,0.67,6.7583,0.014062,0.044505,1.0308,0.0004787,0.00013596,0.00031425,0.0012807,0.00032727,0.0029317,0.296292,0.0804,0.810996,0.0001466,0.0035155,0.01112625,2.58E-01,2.99188E-05,8.4975E-06,1.96406E-05,8.00438E-05,2.04544E-05,0.000183231
0.00086291,2.5058,0.67,6.7583,0.0035248,0.01982,0.45903,3.19E-05,2.34E-05,5.53E-05,0.00050196,0.00013167,0.0011919,0.300696,0.0804,0.810996,5.39319E-05,0.0008812,0.004955,1.15E-01,1.99644E-06,1.4635E-06,3.45756E-06,3.13725E-05,8.22938E-06,7.44938E-05
9.73E-07,2.544,0.67,6.7583,0.000636,1.37E-13,2.22E-17,1.95E-06,4.20E-16,3.95E-20,9.05E-26,8.54E-30,6.49E-33,0.30528,0.0804,0.810996,6.08313E-08,0.000159,3.4305E-14,5.56E-18,1.21663E-07,2.62388E-17,2.46625E-21,5.65894E-27,5.33788E-31,4.05731E-34
0,2.5837,0.67,6.7583,0,0,0,0,0,0,0,0,0,0.310044,0.0804,0.810996,0,0,0,0.00E+00,0,0,0,0,0,0
0,2.625,0.67,6.7583,0,0,0,0,0,0,0,0,0,0.315,0.0804,0.810996,0,0,0,0.00E+00,0,0,0,0,0,0
0.0025661,2.3674,0.67,6.7666,0.063365,0.019791,1.2028,0.0011358,-4.34E-05,0.00014833,0.0017468,-6.53E-05,0.0022495,0.284088,0.0804,0.811992,0.000160381,0.01584125,0.00494775,3.01E-01,7.09875E-05,-2.71044E-06,9.27063E-06,0.000109175,-4.08169E-06,0.000140594
0.0028621,2.3999,0.67,6.7666,0.046207,0.019396,1.1688,0.0011282,-5.57E-06,0.00015292,0.0019242,5.37E-05,0.0026719,0.287988,0.0804,0.811992,0.000178881,0.01155175,0.004849,2.92E-01,7.05125E-05,-3.48113E-07,9.5575E-06,0.000120263,3.35606E-06,0.000166994
0.0029947,2.4338,0.67,6.7666,0.030059,0.034645,1.15,0.0010045,0.00011783,0.00037735,0.0016245,0.00021773,0.0033605,0.292056,0.0804,0.811992,0.000187169,0.00751475,0.00866125,2.88E-01,6.27813E-05,7.36438E-06,2.35844E-05,0.000101531,1.36081E-05,0.000210031
0.0023533,2.4691,0.67,6.7666,0.014016,0.044261,1.032,0.00049354,0.00013403,0.00031506,0.0012775,0.00032728,0.0029356,0.296292,0.0804,0.811992,0.000147081,0.003504,0.01106525,2.58E-01,3.08463E-05,8.37688E-06,1.96913E-05,7.98438E-05,0.000020455,0.000183475
0.00086322,2.5058,0.67,6.7666,0.0032023,0.019711,0.45957,3.22E-05,2.31E-05,5.55E-05,0.00050071,0.00013167,0.0011936,0.300696,0.0804,0.811992,5.39513E-05,0.000800575,0.00492775,1.15E-01,2.01063E-06,1.44288E-06,3.46656E-06,3.12944E-05,8.22938E-06,0.0000746
6.22E-07,2.544,0.67,6.7666,0.00032301,6.96E-14,-1.43E-17,1.24E-06,2.68E-16,-5.12E-20,5.78E-26,-1.10E-29,3.19E-33,0.30528,0.0804,0.811992,3.88844E-08,8.07525E-05,1.7409E-14,-3.56E-18,7.77688E-08,1.67569E-17,-3.19738E-21,3.61069E-27,-6.89563E-31,1.99163E-34
0,2.5837,0.67,6.7666,0,0,0,0,0,0,0,0,0,0.310044,0.0804,0.811992,0,0,0,0.00E+00,0,0,0,0,0,0
0,2.625,0.67,6.7666,0,0,0,0,0,0,0,0,0,0.315,0.0804,0.811992,0,0,0,0.00E+00,0,0,0,0,0,0
