K,Points:0,Points:1,Points:2,U,V,W,uu,uv,uw,vv,vw,ww,x-dim,y-dim,z-dim,K-dim,U-dim,V-dim,W-dim,uu-dim,uv-dim,uw-dim,vv-dim,vw-dim,ww-dim
0.0026865,0.19372,0.67,6.7583,-0.040962,0.031528,1.2912,0.0013011,0.00032755,-0.0011711,0.00070981,1.91E-05,0.0033621,0.0232464,0.0804,0.810996,0.000167906,-0.0102405,0.007882,3.23E-01,8.13188E-05,2.04719E-05,-7.31938E-05,4.43631E-05,0.000001196,0.000210131
0.0022982,0.22242,0.67,6.7583,-0.053443,0.027272,1.302,0.0011649,0.00027432,-0.00055879,0.0007048,9.63E-05,0.0027267,0.0266904,0.0804,0.810996,0.000143638,-0.01336075,0.006818,3.26E-01,7.28063E-05,0.000017145,-3.49244E-05,0.00004405,6.02169E-06,0.000170419
0.0023409,0.24993,0.67,6.7583,-0.065874,0.024984,1.3108,0.0012493,0.00013795,-0.00072702,0.0006591,3.71E-05,0.0027733,0.0299916,0.0804,0.810996,0.000146306,-0.0164685,0.006246,3.28E-01,7.80813E-05,8.62188E-06,-4.54388E-05,4.11938E-05,2.31638E-06,0.000173331
0.0023229,0.27629,0.67,6.7583,-0.07776,0.021491,1.3163,0.0013895,0.00012461,-0.00098574,0.00070373,-5.13E-05,0.0025526,0.0331548,0.0804,0.810996,0.000145181,-0.01944,0.00537275,3.29E-01,8.68438E-05,7.78813E-06,-6.16088E-05,4.39831E-05,-3.20625E-06,0.000159538
0.0027382,0.30154,0.67,6.7583,-0.08833,0.012788,1.3224,0.0015626,0.00014027,-0.0012307,0.0006928,-1.46E-05,0.0032209,0.0361848,0.0804,0.810996,0.000171138,-0.0220825,0.003197,3.31E-01,9.76625E-05,8.76688E-06,-7.69188E-05,0.0000433,-0.00000091,0.000201306
0.0031173,0.32572,0.67,6.7583,-0.098103,0.0094322,1.3343,0.0018687,4.91E-05,-0.0012805,0.00067764,0.00014064,0.0036882,0.0390864,0.0804,0.810996,0.000194831,-0.02452575,0.00235805,3.34E-01,0.000116794,3.06825E-06,-8.00313E-05,4.23525E-05,0.00000879,0.000230513
0.0030539,0.34887,0.67,6.7583,-0.10872,0.0068487,1.3338,0.0022799,3.39E-05,-0.0011613,0.00062762,3.98E-05,0.0032002,0.0418644,0.0804,0.810996,0.000190869,-0.02718,0.001712175,3.33E-01,0.000142494,2.11788E-06,-7.25813E-05,3.92263E-05,2.48731E-06,0.000200013
0.0033272,0.37102,0.67,6.7583,-0.12132,-0.00042521,1.3349,0.0026749,0.00011941,-0.001053,0.00062925,-0.00013303,0.0033503,0.0445224,0.0804,0.810996,0.00020795,-0.03033,-0.000106303,3.34E-01,0.000167181,7.46313E-06,-6.58125E-05,3.93281E-05,-8.31438E-06,0.000209394
0.0038048,0.39221,0.67,6.7583,-0.13483,-0.0070637,1.337,0.0030442,0.00025371,-0.0010091,0.00090171,-0.00026101,0.0036637,0.0470652,0.0804,0.810996,0.0002378,-0.0337075,-0.001765925,3.34E-01,0.000190263,1.58569E-05,-6.30688E-05,5.63569E-05,-1.63131E-05,0.000228981
0.0045016,0.41248,0.67,6.7583,-0.14609,-0.010952,1.3308,0.003521,0.00040281,-0.00090902,0.0014516,-0.0003628,0.0040306,0.0494976,0.0804,0.810996,0.00028135,-0.0365225,-0.002738,3.33E-01,0.000220063,2.51756E-05,-5.68138E-05,0.000090725,-0.000022675,0.000251913
0.0056532,0.43187,0.67,6.7583,-0.15534,-0.012072,1.3258,0.0043286,0.00051123,-0.0005617,0.0019166,-0.00037156,0.0050612,0.0518244,0.0804,0.810996,0.000353325,-0.038835,-0.003018,3.31E-01,0.000270538,3.19519E-05,-3.51063E-05,0.000119788,-2.32225E-05,0.000316325
0.0069416,0.4504,0.67,6.7583,-0.16504,-0.013929,1.3172,0.0056507,0.00046674,0.00014876,0.0021987,-0.00029553,0.0060338,0.054048,0.0804,0.810996,0.00043385,-0.04126,-0.00348225,3.29E-01,0.000353169,2.91713E-05,9.2975E-06,0.000137419,-1.84706E-05,0.000377113
